"customer_id","recency_days","frequency_completed","monetary_net","whale_flag"
"16032",455,6,1965.72,"Other"
"17351",35,12,1964.38,"Other"
"15658",189,8,1964.14,"Other"
"16176",420,4,1964.04,"Other"
"17966",37,10,1963.92,"Other"
"17158",31,5,1962.30,"Other"
"18204",70,3,1960.95,"Other"
"14477",19,7,1960.61,"Other"
"16290",464,4,1957.70,"Other"
"14301",107,4,1956.23,"Other"
"17039",603,1,1954.99,"Other"
"18016",31,7,1954.56,"Other"
"17554",0,5,1952.45,"Other"
"13761",49,6,1952.17,"Other"
"13208",58,8,1951.82,"Other"
"14014",76,3,1948.21,"Other"
"12501",314,1,1945.68,"Other"
"15425",399,4,1941.12,"Other"
"15478",39,3,1940.98,"Other"
"14905",153,8,1939.69,"Other"
"14418",3,3,1937.25,"Other"
"17460",78,16,1937.10,"Other"
"14276",87,7,1933.73,"Other"
"15789",357,6,1932.01,"Other"
"15803",50,4,1929.66,"Other"
"17236",12,12,1929.26,"Other"
"13029",30,5,1927.30,"Other"
"16788",122,5,1927.28,"Other"
"16681",72,7,1921.84,"Other"
"12842",69,4,1917.99,"Other"
"14332",22,5,1917.41,"Other"
"16619",253,4,1916.53,"Other"
"16650",71,7,1916.11,"Other"
"13476",178,5,1915.77,"Other"
"14901",10,12,1912.70,"Other"
"15620",49,4,1909.93,"Other"
"12725",370,3,1906.76,"Other"
"17046",156,5,1906.07,"Other"
"14250",6,3,1904.05,"Other"
"14127",122,6,1900.08,"Other"
"14710",13,13,1899.79,"Other"
"14730",0,8,1897.57,"Other"
"17337",150,4,1896.06,"Other"
"17560",94,9,1895.80,"Other"
"14327",162,6,1894.93,"Other"
"14794",2,10,1889.15,"Other"
"15381",213,5,1887.62,"Other"
"12560",4,2,1885.39,"Other"
"16172",94,8,1884.55,"Other"
"16027",91,15,1882.34,"Other"
"17227",18,12,1878.93,"Other"
"16942",12,9,1878.51,"Other"
"14000",205,5,1877.59,"Other"
"13276",63,5,1871.21,"Other"
"16742",46,13,1870.07,"Other"
"16631",481,7,1867.02,"Other"
"15248",410,3,1865.03,"Other"
"17350",7,7,1863.82,"Other"
"16426",1,10,1863.76,"Other"
"14887",78,1,1862.00,"Other"
"12687",480,1,1858.91,"Other"
"14130",318,4,1858.77,"Other"
"16043",37,8,1856.59,"Other"
"15561",11,8,1856.54,"Other"
"13889",92,6,1855.73,"Other"
"18151",134,6,1853.94,"Other"
"16049",39,6,1852.15,"Other"
"18180",4,6,1843.75,"Other"
"12950",1,3,1843.00,"Other"
"16917",276,2,1842.93,"Other"
"12399",118,7,1842.30,"Other"
"16102",41,3,1842.14,"Other"
"14224",109,9,1841.71,"Other"
"12518",0,5,1840.89,"Other"
"17919",87,2,1840.32,"Other"
"17015",28,3,1838.61,"Other"
"15081",21,12,1837.12,"Other"
"16175",93,7,1836.44,"Other"
"13168",35,5,1831.68,"Other"
"17152",194,4,1830.50,"Other"
"14912",16,5,1829.78,"Other"
"16152",268,1,1829.04,"Other"
"16825",38,5,1826.89,"Other"
"17244",52,5,1826.04,"Other"
"15678",52,3,1825.94,"Other"
"17642",119,5,1824.49,"Other"
"16169",7,4,1822.97,"Other"
"14403",129,6,1822.76,"Other"
"16163",224,6,1822.03,"Other"
"14389",8,5,1821.07,"Other"
"12582",238,4,1820.40,"Other"
"17787",152,4,1817.54,"Other"
"15402",148,6,1816.22,"Other"
"16205",30,7,1813.51,"Other"
"16880",30,8,1813.21,"Other"
"12584",3,9,1809.95,"Other"
"13725",49,8,1809.81,"Other"
"14715",24,8,1809.55,"Other"
"15530",21,5,1808.68,"Other"
"15807",49,5,1807.57,"Other"
"15133",127,5,1806.90,"Other"
"14305",70,3,1803.76,"Other"
"13561",215,11,1803.40,"Other"
"14723",9,11,1801.36,"Other"
"16249",52,5,1800.07,"Other"
"15822",2,6,1797.71,"Other"
"12644",129,4,1797.54,"Other"
"18161",9,6,1797.20,"Other"
"18235",71,3,1796.48,"Other"
"12674",11,4,1796.26,"Other"
"18236",29,12,1795.35,"Other"
"14870",261,6,1794.60,"Other"
"14553",18,9,1793.10,"Other"
"18122",7,6,1791.84,"Other"
"13884",6,10,1788.93,"Other"
"13375",80,2,1786.48,"Other"
"15608",27,5,1785.98,"Other"
"15452",29,6,1785.11,"Other"
"14893",9,3,1785.01,"Other"
"17165",283,6,1783.63,"Other"
"16110",44,4,1781.59,"Other"
"13782",12,13,1778.13,"Other"
"16611",185,6,1776.63,"Other"
"18220",219,6,1771.70,"Other"
"15972",455,5,1769.33,"Other"
"15594",15,5,1767.53,"Other"
"12585",233,2,1766.81,"Other"
"16751",30,1,1764.72,"Other"
"16692",255,4,1764.70,"Other"
"14738",38,9,1763.64,"Other"
"14708",2,5,1763.52,"Other"
"16797",392,5,1761.02,"Other"
"16620",3,6,1758.93,"Other"
"15220",51,6,1758.92,"Other"
"16511",21,6,1758.49,"Other"
"16266",73,14,1757.95,"Other"
"16595",60,5,1757.75,"Other"
"16510",371,6,1757.25,"Other"
"14915",85,11,1752.65,"Other"
"16474",6,7,1750.46,"Other"
"15100",329,7,1750.10,"Other"
"14522",23,8,1748.42,"Other"
"13717",31,8,1748.05,"Other"
"13808",5,5,1747.66,"Other"
"16770",57,9,1746.83,"Other"
"13946",78,6,1745.43,"Other"
"16380",60,1,1743.15,"Other"
"16348",31,8,1742.08,"Other"
"12704",6,8,1740.84,"Other"
"17609",40,11,1740.01,"Other"
"15473",13,8,1740.00,"Other"
"16087",388,5,1739.92,"Other"
"17974",24,6,1739.09,"Other"
"15605",35,9,1738.55,"Other"
"13456",17,6,1737.82,"Other"
"12531",14,2,1737.05,"Other"
"15128",59,5,1735.93,"Other"
"13920",431,4,1734.88,"Other"
"17268",107,11,1733.89,"Other"
"15777",240,7,1732.16,"Other"
"17432",17,9,1728.99,"Other"
"16891",1,11,1727.94,"Other"
"14387",32,3,1727.60,"Other"
"14896",204,8,1727.30,"Other"
"16809",22,9,1725.48,"Other"
"14584",168,8,1725.16,"Other"
"14075",4,5,1724.87,"Other"
"12592",91,4,1723.64,"Other"
"16119",7,8,1720.81,"Other"
"14704",19,9,1720.58,"Other"
"17695",131,5,1720.54,"Other"
"17671",15,5,1720.53,"Other"
"15267",21,5,1717.36,"Other"
"13705",7,7,1717.19,"Other"
"14021",154,7,1716.58,"Other"
"14741",11,7,1713.09,"Other"
"18239",218,6,1712.26,"Other"
"14447",18,6,1711.73,"Other"
"13665",385,3,1711.66,"Other"
"16374",65,5,1709.55,"Other"
"16124",315,4,1709.39,"Other"
"13104",2,9,1709.10,"Other"
"15947",82,1,1708.24,"Other"
"15730",65,5,1708.18,"Other"
"15885",92,13,1707.57,"Other"
"17162",28,10,1707.21,"Other"
"16902",115,1,1706.88,"Other"
"13503",70,5,1706.79,"Other"
"13309",6,6,1706.37,"Other"
"12610",22,4,1705.99,"Other"
"14692",136,12,1705.64,"Other"
"17135",15,10,1705.46,"Other"
"14859",12,5,1703.94,"Other"
"14400",140,3,1703.00,"Other"
"12762",7,2,1702.52,"Other"
"15221",365,4,1702.00,"Other"
"12932",538,8,1698.56,"Other"
"13026",0,9,1697.74,"Other"
"17694",141,3,1695.97,"Other"
"16899",7,8,1695.77,"Other"
"17750",4,9,1694.16,"Other"
"12764",316,1,1693.88,"Other"
"16010",245,11,1692.91,"Other"
"16671",27,3,1692.27,"Other"
"13838",5,10,1690.07,"Other"
"13294",189,3,1689.53,"Other"
"16993",462,2,1688.15,"Other"
"13516",20,4,1685.26,"Other"
"13566",40,5,1684.75,"Other"
"15911",623,8,1683.79,"Other"
"13924",1,6,1682.08,"Other"
"13648",399,8,1681.12,"Other"
"12425",77,2,1680.81,"Other"
"15976",164,6,1680.31,"Other"
"13800",309,3,1679.56,"Other"
"16233",70,9,1678.26,"Other"
"14245",175,2,1677.48,"Other"
"13149",13,4,1676.06,"Other"
"16725",301,13,1675.41,"Other"
"17656",72,5,1674.69,"Other"
"17603",49,4,1671.18,"Other"
"17534",53,5,1668.83,"Other"
"15736",429,2,1668.67,"Other"
"12385",378,1,1668.40,"Other"
"13434",73,5,1666.86,"Other"
"13064",12,6,1666.84,"Other"
"15192",119,5,1666.39,"Other"
"17321",7,6,1665.21,"Other"
"16329",427,4,1664.92,"Other"
"12912",2,5,1662.30,"Other"
"12870",365,3,1662.05,"Other"
"15214",1,8,1661.44,"Other"
"15649",335,4,1660.35,"Other"
"14583",5,8,1660.29,"Other"
"16639",24,4,1659.85,"Other"
"12694",69,3,1659.45,"Other"
"12348",74,5,1658.40,"Other"
"16859",105,7,1657.74,"Other"
"14643",169,5,1654.69,"Other"
"13308",22,4,1652.47,"Other"
"16813",7,10,1652.18,"Other"
"12911",551,1,1651.72,"Other"
"16625",274,5,1651.08,"Other"
"17451",0,7,1648.95,"Other"
"17813",13,5,1641.79,"Other"
"17041",26,6,1639.40,"Other"
"18096",11,6,1638.16,"Other"
"16768",47,9,1637.52,"Other"
"17006",4,8,1635.27,"Other"
"15310",478,1,1634.64,"Other"
"12528",8,6,1634.28,"Other"
"13711",218,9,1632.61,"Other"
"14164",70,2,1631.77,"Other"
"16398",144,2,1631.15,"Other"
"14904",1,4,1630.49,"Other"
"17571",49,5,1629.66,"Other"
"15551",36,7,1629.01,"Other"
"14420",84,4,1627.72,"Other"
"15167",320,5,1627.62,"Other"
"15339",65,7,1627.27,"Other"
"14759",4,3,1625.97,"Other"
"15172",8,5,1624.05,"Other"
"14831",573,3,1623.97,"Other"
"13363",17,3,1623.86,"Other"
"12813",501,3,1621.80,"Other"
"18276",20,6,1620.67,"Other"
"14937",56,3,1617.63,"Other"
"12383",184,5,1617.31,"Other"
"16224",56,5,1616.54,"Other"
"15607",336,9,1616.37,"Other"
"13184",14,10,1615.45,"Other"
"15422",322,7,1615.02,"Other"
"14336",16,4,1614.91,"Other"
"15013",487,10,1610.82,"Other"
"17814",374,2,1609.37,"Other"
"13154",398,3,1609.29,"Other"
"12352",35,9,1609.21,"Other"
"12847",21,2,1609.00,"Other"
"13249",91,9,1608.93,"Other"
"13900",182,6,1608.09,"Other"
"14920",212,3,1607.17,"Other"
"17515",30,9,1602.51,"Other"
"14850",311,7,1599.76,"Other"
"12514",266,2,1597.76,"Other"
"15134",14,10,1596.29,"Other"
"17853",406,3,1596.29,"Other"
"15325",103,8,1596.26,"Other"
"13417",4,6,1593.89,"Other"
"17028",580,3,1593.83,"Other"
"16860",452,3,1593.67,"Other"
"13850",87,1,1586.81,"Other"
"13156",384,3,1586.54,"Other"
"16096",263,4,1584.97,"Other"
"13740",240,5,1582.77,"Other"
"17540",8,6,1582.10,"Other"
"14178",8,7,1580.26,"Other"
"13239",261,5,1579.84,"Other"
"13752",123,7,1579.83,"Other"
"14587",18,9,1577.39,"Other"
"12933",23,8,1576.88,"Other"
"14489",206,4,1574.93,"Other"
"14492",429,7,1574.36,"Other"
"14719",1,5,1571.89,"Other"
"13202",378,7,1571.35,"Other"
"15289",28,5,1570.71,"Other"
"12549",575,5,1570.68,"Other"
"17624",14,4,1568.63,"Other"
"16716",266,3,1568.28,"Other"
"16099",49,7,1568.25,"Other"
"17222",64,6,1563.61,"Other"
"17235",24,8,1562.98,"Other"
"17886",31,6,1562.60,"Other"
"16774",67,8,1560.88,"Other"
"15466",84,4,1560.46,"Other"
"16256",257,3,1559.57,"Other"
"15279",354,5,1554.84,"Other"
"18149",50,7,1553.96,"Other"
"14136",400,5,1553.96,"Other"
"15074",104,3,1553.13,"Other"
"17851",421,6,1552.35,"Other"
"14078",101,9,1551.82,"Other"
"12577",34,8,1550.75,"Other"
"14186",426,5,1550.63,"Other"
"13337",518,1,1550.06,"Other"
"16366",18,4,1548.13,"Other"
"13554",379,7,1547.46,"Other"
"16017",46,5,1545.58,"Other"
"18036",31,11,1545.49,"Other"
"14754",44,6,1543.73,"Other"
"14236",80,5,1543.44,"Other"
"16915",8,11,1543.18,"Other"
"17649",134,3,1542.44,"Other"
"13783",487,4,1542.09,"Other"
"12778",19,9,1541.68,"Other"
"16461",177,3,1539.83,"Other"
"13186",39,3,1539.69,"Other"
"15987",11,8,1535.99,"Other"
"17323",14,12,1535.56,"Other"
"15798",492,3,1535.37,"Other"
"13939",22,7,1533.66,"Other"
"17454",191,10,1532.64,"Other"
"18136",62,5,1531.71,"Other"
"13539",85,7,1531.26,"Other"
"15326",333,5,1529.82,"Other"
"17190",58,7,1529.73,"Other"
"15701",1,4,1529.00,"Other"
"14198",3,9,1527.58,"Other"
"15201",78,7,1525.90,"Other"
"15149",133,4,1524.61,"Other"
"14567",34,2,1524.46,"Other"
"16491",46,2,1524.31,"Other"
"14304",222,3,1523.81,"Other"
"12926",410,4,1523.59,"Other"
"18062",172,6,1523.37,"Other"
"16244",211,2,1522.75,"Other"
"17990",236,6,1522.57,"Other"
"15587",49,7,1522.08,"Other"
"16066",16,5,1521.04,"Other"
"14055",105,3,1520.96,"Other"
"17997",73,8,1520.47,"Other"
"16790",3,6,1520.12,"Other"
"12775",16,7,1516.32,"Other"
"16092",98,6,1515.49,"Other"
"14220",246,4,1515.00,"Other"
"14682",187,6,1514.81,"Other"
"17764",50,5,1513.57,"Other"
"12784",14,2,1511.15,"Other"
"12369",412,3,1511.15,"Other"
"15948",7,3,1509.09,"Other"
"16910",3,8,1508.96,"Other"
"13158",94,5,1508.18,"Other"
"15261",134,4,1508.00,"Other"
"17179",177,6,1507.26,"Other"
"12407",49,5,1507.12,"Other"
"18022",35,5,1506.62,"Other"
"12458",70,4,1502.49,"Other"
"17837",41,8,1502.48,"Other"
"15732",211,10,1499.42,"Other"
"15590",381,5,1496.60,"Other"
"15215",44,7,1496.46,"Other"
"16340",106,3,1496.24,"Other"
"14885",131,3,1496.12,"Other"
"14068",319,4,1493.32,"Other"
"13310",8,5,1492.80,"Other"
"16314",389,3,1491.40,"Other"
"16037",269,5,1489.44,"Other"
"15110",23,6,1482.95,"Other"
"18214",530,4,1480.99,"Other"
"16654",140,8,1477.77,"Other"
"14264",154,6,1475.86,"Other"
"16450",149,3,1475.73,"Other"
"15630",44,3,1475.45,"Other"
"14246",110,3,1474.06,"Other"
"16907",28,9,1470.89,"Other"
"14987",15,8,1469.05,"Other"
"12379",81,4,1468.27,"Other"
"17590",1,3,1466.77,"Other"
"14695",518,3,1466.72,"Other"
"17345",14,10,1466.33,"Other"
"13360",427,4,1464.10,"Other"
"12882",8,2,1463.04,"Other"
"16586",248,3,1462.78,"Other"
"13984",26,12,1461.32,"Other"
"12507",133,4,1461.31,"Other"
"18252",50,7,1457.19,"Other"
"15071",93,4,1455.56,"Other"
"18196",94,4,1455.27,"Other"
"16569",2,5,1455.23,"Other"
"13042",583,3,1454.84,"Other"
"13649",256,6,1453.68,"Other"
"17977",28,2,1453.55,"Other"
"12970",6,10,1452.54,"Other"
"17259",147,6,1452.39,"Other"
"12494",9,9,1451.92,"Other"
"18268",133,6,1451.22,"Other"
"13165",45,3,1451.16,"Other"
"16419",112,8,1450.95,"Other"
"16239",56,6,1450.90,"Other"
"13361",471,2,1450.50,"Other"
"15876",408,2,1449.14,"Other"
"13377",396,2,1445.43,"Other"
"13583",155,2,1445.03,"Other"
"17073",17,4,1444.84,"Other"
"15636",89,4,1444.58,"Other"
"17734",53,6,1442.32,"Other"
"18106",329,6,1441.06,"Other"
"18066",74,3,1440.40,"Other"
"14657",17,6,1440.24,"Other"
"13543",633,2,1439.61,"Other"
"15197",8,6,1437.84,"Other"
"16088",575,2,1437.43,"Other"
"13500",22,4,1436.30,"Other"
"12398",45,1,1435.66,"Other"
"12381",4,3,1433.46,"Other"
"12389",402,3,1433.33,"Other"
"17941",130,4,1433.28,"Other"
"13531",204,6,1433.07,"Other"
"13475",190,4,1431.78,"Other"
"17175",43,4,1430.94,"Other"
"15427",32,3,1430.54,"Other"
"16121",56,5,1430.14,"Other"
"14684",25,6,1430.03,"Other"
"17582",235,5,1429.95,"Other"
"12669",150,2,1427.73,"Other"
"17290",3,8,1427.48,"Other"
"15076",172,3,1425.84,"Other"
"13278",40,4,1425.35,"Other"
"16980",254,3,1422.83,"Other"
"16660",15,7,1422.35,"Other"
"15799",75,4,1421.34,"Other"
"14412",34,3,1417.49,"Other"
"16140",52,3,1416.46,"Other"
"17438",246,5,1412.62,"Other"
"15237",1,4,1412.32,"Other"
"14894",84,3,1412.21,"Other"
"16394",49,5,1412.06,"Other"
"16848",52,4,1411.62,"Other"
"15444",8,2,1411.21,"Other"
"17610",539,5,1410.29,"Other"
"16906",81,7,1410.07,"Other"
"17545",42,6,1409.86,"Other"
"16854",416,2,1408.96,"Other"
"15106",17,5,1407.73,"Other"
"12947",143,6,1407.29,"Other"
"16173",15,6,1406.57,"Other"
"15186",13,5,1403.20,"Other"
"14829",28,7,1402.97,"Other"
"14687",106,3,1402.06,"Other"
"15173",380,7,1399.26,"Other"
"14019",46,3,1398.96,"Other"
"13259",61,9,1398.79,"Other"
"15652",90,5,1397.44,"Other"
"18202",199,3,1396.99,"Other"
"15889",156,8,1396.60,"Other"
"18189",77,3,1396.58,"Other"
"16129",406,3,1396.05,"Other"
"17856",1,4,1393.79,"Other"
"12405",148,1,1390.39,"Other"
"16835",127,6,1389.76,"Other"
"13382",280,5,1387.58,"Other"
"15468",34,3,1387.48,"Other"
"12908",175,5,1386.00,"Other"
"17496",358,4,1385.89,"Other"
"13572",205,1,1384.25,"Other"
"13049",63,4,1384.14,"Other"
"16463",20,4,1383.70,"Other"
"12952",5,4,1382.84,"Other"
"14116",19,5,1382.74,"Other"
"14909",427,3,1380.98,"Other"
"17878",43,3,1378.93,"Other"
"15141",457,7,1378.31,"Other"
"13240",95,8,1378.04,"Other"
"16727",363,4,1377.77,"Other"
"17714",320,5,1376.58,"Other"
"14662",28,7,1376.43,"Other"
"14265",108,4,1373.35,"Other"
"14434",21,6,1372.80,"Other"
"15453",1,7,1371.77,"Other"
"13159",8,4,1371.25,"Other"
"13579",14,5,1371.14,"Other"
"12695",6,7,1371.12,"Other"
"14538",64,5,1370.84,"Other"
"15996",87,7,1370.50,"Other"
"13155",32,6,1370.48,"Other"
"18221",21,6,1370.34,"Other"
"16300",429,3,1367.32,"Other"
"14609",71,10,1366.20,"Other"
"14577",12,7,1364.15,"Other"
"14114",273,7,1364.09,"Other"
"13074",510,4,1362.84,"Other"
"16389",52,4,1362.27,"Other"
"18167",3,3,1361.51,"Other"
"16588",385,4,1361.28,"Other"
"16384",89,4,1358.95,"Other"
"13760",53,5,1358.64,"Other"
"17150",376,6,1357.95,"Other"
"12875",142,5,1356.99,"Other"
"13821",144,6,1355.38,"Other"
"14316",421,5,1355.34,"Other"
"17054",27,5,1353.83,"Other"
"15116",17,4,1352.75,"Other"
"12693",120,7,1352.42,"Other"
"16245",23,3,1352.36,"Other"
"16079",16,3,1352.00,"Other"
"14853",8,5,1351.37,"Other"
"12886",67,2,1351.09,"Other"
"16367",36,3,1350.48,"Other"
"17025",60,5,1349.67,"Other"
"17731",78,6,1347.08,"Other"
"12646",4,2,1346.97,"Other"
"13639",73,2,1346.27,"Other"
"14550",10,4,1345.06,"Other"
"16669",23,2,1344.48,"Other"
"17429",120,5,1342.16,"Other"
"18085",329,4,1341.85,"Other"
"13743",2,7,1340.15,"Other"
"15398",15,2,1339.63,"Other"
"15411",25,4,1336.43,"Other"
"13220",77,5,1336.09,"Other"
"12809",167,3,1333.74,"Other"
"17033",85,4,1332.79,"Other"
"17932",28,3,1331.57,"Other"
"14899",394,1,1331.38,"Other"
"13035",57,3,1328.95,"Other"
"16295",9,4,1328.55,"Other"
"14712",28,4,1328.07,"Other"
"13232",12,7,1327.75,"Other"
"13396",21,2,1325.29,"Other"
"14956",420,1,1325.00,"Other"
"17951",39,4,1322.88,"Other"
"12960",413,4,1322.07,"Other"
"14847",148,3,1320.60,"Other"
"14591",14,4,1320.21,"Other"
"13803",254,3,1319.11,"Other"
"15751",460,11,1318.84,"Other"
"14861",51,10,1318.40,"Other"
"17411",11,5,1316.53,"Other"
"14921",29,2,1316.07,"Other"
"14973",106,3,1314.45,"Other"
"15154",73,3,1314.17,"Other"
"15322",63,2,1314.15,"Other"
"15146",164,2,1313.66,"Other"
"17888",18,25,1312.31,"Other"
"14618",8,7,1310.52,"Other"
"13506",311,5,1308.53,"Other"
"16377",266,2,1308.48,"Other"
"13328",315,1,1308.48,"Other"
"13587",31,4,1308.10,"Other"
"16282",339,3,1307.58,"Other"
"15677",48,3,1305.63,"Other"
"15813",207,2,1303.91,"Other"
"15101",8,6,1303.49,"Other"
"12620",14,3,1303.41,"Other"
"16370",81,4,1301.91,"Other"
"16574",70,3,1301.78,"Other"
"12919",7,6,1301.44,"Other"
"12765",471,6,1299.58,"Other"
"16464",19,3,1298.66,"Other"
"12987",73,5,1298.51,"Other"
"17499",289,2,1296.84,"Other"
"12783",1,4,1295.87,"Other"
"16929",3,7,1295.39,"Other"
"14480",10,4,1295.27,"Other"
"15471",1,3,1292.01,"Other"
"16744",10,7,1291.91,"Other"
"14071",3,8,1291.34,"Other"
"14856",35,3,1290.53,"Other"
"14297",17,4,1290.48,"Other"
"13846",24,4,1290.34,"Other"
"16756",214,7,1287.42,"Other"
"15774",68,6,1287.09,"Other"
"16608",453,2,1286.62,"Other"
"16212",18,4,1284.56,"Other"
"14284",30,3,1282.85,"Other"
"15136",2,4,1282.45,"Other"
"17521",23,5,1276.81,"Other"
"14478",381,4,1276.66,"Other"
"17109",28,8,1276.35,"Other"
"14619",238,2,1276.31,"Other"
"17142",238,4,1275.25,"Other"
"14820",20,9,1274.76,"Other"
"14167",38,8,1274.29,"Other"
"14490",405,2,1273.47,"Other"
"14679",371,3,1272.95,"Other"
"17478",407,2,1272.80,"Other"
"17341",156,5,1272.21,"Other"
"16222",317,2,1272.05,"Other"
"13492",135,3,1269.84,"Other"
"15439",404,4,1269.05,"Other"
"17027",78,9,1268.93,"Other"
"13892",26,6,1267.65,"Other"
"14511",10,5,1267.41,"Other"
"13300",164,3,1267.21,"Other"
"13515",72,6,1265.82,"Other"
"15584",23,6,1265.70,"Other"
"16894",501,3,1265.26,"Other"
"14379",43,4,1265.16,"Other"
"13617",39,8,1263.80,"Other"
"14427",49,4,1263.52,"Other"
"16951",122,3,1262.75,"Other"
"16777",79,5,1261.43,"Other"
"13138",21,7,1261.26,"Other"
"16688",0,4,1260.86,"Other"
"17759",16,5,1260.63,"Other"
"13916",463,4,1260.51,"Other"
"14984",18,6,1260.51,"Other"
"16842",63,3,1260.44,"Other"
"16372",32,5,1260.31,"Other"
"18035",35,5,1260.23,"Other"
"17343",354,6,1259.94,"Other"
"13689",62,2,1259.50,"Other"
"15009",11,3,1259.43,"Other"
"14267",150,3,1259.19,"Other"
"15651",36,5,1259.06,"Other"
"17635",423,3,1256.83,"Other"
"17862",323,4,1254.89,"Other"
"14419",10,7,1254.64,"Other"
"15441",395,3,1254.21,"Other"
"13855",500,4,1253.94,"Other"
"14487",26,7,1253.52,"Other"
"17037",77,1,1253.22,"Other"
"15400",91,8,1252.80,"Other"
"13023",63,3,1251.03,"Other"
"15599",26,3,1250.06,"Other"
"17481",3,4,1249.34,"Other"
"14474",42,2,1248.94,"Other"
"14383",37,3,1247.69,"Other"
"14240",29,3,1247.49,"Other"
"16296",625,4,1245.97,"Other"
"12488",9,3,1244.66,"Other"
"17076",35,6,1242.75,"Other"
"17529",609,2,1240.25,"Other"
"13860",0,5,1240.00,"Other"
"13443",448,6,1236.92,"Other"
"17796",39,7,1236.39,"Other"
"13201",501,4,1233.06,"Other"
"16527",80,2,1232.94,"Other"
"17034",15,5,1231.82,"Other"
"18080",18,2,1231.50,"Other"
"16723",90,4,1231.36,"Other"
"12805",381,4,1230.95,"Other"
"16159",281,4,1230.29,"Other"
"14821",366,7,1230.15,"Other"
"18135",28,10,1229.22,"Other"
"13282",17,4,1228.89,"Other"
"14871",2,9,1228.17,"Other"
"15800",106,7,1227.07,"Other"
"13402",126,4,1226.85,"Other"
"15269",23,3,1225.36,"Other"
"15376",39,3,1221.56,"Other"
"17132",451,2,1220.91,"Other"
"15004",146,1,1220.38,"Other"
"13243",202,5,1220.38,"Other"
"13919",52,4,1218.03,"Other"
"13863",244,4,1217.63,"Other"
"14698",1,5,1217.27,"Other"
"15390",395,2,1216.66,"Other"
"15580",376,8,1216.15,"Other"
"14512",187,7,1215.97,"Other"
"15661",316,8,1215.95,"Other"
"12985",0,2,1215.62,"Other"
"15579",68,5,1215.38,"Other"
"17410",15,5,1214.72,"Other"
"13440",422,7,1213.95,"Other"
"14020",16,4,1213.26,"Other"
"16872",76,6,1213.13,"Other"
"12711",611,2,1213.05,"Other"
"13019",378,6,1212.95,"Other"
"13918",49,2,1212.84,"Other"
"18263",22,3,1211.08,"Other"
"14193",67,3,1210.19,"Other"
"16714",316,3,1209.38,"Other"
"14428",6,5,1209.37,"Other"
"12364",7,4,1208.10,"Other"
"16762",19,3,1207.24,"Other"
"14320",206,5,1204.12,"Other"
"16946",382,5,1199.54,"Other"
"15664",50,4,1199.53,"Other"
"16634",222,6,1198.30,"Other"
"17397",21,3,1198.28,"Other"
"12629",385,2,1198.22,"Other"
"17713",381,4,1198.09,"Other"
"14725",24,4,1196.46,"Other"
"12372",71,3,1196.04,"Other"
"14446",0,5,1195.48,"Other"
"16307",428,3,1194.92,"Other"
"15145",3,4,1194.73,"Other"
"17531",189,3,1194.47,"Other"
"13723",216,6,1194.08,"Other"
"12611",51,1,1193.32,"Other"
"13976",206,4,1192.36,"Other"
"12993",22,8,1191.26,"Other"
"16501",382,1,1191.23,"Other"
"14275",395,6,1189.38,"Other"
"14382",25,2,1187.68,"Other"
"17800",36,9,1186.21,"Other"
"16471",274,4,1186.18,"Other"
"18060",407,2,1185.46,"Other"
"12742",599,1,1185.02,"Other"
"16830",38,4,1183.70,"Other"
"15259",512,4,1182.38,"Other"
"17021",441,6,1182.22,"Other"
"13405",203,5,1181.56,"Other"
"15573",31,5,1180.47,"Other"
"13293",391,6,1180.34,"Other"
"13395",184,3,1180.23,"Other"
"15377",382,4,1179.95,"Other"
"17058",81,3,1179.89,"Other"
"16614",182,3,1179.79,"Other"
"16693",68,5,1179.48,"Other"
"16345",43,2,1178.79,"Other"
"15303",289,3,1178.78,"Other"
"15600",427,4,1178.71,"Other"
"18025",379,6,1177.72,"Other"
"18193",150,3,1176.55,"Other"
"13233",73,4,1176.46,"Other"
"15210",224,3,1176.19,"Other"
"17653",28,4,1175.88,"Other"
"15068",45,4,1174.90,"Other"
"17239",312,4,1174.15,"Other"
"13787",75,6,1173.70,"Other"
"13299",267,3,1173.30,"Other"
"12526",0,3,1172.66,"Other"
"15994",54,3,1172.34,"Other"
"16292",116,5,1171.46,"Other"
"17360",16,6,1170.56,"Other"
"18071",257,6,1169.68,"Other"
"13797",436,3,1168.45,"Other"
"18057",392,3,1168.14,"Other"
"17373",39,7,1167.50,"Other"
"12426",194,2,1167.41,"Other"
"16653",15,2,1166.92,"Other"
"18181",23,5,1166.61,"Other"
"17664",18,4,1166.23,"Other"
"12463",45,4,1165.63,"Other"
"14261",50,2,1163.45,"Other"
"16800",10,1,1162.65,"Other"
"17525",359,3,1161.90,"Other"
"16949",3,6,1161.27,"Other"
"13897",49,3,1160.72,"Other"
"13459",624,2,1160.41,"Other"
"13601",44,4,1159.99,"Other"
"17978",364,4,1159.99,"Other"
"18277",57,5,1159.35,"Other"
"17513",71,3,1158.80,"Other"
"15621",3,4,1158.77,"Other"
"16926",370,5,1158.66,"Other"
"12885",62,3,1158.27,"Other"
"12818",177,1,1157.88,"Other"
"14788",6,3,1156.32,"Other"
"17950",71,7,1156.21,"Other"
"17342",373,4,1155.84,"Other"
"16184",63,6,1155.54,"Other"
"17127",428,5,1155.03,"Other"
"15064",409,4,1154.41,"Other"
"14818",73,6,1153.56,"Other"
