"customer_id","recency_days","frequency_completed","monetary_net","first_purchase_date","last_order_date","population","non_cohort_row_number"
"17765",158,4,524.00,"2010-09-17 12:45:00","2011-07-04 12:41:00","Non-Cohort",4804
"13833",158,2,700.41,"2010-10-31 14:11:00","2011-07-03 13:27:00","Non-Cohort",1325
"15007",158,1,156.91,"2011-07-03 16:00:00","2011-07-03 16:00:00","Non-Cohort",2367
"17899",158,1,154.55,"2011-07-03 14:58:00","2011-07-03 14:58:00","Non-Cohort",4915
"17939",159,1,99.14,"2011-07-03 12:27:00","2011-07-03 12:27:00","Non-Cohort",4951
"16498",160,2,86.12,"2011-06-30 19:52:00","2011-07-01 15:07:00","Non-Cohort",3702
"12922",160,1,405.38,"2011-07-01 15:35:00","2011-07-01 15:35:00","Non-Cohort",520
"15483",160,10,810.68,"2010-01-24 15:42:00","2011-07-01 13:07:00","Non-Cohort",2790
"17123",161,3,966.67,"2010-05-16 11:52:00","2011-07-01 10:47:00","Non-Cohort",4249
"17505",161,5,2435.48,"2010-04-13 16:33:00","2011-07-01 12:50:00","Non-Cohort",4573
"17891",161,1,203.86,"2011-06-30 20:08:00","2011-06-30 20:08:00","Non-Cohort",4907
"14803",161,3,845.55,"2011-02-20 13:21:00","2011-06-30 13:58:00","Non-Cohort",2188
"15578",161,1,127.10,"2011-06-30 13:03:00","2011-06-30 13:03:00","Non-Cohort",2875
"16801",162,4,842.33,"2011-03-11 13:56:00","2011-06-29 15:33:00","Non-Cohort",3962
"14327",162,6,1894.93,"2010-01-08 14:04:00","2011-06-29 13:58:00","Non-Cohort",1758
"12424",162,4,3289.78,"2009-12-07 14:43:00","2011-06-30 12:06:00","Non-Cohort",68
"15537",162,1,110.92,"2011-06-29 13:10:00","2011-06-29 13:10:00","Non-Cohort",2837
"16553",162,33,16500.12,"2010-02-11 18:46:00","2011-06-29 15:42:00","Non-Cohort",3751
"17408",162,3,164.89,"2010-07-13 14:02:00","2011-06-29 12:53:00","Non-Cohort",4490
"17391",163,2,508.80,"2011-06-28 12:21:00","2011-06-29 09:58:00","Non-Cohort",4476
"13300",164,3,1267.21,"2010-05-14 15:56:00","2011-06-28 11:59:00","Non-Cohort",852
"15146",164,2,1313.66,"2011-02-21 13:07:00","2011-06-28 12:09:00","Non-Cohort",2498
"14351",164,1,51.00,"2011-06-28 11:56:00","2011-06-28 11:56:00","Non-Cohort",1780
"13656",164,4,1053.35,"2010-04-23 12:50:00","2011-06-28 10:31:00","Non-Cohort",1169
"16473",164,4,469.58,"2010-11-30 16:29:00","2011-06-28 09:10:00","Non-Cohort",3679
"17900",164,2,15.00,"2011-06-02 14:28:00","2011-06-28 12:09:00","Non-Cohort",4916
"14481",164,5,2284.69,"2010-01-31 12:43:00","2011-06-28 10:38:00","Non-Cohort",1893
"16545",164,2,689.82,"2010-11-29 10:39:00","2011-06-28 10:37:00","Non-Cohort",3743
"17110",164,3,499.90,"2010-04-08 13:32:00","2011-06-27 12:58:00","Non-Cohort",4237
"15976",164,6,1680.31,"2010-06-06 14:01:00","2011-06-27 13:00:00","Non-Cohort",3233
"12493",165,2,362.79,"2011-05-26 14:53:00","2011-06-27 10:17:00","Non-Cohort",134
"14795",165,1,131.45,"2011-06-26 13:04:00","2011-06-26 13:04:00","Non-Cohort",2181
"15644",165,4,803.54,"2011-03-23 15:37:00","2011-06-26 14:54:00","Non-Cohort",2936
"17969",165,20,2235.54,"2009-12-06 13:41:00","2011-06-26 13:00:00","Non-Cohort",4976
"13453",165,3,758.99,"2010-11-02 13:23:00","2011-06-27 09:34:00","Non-Cohort",987
"12548",165,1,67.20,"2011-06-26 15:35:00","2011-06-26 15:35:00","Non-Cohort",185
"17980",165,4,1012.72,"2010-11-11 14:42:00","2011-06-27 12:01:00","Non-Cohort",4985
"15104",166,2,968.64,"2011-03-02 14:16:00","2011-06-26 11:35:00","Non-Cohort",2458
"15665",167,5,3987.07,"2010-03-14 15:07:00","2011-06-24 14:57:00","Non-Cohort",2956
"12809",167,3,1333.74,"2010-03-02 14:19:00","2011-06-24 15:15:00","Non-Cohort",422
"15258",168,2,623.16,"2011-05-06 14:16:00","2011-06-24 12:30:00","Non-Cohort",2593
"17204",168,9,5263.69,"2010-06-10 11:37:00","2011-06-23 13:54:00","Non-Cohort",4319
"17704",168,2,885.19,"2011-04-14 09:28:00","2011-06-24 09:40:00","Non-Cohort",4754
"14656",168,5,790.00,"2010-04-15 12:10:00","2011-06-23 13:51:00","Non-Cohort",2051
"13856",168,11,1058.88,"2010-03-30 15:40:00","2011-06-24 10:03:00","Non-Cohort",1345
"14584",168,8,1725.16,"2010-02-17 14:01:00","2011-06-23 18:33:00","Non-Cohort",1989
"13937",168,2,867.38,"2010-11-02 12:37:00","2011-06-23 16:35:00","Non-Cohort",1414
"13929",168,11,3318.10,"2010-01-14 07:25:00","2011-06-23 15:26:00","Non-Cohort",1406
"15379",168,8,4806.44,"2010-11-04 11:59:00","2011-06-23 13:13:00","Non-Cohort",2699
"17709",169,5,671.01,"2010-04-15 14:48:00","2011-06-23 11:55:00","Non-Cohort",4759
"17630",169,2,503.60,"2011-04-21 14:03:00","2011-06-23 11:58:00","Non-Cohort",4687
"16647",169,4,541.90,"2010-06-13 15:52:00","2011-06-23 11:47:00","Non-Cohort",3832
"17877",169,1,237.61,"2011-06-22 13:00:00","2011-06-22 13:00:00","Non-Cohort",4895
"15384",169,4,2021.14,"2010-04-26 12:38:00","2011-06-23 10:57:00","Non-Cohort",2703
"14643",169,5,1654.69,"2009-12-11 11:52:00","2011-06-22 14:41:00","Non-Cohort",2039
"15041",169,2,288.98,"2010-09-21 13:16:00","2011-06-22 16:16:00","Non-Cohort",2398
"14998",169,4,753.18,"2010-04-13 16:07:00","2011-06-22 17:30:00","Non-Cohort",2359
"16287",169,5,1006.98,"2010-01-19 09:46:00","2011-06-23 09:08:00","Non-Cohort",3507
"15130",169,1,330.11,"2011-06-23 10:15:00","2011-06-23 10:15:00","Non-Cohort",2484
"16247",169,1,114.56,"2011-06-22 14:23:00","2011-06-22 14:23:00","Non-Cohort",3474
"16114",170,1,135.75,"2011-06-22 10:13:00","2011-06-22 10:13:00","Non-Cohort",3358
"13936",170,3,924.36,"2010-10-21 14:21:00","2011-06-21 17:44:00","Non-Cohort",1413
"17960",170,3,135.08,"2010-03-08 12:22:00","2011-06-21 14:15:00","Non-Cohort",4969
"15412",170,1,190.53,"2011-06-21 15:24:00","2011-06-21 15:24:00","Non-Cohort",2729
"16214",170,4,2038.25,"2010-09-30 13:57:00","2011-06-22 11:30:00","Non-Cohort",3445
"15700",171,2,664.03,"2011-06-19 15:36:00","2011-06-20 16:53:00","Non-Cohort",2989
"16320",171,6,5618.79,"2010-01-27 13:29:00","2011-06-20 15:25:00","Non-Cohort",3537
"15389",171,5,2733.80,"2010-01-27 12:44:00","2011-06-20 16:18:00","Non-Cohort",2708
"16526",171,2,717.21,"2010-05-04 16:34:00","2011-06-21 12:02:00","Non-Cohort",3725
"15825",171,1,532.94,"2011-06-20 13:27:00","2011-06-20 13:27:00","Non-Cohort",3104
"16739",171,2,772.23,"2010-06-21 09:38:00","2011-06-20 17:15:00","Non-Cohort",3910
"15280",171,3,397.52,"2010-05-17 14:17:00","2011-06-20 17:14:00","Non-Cohort",2614
"15507",171,1,475.86,"2011-06-21 11:19:00","2011-06-21 11:19:00","Non-Cohort",2811
"18260",172,23,9737.10,"2009-12-15 13:50:00","2011-06-20 12:37:00","Non-Cohort",5231
"15076",172,3,1425.84,"2010-07-05 14:11:00","2011-06-20 08:23:00","Non-Cohort",2431
"15016",172,5,612.89,"2010-06-14 13:06:00","2011-06-20 12:06:00","Non-Cohort",2375
"12837",172,2,662.66,"2010-05-19 15:10:00","2011-06-19 16:07:00","Non-Cohort",449
"13568",172,1,187.05,"2011-06-19 14:42:00","2011-06-19 14:42:00","Non-Cohort",1091
"17897",172,9,2027.54,"2010-05-12 16:03:00","2011-06-20 11:23:00","Non-Cohort",4913
"13343",172,1,253.93,"2011-06-15 12:24:00","2011-06-20 11:37:00","Non-Cohort",890
"15921",172,4,765.61,"2010-03-09 11:03:00","2011-06-20 11:03:00","Non-Cohort",3186
"15535",172,6,955.12,"2010-09-16 20:04:00","2011-06-19 16:02:00","Non-Cohort",2836
"18062",172,6,1523.37,"2010-04-21 08:55:00","2011-06-19 14:47:00","Non-Cohort",5047
"14162",173,2,289.36,"2011-02-20 12:32:00","2011-06-19 11:36:00","Non-Cohort",1618
"16805",173,4,1076.34,"2009-12-14 15:17:00","2011-06-19 11:23:00","Non-Cohort",3966
"13618",173,1,177.34,"2011-06-19 11:09:00","2011-06-19 11:09:00","Non-Cohort",1135
"16484",173,2,379.40,"2011-06-02 10:39:00","2011-06-19 12:06:00","Non-Cohort",3689
"17879",173,1,178.52,"2011-06-19 12:36:00","2011-06-19 12:36:00","Non-Cohort",4897
"13005",173,4,935.03,"2010-09-08 12:52:00","2011-06-19 10:53:00","Non-Cohort",593
"17616",173,4,734.40,"2010-09-14 10:43:00","2011-06-19 10:11:00","Non-Cohort",4673
"16050",173,3,300.70,"2010-11-03 15:55:00","2011-06-19 11:44:00","Non-Cohort",3301
"15909",173,1,191.94,"2011-06-19 10:38:00","2011-06-19 10:38:00","Non-Cohort",3176
"14491",174,2,340.93,"2010-12-02 12:10:00","2011-06-17 15:22:00","Non-Cohort",1902
"18168",175,16,3352.30,"2009-12-03 17:29:00","2011-06-16 19:21:00","Non-Cohort",5144
"12908",175,5,1386.00,"2010-03-19 15:59:00","2011-06-16 15:39:00","Non-Cohort",508
"13951",175,3,674.45,"2011-02-18 15:21:00","2011-06-16 16:43:00","Non-Cohort",1426
"14245",175,2,1677.48,"2011-03-21 10:41:00","2011-06-16 14:33:00","Non-Cohort",1691
"14037",175,6,755.95,"2009-12-07 11:39:00","2011-06-16 13:57:00","Non-Cohort",1501
"15219",175,2,685.45,"2010-03-01 11:33:00","2011-06-16 16:57:00","Non-Cohort",2559
"18165",176,1,302.46,"2011-06-15 13:23:00","2011-06-15 13:23:00","Non-Cohort",5141
"14222",176,1,683.17,"2011-06-15 16:42:00","2011-06-15 16:42:00","Non-Cohort",1669
"16276",176,3,2629.39,"2010-04-11 12:02:00","2011-06-16 09:34:00","Non-Cohort",3496
"17536",176,3,364.83,"2010-01-26 12:00:00","2011-06-15 13:23:00","Non-Cohort",4601
"16257",176,1,21.95,"2011-06-16 10:11:00","2011-06-16 10:11:00","Non-Cohort",3482
"17446",176,2,120.90,"2011-02-02 14:40:00","2011-06-16 10:42:00","Non-Cohort",4523
"15585",176,1,455.30,"2011-06-16 08:38:00","2011-06-16 08:38:00","Non-Cohort",2880
"12818",177,1,1157.88,"2011-03-23 12:06:00","2011-06-14 13:54:00","Non-Cohort",431
"17179",177,6,1507.26,"2010-05-26 11:22:00","2011-06-14 16:48:00","Non-Cohort",4298
"17749",177,3,1026.18,"2010-06-11 14:56:00","2011-06-14 15:45:00","Non-Cohort",4792
"16461",177,3,1539.83,"2010-03-03 13:57:00","2011-06-15 12:07:00","Non-Cohort",3668
"15912",177,9,1074.70,"2009-12-10 12:58:00","2011-06-14 14:29:00","Non-Cohort",3179
"16644",177,2,833.78,"2011-05-11 12:53:00","2011-06-15 12:39:00","Non-Cohort",3829
"15574",177,6,1059.44,"2010-09-01 14:37:00","2011-06-15 12:01:00","Non-Cohort",2871
"15069",178,1,1109.53,"2011-06-13 14:16:00","2011-06-13 14:16:00","Non-Cohort",2425
"13080",178,4,260.83,"2010-04-09 13:07:00","2011-06-13 14:59:00","Non-Cohort",660
"13476",178,5,1915.77,"2010-03-05 09:39:00","2011-06-14 12:00:00","Non-Cohort",1009
"14231",178,4,1131.97,"2010-09-15 09:52:00","2011-06-13 15:35:00","Non-Cohort",1678
"15643",178,3,647.40,"2011-03-02 14:34:00","2011-06-13 17:19:00","Non-Cohort",2935
"17349",178,5,772.41,"2010-03-18 14:26:00","2011-06-13 14:29:00","Non-Cohort",4439
"13663",178,5,2013.61,"2010-03-03 10:11:00","2011-06-13 15:44:00","Non-Cohort",1175
"14823",179,3,321.43,"2011-05-29 12:48:00","2011-06-12 13:12:00","Non-Cohort",2204
"12732",179,1,218.26,"2011-06-13 11:33:00","2011-06-13 11:33:00","Non-Cohort",354
"14573",179,13,2113.42,"2010-01-08 16:34:00","2011-06-13 11:15:00","Non-Cohort",1979
"17795",179,2,342.83,"2011-03-20 12:02:00","2011-06-13 12:36:00","Non-Cohort",4831
"18281",180,2,201.14,"2010-05-11 10:49:00","2011-06-12 10:53:00","Non-Cohort",5251
"14450",180,7,1128.44,"2010-04-08 12:09:00","2011-06-12 10:46:00","Non-Cohort",1866
"15098",181,3,39619.50,"2011-06-10 15:22:00","2011-06-10 15:39:00","Non-Cohort",2452
"15609",182,1,270.03,"2011-06-08 13:00:00","2011-06-10 09:55:00","Non-Cohort",2903
"16113",182,1,161.38,"2011-06-09 16:16:00","2011-06-09 16:16:00","Non-Cohort",3357
"17234",182,1,149.89,"2011-06-10 11:20:00","2011-06-10 11:20:00","Non-Cohort",4347
"13462",182,5,1145.60,"2009-12-14 09:48:00","2011-06-09 19:53:00","Non-Cohort",996
"16614",182,3,1179.79,"2010-05-10 15:18:00","2011-06-10 11:36:00","Non-Cohort",3802
"13686",182,3,409.04,"2010-11-03 13:44:00","2011-06-10 09:10:00","Non-Cohort",1194
"13900",182,6,1608.09,"2010-03-25 13:46:00","2011-06-09 19:26:00","Non-Cohort",1385
"13533",182,3,269.09,"2011-03-17 12:47:00","2011-06-10 11:54:00","Non-Cohort",1064
"12802",183,5,2120.42,"2010-05-25 09:34:00","2011-06-09 09:44:00","Non-Cohort",418
"13811",183,2,519.75,"2011-04-14 18:40:00","2011-06-09 09:54:00","Non-Cohort",1305
"16832",183,5,417.61,"2010-09-07 12:35:00","2011-06-08 15:36:00","Non-Cohort",3990
"14241",183,2,333.70,"2010-01-12 15:11:00","2011-06-09 11:46:00","Non-Cohort",1687
"15780",183,3,475.28,"2010-12-17 11:43:00","2011-06-09 12:01:00","Non-Cohort",3063
"16955",184,6,1072.06,"2009-12-01 12:44:00","2011-06-08 10:36:00","Non-Cohort",4100
"17874",184,6,658.26,"2011-03-29 11:25:00","2011-06-07 12:54:00","Non-Cohort",4893
"17707",184,8,605.05,"2009-12-07 12:19:00","2011-06-07 15:03:00","Non-Cohort",4757
"17124",184,1,294.24,"2011-06-07 14:02:00","2011-06-07 14:02:00","Non-Cohort",4250
"14375",184,3,1106.82,"2010-06-16 14:34:00","2011-06-07 13:44:00","Non-Cohort",1799
"17409",184,10,7793.51,"2009-12-11 12:17:00","2011-06-08 10:36:00","Non-Cohort",4491
"14625",184,11,4429.18,"2009-12-11 14:10:00","2011-06-07 15:40:00","Non-Cohort",2021
"17987",184,5,889.92,"2010-06-07 11:23:00","2011-06-07 14:22:00","Non-Cohort",4990
"17854",184,6,1068.50,"2009-12-08 11:13:00","2011-06-07 16:21:00","Non-Cohort",4877
"16763",184,2,947.75,"2009-12-01 15:26:00","2011-06-07 14:24:00","Non-Cohort",3931
"14622",184,1,320.58,"2011-06-08 12:42:00","2011-06-08 12:42:00","Non-Cohort",2018
"12383",184,5,1617.31,"2010-12-22 14:28:00","2011-06-08 08:02:00","Non-Cohort",34
"17026",184,3,175.83,"2010-10-18 15:22:00","2011-06-07 14:28:00","Non-Cohort",4158
"13395",184,3,1180.23,"2010-10-14 13:00:00","2011-06-07 15:04:00","Non-Cohort",934
"12891",185,11,819.50,"2010-02-18 14:32:00","2011-06-07 12:31:00","Non-Cohort",495
"14867",185,16,2910.41,"2009-12-05 15:47:00","2011-06-07 11:39:00","Non-Cohort",2242
"14542",185,1,103.25,"2011-06-07 08:19:00","2011-06-07 08:19:00","Non-Cohort",1951
"16611",185,6,1776.63,"2010-03-10 16:07:00","2011-06-06 15:46:00","Non-Cohort",3799
"15386",185,1,394.14,"2011-06-06 13:47:00","2011-06-06 13:47:00","Non-Cohort",2705
"12868",185,8,2043.76,"2010-11-12 10:05:00","2011-06-07 10:42:00","Non-Cohort",477
"16520",185,6,2131.68,"2010-03-02 16:40:00","2011-06-06 13:24:00","Non-Cohort",3720
"16963",186,1,110.55,"2011-06-05 13:48:00","2011-06-05 13:48:00","Non-Cohort",4107
"16883",186,19,2236.11,"2009-12-04 12:07:00","2011-06-05 12:51:00","Non-Cohort",4034
"15852",186,3,257.26,"2010-07-01 10:16:00","2011-06-06 11:22:00","Non-Cohort",3127
"16849",186,1,124.57,"2011-06-06 09:16:00","2011-06-06 09:16:00","Non-Cohort",4007
"13682",186,1,59.50,"2011-06-05 14:06:00","2011-06-05 14:06:00","Non-Cohort",1190
"17708",187,4,884.18,"2010-10-12 12:13:00","2011-06-05 10:12:00","Non-Cohort",4758
"14512",187,7,1215.97,"2009-12-07 13:49:00","2011-06-05 12:39:00","Non-Cohort",1922
"14682",187,6,1514.81,"2010-02-05 14:47:00","2011-06-05 12:12:00","Non-Cohort",2076
"16967",188,1,319.02,"2011-06-03 14:24:00","2011-06-03 14:24:00","Non-Cohort",4111
"15405",188,2,659.84,"2010-05-12 15:56:00","2011-06-03 14:44:00","Non-Cohort",2722
"15508",188,6,1000.27,"2011-04-18 15:31:00","2011-06-03 15:43:00","Non-Cohort",2812
"13885",188,2,506.80,"2011-05-23 08:52:00","2011-06-03 15:07:00","Non-Cohort",1371
"16659",188,1,39.12,"2011-06-03 15:03:00","2011-06-03 15:03:00","Non-Cohort",3843
"12590",189,1,9330.48,"2010-04-12 07:20:00","2011-06-02 14:25:00","Non-Cohort",223
"17375",189,4,632.95,"2010-10-04 09:14:00","2011-06-02 17:30:00","Non-Cohort",4462
"14453",189,1,119.93,"2011-06-02 14:15:00","2011-06-02 14:15:00","Non-Cohort",1869
"17531",189,3,1194.47,"2009-12-08 17:30:00","2011-06-02 19:17:00","Non-Cohort",4597
"16529",189,4,1986.80,"2010-06-27 13:29:00","2011-06-02 17:23:00","Non-Cohort",3728
"12601",189,6,565.76,"2010-10-31 10:57:00","2011-06-03 10:17:00","Non-Cohort",234
"16117",189,3,650.05,"2010-04-27 11:50:00","2011-06-03 11:42:00","Non-Cohort",3361
"16230",189,2,542.03,"2011-05-03 15:12:00","2011-06-03 10:06:00","Non-Cohort",3459
"15658",189,8,1964.14,"2009-12-03 11:19:00","2011-06-02 15:22:00","Non-Cohort",2949
"13294",189,3,1689.53,"2010-03-03 12:54:00","2011-06-03 08:54:00","Non-Cohort",847
"15918",190,3,582.88,"2010-03-18 11:40:00","2011-06-02 11:42:00","Non-Cohort",3183
"14377",190,2,617.05,"2011-03-22 13:38:00","2011-06-01 13:32:00","Non-Cohort",1801
"13062",190,1,346.98,"2011-06-01 15:12:00","2011-06-01 15:12:00","Non-Cohort",644
"16424",190,2,392.06,"2010-11-22 11:24:00","2011-06-01 13:40:00","Non-Cohort",3632
"17578",190,7,1003.73,"2010-06-28 11:55:00","2011-06-02 11:42:00","Non-Cohort",4637
"13475",190,4,1431.78,"2011-02-14 12:36:00","2011-06-01 13:52:00","Non-Cohort",1008
"16449",190,2,674.69,"2011-03-04 12:15:00","2011-06-02 11:07:00","Non-Cohort",3656
"17472",190,4,922.35,"2010-03-21 13:27:00","2011-06-01 14:57:00","Non-Cohort",4546
"17820",190,1,156.56,"2010-11-30 17:43:00","2011-06-01 15:14:00","Non-Cohort",4851
"14740",190,11,4068.86,"2010-02-25 11:40:00","2011-06-01 15:17:00","Non-Cohort",2128
"13070",191,4,743.90,"2009-12-02 12:23:00","2011-05-31 13:45:00","Non-Cohort",651
"12790",191,2,518.45,"2010-10-25 13:04:00","2011-05-31 14:14:00","Non-Cohort",408
"18231",191,28,6815.47,"2010-01-10 12:13:00","2011-05-31 14:18:00","Non-Cohort",5205
"17454",191,10,1532.64,"2010-01-15 15:40:00","2011-05-31 13:58:00","Non-Cohort",4530
"13398",191,2,670.34,"2010-09-17 09:34:00","2011-05-31 13:17:00","Non-Cohort",937
"16810",191,2,786.14,"2010-10-15 15:32:00","2011-05-31 15:32:00","Non-Cohort",3971
"18190",191,5,735.67,"2009-12-22 12:05:00","2011-05-31 14:48:00","Non-Cohort",5165
"16483",191,1,139.35,"2011-05-31 13:08:00","2011-05-31 13:08:00","Non-Cohort",3688
"17051",193,4,706.49,"2010-03-21 14:55:00","2011-05-29 14:13:00","Non-Cohort",4182
"15925",193,1,207.15,"2011-05-29 15:35:00","2011-05-29 15:35:00","Non-Cohort",3188
"16567",193,2,865.60,"2011-01-07 09:31:00","2011-05-29 13:57:00","Non-Cohort",3763
"15897",193,2,208.59,"2011-05-29 13:32:00","2011-05-29 13:50:00","Non-Cohort",3166
"17152",194,4,1830.50,"2010-10-10 12:40:00","2011-05-29 12:19:00","Non-Cohort",4273
"16889",194,6,2526.65,"2010-05-23 10:46:00","2011-05-29 11:05:00","Non-Cohort",4039
"12426",194,2,1167.41,"2010-02-15 08:41:00","2011-05-29 12:26:00","Non-Cohort",70
"12999",195,3,455.88,"2011-04-08 10:26:00","2011-05-27 13:24:00","Non-Cohort",587
"16034",195,6,908.37,"2010-10-26 13:00:00","2011-05-27 16:17:00","Non-Cohort",3287
"16323",195,2,353.66,"2010-05-11 09:48:00","2011-05-27 14:48:00","Non-Cohort",3540
"13135",196,2,3371.45,"2010-08-05 17:28:00","2011-05-27 10:52:00","Non-Cohort",710
"14828",196,13,9803.46,"2009-12-07 11:19:00","2011-05-27 10:16:00","Non-Cohort",2208
"13659",196,12,4706.43,"2010-02-17 09:05:00","2011-05-26 19:56:00","Non-Cohort",1172
"14280",196,1,134.04,"2011-05-27 10:37:00","2011-05-27 10:37:00","Non-Cohort",1720
"16838",196,4,1126.66,"2010-02-14 15:27:00","2011-05-26 13:13:00","Non-Cohort",3996
"17550",196,9,2165.54,"2010-02-07 15:07:00","2011-05-26 14:09:00","Non-Cohort",4612
"16275",196,3,2151.11,"2010-03-08 14:41:00","2011-05-27 12:41:00","Non-Cohort",3495
"14816",196,1,271.85,"2011-05-26 13:16:00","2011-05-26 13:16:00","Non-Cohort",2198
"15729",197,3,154.70,"2010-11-01 13:44:00","2011-05-25 16:43:00","Non-Cohort",3015
"12974",197,2,408.95,"2010-05-23 11:45:00","2011-05-26 09:33:00","Non-Cohort",565
"14009",197,3,1090.23,"2010-09-03 12:08:00","2011-05-25 15:47:00","Non-Cohort",1473
"12547",197,3,299.58,"2010-07-27 13:55:00","2011-05-26 12:38:00","Non-Cohort",184
"16356",197,6,414.42,"2010-06-06 11:26:00","2011-05-26 11:51:00","Non-Cohort",3570
"14985",197,2,292.01,"2010-12-16 19:51:00","2011-05-25 14:29:00","Non-Cohort",2348
"13479",197,4,808.50,"2010-08-19 16:18:00","2011-05-25 16:49:00","Non-Cohort",1012
"16448",197,2,361.12,"2010-08-25 16:58:00","2011-05-25 16:28:00","Non-Cohort",3655
"14705",198,1,179.00,"2011-05-25 12:39:00","2011-05-25 12:39:00","Non-Cohort",2098
"15882",198,8,1096.31,"2009-12-10 15:33:00","2011-05-25 11:35:00","Non-Cohort",3154
"17955",198,6,949.90,"2010-02-12 16:27:00","2011-05-25 12:00:00","Non-Cohort",4964
"15314",198,3,800.65,"2010-10-07 15:41:00","2011-05-24 14:39:00","Non-Cohort",2645
"15042",198,2,315.45,"2010-04-23 14:01:00","2011-05-24 16:25:00","Non-Cohort",2399
"17770",198,5,1143.27,"2011-03-02 13:35:00","2011-05-25 12:34:00","Non-Cohort",4808
"14817",199,7,3539.21,"2009-12-08 18:52:00","2011-05-23 13:35:00","Non-Cohort",2199
"13737",199,1,339.60,"2011-05-23 16:32:00","2011-05-23 16:32:00","Non-Cohort",1241
"18202",199,3,1396.99,"2011-02-01 13:36:00","2011-05-24 12:12:00","Non-Cohort",5176
"13223",199,6,969.12,"2010-02-12 13:27:00","2011-05-23 13:03:00","Non-Cohort",788
"17715",200,2,489.60,"2010-04-26 12:17:00","2011-05-23 12:32:00","Non-Cohort",4763
"15724",200,3,299.80,"2010-11-04 10:22:00","2011-05-22 14:40:00","Non-Cohort",3011
"14647",200,2,506.04,"2010-07-04 13:27:00","2011-05-22 13:40:00","Non-Cohort",2043
"15705",200,1,143.10,"2011-05-22 15:37:00","2011-05-22 15:37:00","Non-Cohort",2994
"15292",200,1,178.39,"2011-05-22 15:00:00","2011-05-22 15:00:00","Non-Cohort",2624
"13339",200,1,860.12,"2011-05-23 08:31:00","2011-05-23 08:31:00","Non-Cohort",886
"13227",201,1,257.70,"2011-05-22 11:47:00","2011-05-22 11:47:00","Non-Cohort",792
"14195",201,6,2401.40,"2010-03-15 17:12:00","2011-05-22 10:29:00","Non-Cohort",1646
"17176",201,3,902.32,"2010-01-31 15:49:00","2011-05-22 12:41:00","Non-Cohort",4295
"18048",202,3,394.93,"2010-08-03 13:03:00","2011-05-20 14:58:00","Non-Cohort",5037
"13243",202,5,1220.38,"2010-03-18 13:10:00","2011-05-20 13:14:00","Non-Cohort",805
"16226",202,5,672.17,"2010-10-22 11:19:00","2011-05-20 14:41:00","Non-Cohort",3456
"13151",202,3,2385.66,"2010-03-22 09:40:00","2011-05-20 12:55:00","Non-Cohort",726
"13887",203,1,349.55,"2011-05-19 17:22:00","2011-05-19 17:22:00","Non-Cohort",1373
"17455",203,1,131.70,"2011-05-20 12:31:00","2011-05-20 12:31:00","Non-Cohort",4531
"13762",203,5,2165.76,"2010-01-10 12:13:00","2011-05-19 15:23:00","Non-Cohort",1263
"15648",203,2,584.75,"2011-03-17 18:59:00","2011-05-19 15:53:00","Non-Cohort",2939
"14620",203,2,393.28,"2011-03-01 08:30:00","2011-05-19 14:14:00","Non-Cohort",2016
"13391",203,1,59.80,"2011-05-20 10:50:00","2011-05-20 10:50:00","Non-Cohort",930
"12353",203,2,406.76,"2010-10-27 12:44:00","2011-05-19 17:47:00","Non-Cohort",7
"13405",203,5,1181.56,"2009-12-15 14:13:00","2011-05-19 16:31:00","Non-Cohort",943
"12897",204,4,514.25,"2010-06-14 11:58:00","2011-05-19 12:13:00","Non-Cohort",500
"17871",204,5,1068.95,"2010-01-15 14:48:00","2011-05-19 11:32:00","Non-Cohort",4891
"17245",204,2,371.63,"2010-01-19 15:39:00","2011-05-19 10:43:00","Non-Cohort",4357
"14896",204,8,1727.30,"2009-12-06 12:42:00","2011-05-19 10:20:00","Non-Cohort",2270
"13531",204,6,1433.07,"2009-12-03 15:20:00","2011-05-18 16:56:00","Non-Cohort",1062
"17504",205,18,9238.42,"2010-02-08 09:22:00","2011-05-17 12:59:00","Non-Cohort",4572
"14000",205,5,1877.59,"2009-12-02 09:50:00","2011-05-17 13:44:00","Non-Cohort",1465
"16116",205,1,592.88,"2011-05-12 12:01:00","2011-05-18 09:23:00","Non-Cohort",3360
"18218",205,4,1086.14,"2010-02-17 15:11:00","2011-05-17 14:16:00","Non-Cohort",5192
"12690",205,1,335.01,"2011-05-18 09:09:00","2011-05-18 09:09:00","Non-Cohort",315
"17556",205,2,300.67,"2010-11-25 17:00:00","2011-05-18 10:48:00","Non-Cohort",4617
"16446",205,1,2.90,"2011-05-18 09:52:00","2011-05-18 09:52:00","Non-Cohort",3653
"13572",205,1,1384.25,"2011-05-18 11:59:00","2011-05-18 11:59:00","Non-Cohort",1095
"13976",206,4,1192.36,"2010-02-09 13:08:00","2011-05-17 09:13:00","Non-Cohort",1445
"14320",206,5,1204.12,"2010-01-21 11:44:00","2011-05-17 09:24:00","Non-Cohort",1752
"14489",206,4,1574.93,"2010-04-06 09:52:00","2011-05-16 14:51:00","Non-Cohort",1901
"14888",206,1,369.20,"2011-05-16 14:58:00","2011-05-16 14:58:00","Non-Cohort",2262
"15813",207,2,1303.91,"2011-04-14 09:09:00","2011-05-16 08:13:00","Non-Cohort",3093
