"customer_id","total_orders","cancelled_orders","order_level_return_rate"
"14205.0",12,3,0.2500
"14206.0",5,2,0.4000
"14207.0",1,0,0.0000
"14208.0",2,0,0.0000
"14209.0",19,4,0.2105
"14210.0",21,5,0.2381
"14211.0",26,8,0.3077
"14212.0",2,0,0.0000
"14213.0",2,1,0.5000
"14214.0",7,2,0.2857
"14215.0",10,1,0.1000
"14216.0",6,1,0.1667
"14217.0",33,10,0.3030
"14218.0",1,0,0.0000
"14219.0",3,0,0.0000
"14220.0",4,0,0.0000
"14221.0",19,2,0.1053
"14222.0",1,0,0.0000
"14223.0",4,1,0.2500
"14224.0",9,0,0.0000
"14225.0",5,1,0.2000
"14226.0",9,3,0.3333
"14227.0",22,7,0.3182
"14228.0",3,0,0.0000
"14229.0",11,4,0.3636
"14230.0",3,0,0.0000
"14231.0",6,2,0.3333
"14232.0",8,3,0.3750
"14233.0",10,3,0.3000
"14234.0",4,0,0.0000
"14235.0",10,1,0.1000
"14236.0",7,2,0.2857
"14237.0",3,1,0.3333
"14238.0",3,0,0.0000
"14239.0",24,3,0.1250
"14240.0",3,0,0.0000
"14241.0",2,0,0.0000
"14242.0",2,0,0.0000
"14243.0",23,6,0.2609
"14244.0",2,1,0.5000
"14245.0",5,3,0.6000
"14246.0",3,0,0.0000
"14247.0",6,1,0.1667
"14248.0",3,0,0.0000
"14249.0",12,0,0.0000
"14250.0",3,0,0.0000
"14251.0",5,0,0.0000
"14252.0",1,0,0.0000
"14253.0",2,0,0.0000
"14254.0",1,0,0.0000
"14255.0",4,3,0.7500
"14256.0",9,4,0.4444
"14257.0",10,1,0.1000
"14258.0",32,7,0.2188
"14259.0",1,0,0.0000
"14260.0",3,0,0.0000
"14261.0",2,0,0.0000
"14262.0",8,0,0.0000
"14263.0",1,0,0.0000
"14264.0",8,2,0.2500
"14265.0",4,0,0.0000
"14266.0",1,0,0.0000
"14267.0",9,6,0.6667
"14268.0",1,0,0.0000
"14269.0",2,1,0.5000
"14270.0",1,0,0.0000
"14271.0",2,0,0.0000
"14272.0",4,0,0.0000
"14273.0",4,0,0.0000
"14274.0",1,0,0.0000
"14275.0",6,0,0.0000
"14276.0",13,6,0.4615
"14277.0",14,5,0.3571
"14278.0",1,0,0.0000
"14279.0",2,0,0.0000
"14280.0",1,0,0.0000
"14281.0",1,0,0.0000
"14282.0",26,1,0.0385
"14283.0",4,0,0.0000
"14284.0",4,1,0.2500
"14285.0",9,1,0.1111
"14286.0",12,5,0.4167
"14287.0",4,1,0.2500
"14288.0",2,1,0.5000
"14289.0",6,0,0.0000
"14290.0",14,6,0.4286
"14291.0",25,2,0.0800
"14292.0",27,11,0.4074
"14293.0",10,1,0.1000
"14294.0",1,0,0.0000
"14295.0",8,3,0.3750
"14296.0",3,1,0.3333
"14297.0",6,2,0.3333
"14298.0",84,2,0.0238
"14299.0",41,14,0.3415
"14300.0",1,0,0.0000
"14301.0",7,3,0.4286
"14302.0",3,0,0.0000
"14303.0",2,0,0.0000
"14304.0",5,2,0.4000
"14305.0",5,2,0.4000
"14306.0",7,1,0.1429
"14307.0",11,1,0.0909
"14308.0",5,3,0.6000
"14309.0",12,1,0.0833
"14310.0",1,0,0.0000
"14311.0",3,1,0.3333
"14312.0",11,0,0.0000
"14313.0",1,1,1.0000
"14314.0",3,1,0.3333
"14315.0",10,2,0.2000
"14316.0",6,1,0.1667
"14317.0",1,0,0.0000
"14318.0",1,0,0.0000
"14319.0",2,1,0.5000
"14320.0",7,2,0.2857
"14321.0",8,1,0.1250
"14322.0",6,2,0.3333
"14323.0",4,2,0.5000
"14324.0",2,0,0.0000
"14325.0",1,0,0.0000
"14326.0",4,1,0.2500
"14327.0",6,0,0.0000
"14328.0",3,2,0.6667
"14329.0",28,13,0.4643
"14330.0",1,0,0.0000
"14331.0",2,0,0.0000
"14332.0",5,0,0.0000
"14333.0",2,1,0.5000
"14334.0",14,2,0.1429
"14335.0",2,0,0.0000
"14336.0",4,0,0.0000
"14337.0",1,1,1.0000
"14338.0",5,2,0.4000
"14339.0",5,3,0.6000
"14340.0",1,0,0.0000
"14341.0",20,2,0.1000
"14342.0",9,3,0.3333
"14343.0",4,0,0.0000
"14344.0",20,0,0.0000
"14345.0",1,0,0.0000
"14346.0",5,0,0.0000
"14347.0",1,0,0.0000
"14348.0",1,0,0.0000
"14349.0",1,0,0.0000
"14350.0",4,1,0.2500
"14351.0",1,0,0.0000
"14352.0",4,0,0.0000
"14353.0",3,0,0.0000
"14354.0",2,0,0.0000
"14355.0",3,0,0.0000
"14356.0",4,2,0.5000
"14357.0",1,0,0.0000
"14358.0",3,1,0.3333
"14359.0",6,3,0.5000
"14360.0",4,0,0.0000
"14361.0",1,0,0.0000
"14362.0",1,0,0.0000
"14363.0",2,0,0.0000
"14364.0",8,0,0.0000
"14365.0",2,0,0.0000
"14366.0",1,0,0.0000
"14367.0",19,3,0.1579
"14368.0",1,0,0.0000
"14369.0",2,0,0.0000
"14370.0",9,3,0.3333
"14371.0",1,0,0.0000
"14372.0",3,1,0.3333
"14373.0",1,0,0.0000
"14374.0",1,0,0.0000
"14375.0",3,0,0.0000
"14376.0",1,0,0.0000
"14377.0",2,0,0.0000
"14378.0",1,0,0.0000
"14379.0",4,0,0.0000
"14380.0",2,1,0.5000
"14381.0",2,0,0.0000
"14382.0",3,1,0.3333
"14383.0",3,0,0.0000
"14384.0",1,0,0.0000
"14385.0",3,0,0.0000
"14386.0",1,0,0.0000
"14387.0",3,0,0.0000
"14388.0",20,4,0.2000
"14389.0",11,6,0.5455
"14390.0",18,5,0.2778
"14391.0",1,0,0.0000
"14392.0",1,0,0.0000
"14393.0",1,0,0.0000
"14394.0",1,0,0.0000
"14395.0",24,4,0.1667
"14396.0",7,0,0.0000
"14397.0",23,4,0.1739
"14398.0",2,0,0.0000
"14399.0",9,1,0.1111
"14400.0",5,2,0.4000
"14401.0",25,3,0.1200
"14402.0",1,0,0.0000
"14403.0",9,3,0.3333
"14404.0",15,2,0.1333
"14405.0",1,0,0.0000
"14406.0",1,0,0.0000
"14407.0",9,3,0.3333
"14408.0",11,0,0.0000
"14409.0",10,1,0.1000
"14410.0",17,6,0.3529
"14411.0",1,0,0.0000
"14412.0",4,1,0.2500
"14413.0",4,0,0.0000
"14414.0",9,1,0.1111
"14415.0",32,9,0.2813
"14416.0",2,0,0.0000
"14417.0",1,0,0.0000
"14418.0",3,0,0.0000
"14419.0",7,0,0.0000
"14420.0",7,3,0.4286
"14421.0",7,1,0.1429
"14422.0",21,2,0.0952
"14423.0",4,1,0.2500
"14424.0",1,0,0.0000
"14425.0",5,2,0.4000
"14426.0",27,10,0.3704
"14427.0",4,0,0.0000
"14428.0",7,2,0.2857
"14429.0",1,0,0.0000
"14430.0",5,2,0.4000
"14431.0",5,1,0.2000
"14432.0",6,0,0.0000
"14433.0",1,0,0.0000
"14434.0",6,0,0.0000
"14435.0",1,0,0.0000
"14436.0",2,0,0.0000
"14437.0",7,2,0.2857
"14438.0",1,0,0.0000
"14439.0",5,0,0.0000
"14440.0",15,2,0.1333
"14441.0",19,8,0.4211
"14442.0",12,5,0.4167
"14443.0",8,3,0.3750
"14444.0",1,0,0.0000
"14445.0",1,0,0.0000
"14446.0",5,0,0.0000
"14447.0",6,0,0.0000
"14448.0",2,0,0.0000
"14449.0",8,0,0.0000
"14450.0",7,0,0.0000
"14451.0",18,6,0.3333
"14452.0",4,0,0.0000
"14453.0",1,0,0.0000
"14454.0",6,1,0.1667
"14455.0",5,1,0.2000
"14456.0",14,5,0.3571
"14457.0",1,0,0.0000
"14458.0",1,0,0.0000
"14459.0",3,1,0.3333
"14460.0",12,3,0.2500
"14461.0",14,1,0.0714
"14462.0",16,4,0.2500
"14463.0",4,0,0.0000
"14464.0",2,0,0.0000
"14465.0",11,0,0.0000
"14466.0",13,0,0.0000
"14467.0",12,0,0.0000
"14468.0",1,0,0.0000
"14469.0",4,0,0.0000
"14470.0",3,0,0.0000
"14471.0",2,0,0.0000
"14472.0",9,0,0.0000
"14473.0",2,0,0.0000
"14474.0",3,1,0.3333
"14475.0",7,3,0.4286
"14476.0",1,0,0.0000
"14477.0",10,3,0.3000
"14478.0",4,0,0.0000
"14479.0",4,0,0.0000
"14480.0",5,1,0.2000
"14481.0",6,1,0.1667
"14482.0",14,2,0.1429
"14483.0",3,1,0.3333
"14484.0",4,0,0.0000
"14485.0",1,0,0.0000
"14486.0",2,0,0.0000
"14487.0",8,1,0.1250
"14488.0",2,1,0.5000
"14489.0",4,0,0.0000
"14490.0",2,0,0.0000
"14491.0",2,0,0.0000
"14492.0",10,3,0.3000
"14493.0",14,4,0.2857
"14494.0",3,0,0.0000
"14495.0",4,1,0.2500
"14496.0",10,3,0.3000
"14497.0",3,1,0.3333
"14498.0",10,0,0.0000
"14499.0",10,3,0.3000
"14500.0",3,0,0.0000
"14501.0",3,1,0.3333
"14502.0",14,3,0.2143
"14503.0",6,0,0.0000
"14504.0",4,0,0.0000
"14505.0",27,8,0.2963
"14506.0",7,0,0.0000
"14507.0",14,3,0.2143
"14508.0",6,1,0.1667
"14509.0",1,0,0.0000
"14510.0",4,1,0.2500
"14511.0",6,1,0.1667
"14512.0",7,0,0.0000
"14513.0",7,1,0.1429
"14514.0",10,1,0.1000
"14515.0",15,3,0.2000
"14516.0",1,0,0.0000
"14517.0",2,0,0.0000
"14518.0",1,0,0.0000
"14519.0",2,0,0.0000
"14520.0",2,0,0.0000
"14521.0",2,1,0.5000
"14522.0",8,0,0.0000
"14523.0",1,0,0.0000
"14524.0",13,0,0.0000
"14525.0",21,4,0.1905
"14526.0",1,0,0.0000
"14527.0",190,68,0.3579
"14528.0",1,0,0.0000
"14529.0",3,0,0.0000
"14530.0",19,3,0.1579
"14531.0",1,0,0.0000
"14532.0",12,1,0.0833
"14533.0",15,4,0.2667
"14534.0",38,12,0.3158
"14535.0",11,2,0.1818
"14536.0",1,0,0.0000
"14537.0",3,1,0.3333
"14538.0",5,0,0.0000
"14539.0",2,0,0.0000
"14540.0",12,1,0.0833
"14541.0",14,0,0.0000
"14542.0",1,0,0.0000
"14543.0",50,11,0.2200
"14544.0",3,0,0.0000
"14545.0",1,0,0.0000
"14546.0",20,9,0.4500
"14547.0",9,1,0.1111
"14548.0",9,0,0.0000
"14549.0",4,0,0.0000
"14550.0",4,0,0.0000
"14551.0",9,2,0.2222
"14552.0",3,0,0.0000
"14553.0",10,1,0.1000
"14554.0",4,0,0.0000
"14555.0",7,1,0.1429
"14556.0",3,0,0.0000
"14557.0",2,1,0.5000
"14558.0",5,2,0.4000
"14559.0",1,0,0.0000
"14560.0",46,2,0.0435
"14561.0",3,0,0.0000
"14562.0",30,4,0.1333
"14563.0",2,0,0.0000
"14564.0",5,3,0.6000
"14565.0",7,2,0.2857
"14566.0",4,0,0.0000
"14567.0",3,1,0.3333
"14568.0",2,1,0.5000
"14569.0",4,0,0.0000
"14570.0",3,0,0.0000
"14571.0",1,0,0.0000
"14572.0",15,4,0.2667
"14573.0",17,4,0.2353
"14574.0",1,0,0.0000
"14575.0",1,0,0.0000
"14576.0",1,0,0.0000
"14577.0",7,0,0.0000
"14578.0",1,0,0.0000
"14579.0",1,0,0.0000
"14580.0",1,0,0.0000
"14581.0",2,0,0.0000
"14582.0",1,0,0.0000
"14583.0",8,0,0.0000
"14584.0",9,1,0.1111
"14585.0",5,0,0.0000
"14586.0",3,2,0.6667
"14587.0",10,1,0.1000
"14588.0",1,0,0.0000
"14589.0",1,0,0.0000
"14590.0",28,8,0.2857
"14591.0",4,0,0.0000
"14592.0",3,0,0.0000
"14593.0",18,6,0.3333
"14594.0",2,0,0.0000
"14595.0",8,0,0.0000
"14596.0",1,0,0.0000
"14597.0",6,0,0.0000
"14598.0",3,1,0.3333
"14599.0",2,0,0.0000
"14600.0",2,0,0.0000
"14601.0",1,0,0.0000
"14602.0",1,0,0.0000
"14603.0",1,0,0.0000
"14604.0",1,0,0.0000
"14605.0",4,0,0.0000
"14606.0",259,67,0.2587
"14607.0",27,5,0.1852
"14608.0",12,1,0.0833
"14609.0",11,1,0.0909
"14610.0",2,0,0.0000
"14611.0",3,1,0.3333
"14612.0",1,0,0.0000
"14613.0",1,0,0.0000
"14614.0",1,0,0.0000
"14615.0",6,1,0.1667
"14616.0",5,0,0.0000
"14617.0",2,0,0.0000
"14618.0",9,2,0.2222
"14619.0",3,1,0.3333
"14620.0",3,1,0.3333
"14621.0",16,7,0.4375
"14622.0",1,0,0.0000
"14623.0",12,2,0.1667
"14624.0",6,0,0.0000
"14625.0",18,7,0.3889
"14626.0",15,4,0.2667
"14627.0",3,2,0.6667
"14628.0",5,0,0.0000
"14629.0",3,1,0.3333
"14630.0",1,0,0.0000
"14631.0",7,1,0.1429
"14632.0",1,0,0.0000
"14633.0",1,0,0.0000
"14634.0",7,3,0.4286
"14635.0",1,0,0.0000
"14636.0",2,0,0.0000
"14637.0",1,0,0.0000
"14638.0",1,0,0.0000
"14639.0",11,2,0.1818
"14640.0",16,6,0.3750
"14641.0",1,0,0.0000
"14642.0",1,0,0.0000
"14643.0",6,1,0.1667
"14644.0",12,5,0.4167
"14645.0",4,1,0.2500
"14646.0",164,12,0.0732
"14647.0",2,0,0.0000
"14648.0",19,4,0.2105
"14649.0",11,2,0.1818
"14650.0",1,0,0.0000
"14651.0",9,0,0.0000
"14652.0",1,0,0.0000
"14653.0",12,0,0.0000
"14654.0",1,0,0.0000
"14655.0",12,5,0.4167
"14656.0",5,0,0.0000
"14657.0",7,1,0.1429
"14658.0",2,0,0.0000
"14659.0",12,3,0.2500
"14660.0",2,0,0.0000
"14661.0",1,0,0.0000
"14662.0",7,0,0.0000
"14663.0",2,0,0.0000
"14664.0",2,0,0.0000
"14665.0",9,2,0.2222
"14666.0",1,0,0.0000
"14667.0",61,7,0.1148
"14668.0",1,0,0.0000
"14669.0",7,0,0.0000
"14670.0",3,0,0.0000
"14671.0",2,0,0.0000
"14672.0",4,0,0.0000
"14673.0",7,0,0.0000
"14674.0",1,0,0.0000
"14675.0",2,0,0.0000
"14676.0",16,4,0.2500
"14677.0",1,0,0.0000
"14678.0",2,1,0.5000
"14679.0",5,2,0.4000
"14680.0",87,29,0.3333
"14681.0",6,0,0.0000
"14682.0",6,0,0.0000
"14683.0",1,0,0.0000
"14684.0",6,0,0.0000
"14685.0",13,5,0.3846
"14686.0",6,1,0.1667
"14687.0",3,0,0.0000
"14688.0",34,6,0.1765
"14689.0",1,0,0.0000
"14690.0",5,1,0.2000
"14691.0",5,0,0.0000
"14692.0",13,1,0.0769
"14693.0",8,1,0.1250
"14694.0",1,0,0.0000
"14695.0",4,1,0.2500
"14696.0",10,2,0.2000
"14697.0",2,0,0.0000
"14698.0",5,0,0.0000
"14699.0",4,0,0.0000
"14700.0",5,0,0.0000
"14701.0",18,3,0.1667
"14702.0",32,3,0.0938
"14703.0",1,0,0.0000
"14704.0",11,0,0.0000
"14705.0",1,0,0.0000
"14706.0",1,0,0.0000
"14707.0",2,0,0.0000
"14708.0",6,1,0.1667
"14709.0",27,2,0.0741
"14710.0",13,0,0.0000
"14711.0",12,1,0.0833
"14712.0",4,0,0.0000
"14713.0",25,4,0.1600
"14714.0",7,3,0.4286
"14715.0",8,0,0.0000
"14716.0",3,0,0.0000
"14717.0",2,1,0.5000
"14718.0",1,0,0.0000
"14719.0",6,1,0.1667
"14720.0",3,0,0.0000
"14721.0",1,0,0.0000
"14722.0",3,0,0.0000
"14723.0",11,0,0.0000
"14724.0",1,0,0.0000
"14725.0",5,1,0.2000
"14726.0",1,0,0.0000
"14727.0",4,1,0.2500
"14728.0",1,0,0.0000
"14729.0",3,0,0.0000
"14730.0",8,0,0.0000
"14731.0",3,0,0.0000
"14732.0",24,5,0.2083
"14733.0",18,3,0.1667
"14734.0",5,1,0.2000
"14735.0",59,3,0.0508
"14736.0",2,0,0.0000
"14737.0",4,0,0.0000
"14738.0",12,3,0.2500
"14739.0",28,3,0.1071
"14740.0",13,2,0.1538
"14741.0",7,0,0.0000
"14742.0",1,0,0.0000
"14743.0",1,0,0.0000
"14744.0",17,3,0.1765
"14745.0",17,5,0.2941
"14746.0",4,0,0.0000
"14747.0",2,1,0.5000
"14748.0",16,6,0.3750
"14749.0",1,0,0.0000
"14750.0",1,0,0.0000
"14751.0",2,0,0.0000
"14752.0",1,0,0.0000
"14753.0",2,0,0.0000
"14754.0",7,1,0.1429
"14755.0",30,5,0.1667
"14756.0",4,1,0.2500
"14757.0",1,0,0.0000
"14758.0",7,0,0.0000
"14759.0",3,0,0.0000
"14760.0",2,1,0.5000
"14761.0",3,0,0.0000
"14762.0",2,0,0.0000
"14763.0",1,1,1.0000
"14764.0",2,1,0.5000
"14765.0",3,0,0.0000
"14766.0",14,3,0.2143
"14767.0",1,0,0.0000
"14768.0",3,1,0.3333
"14769.0",21,4,0.1905
"14770.0",9,1,0.1111
"14771.0",3,1,0.3333
"14772.0",1,0,0.0000
"14773.0",2,1,0.5000
"14774.0",1,0,0.0000
"14775.0",3,0,0.0000
"14776.0",19,4,0.2105
"14777.0",4,3,0.7500
"14778.0",2,0,0.0000
"14779.0",3,0,0.0000
"14780.0",2,0,0.0000
"14781.0",1,1,1.0000
"14782.0",1,0,0.0000
"14783.0",2,1,0.5000
"14784.0",3,0,0.0000
"14785.0",2,0,0.0000
"14786.0",1,0,0.0000
"14787.0",1,0,0.0000
"14788.0",3,0,0.0000
"14789.0",1,0,0.0000
"14790.0",10,0,0.0000
"14791.0",1,0,0.0000
"14792.0",2,1,0.5000
"14793.0",3,1,0.3333
"14794.0",13,3,0.2308
"14795.0",1,0,0.0000
"14796.0",39,12,0.3077
"14797.0",1,0,0.0000
"14798.0",9,1,0.1111
"14799.0",2,0,0.0000
"14800.0",23,6,0.2609
"14801.0",1,0,0.0000
"14802.0",6,4,0.6667
"14803.0",3,0,0.0000
"14804.0",1,0,0.0000
"14805.0",7,0,0.0000
"14806.0",2,0,0.0000
"14807.0",2,0,0.0000
"14808.0",15,7,0.4667
"14809.0",2,0,0.0000
"14810.0",13,0,0.0000
"14811.0",1,0,0.0000
"14812.0",1,0,0.0000
"14813.0",4,0,0.0000
"14814.0",1,0,0.0000
"14815.0",2,0,0.0000
"14816.0",1,0,0.0000
"14817.0",9,2,0.2222
"14818.0",6,0,0.0000
"14819.0",4,0,0.0000
"14820.0",9,0,0.0000
"14821.0",7,0,0.0000
"14822.0",1,0,0.0000
"14823.0",3,0,0.0000
"14824.0",12,2,0.1667
"14825.0",27,3,0.1111
"14826.0",2,0,0.0000
"14827.0",1,0,0.0000
"14828.0",14,1,0.0714
"14829.0",9,2,0.2222
"14830.0",1,0,0.0000
"14831.0",7,4,0.5714
"14832.0",3,2,0.6667
"14833.0",1,0,0.0000
"14834.0",9,2,0.2222
"14835.0",3,1,0.3333
"14836.0",3,0,0.0000
"14837.0",12,3,0.2500
"14838.0",2,0,0.0000
"14839.0",3,0,0.0000
"14840.0",3,1,0.3333
"14841.0",14,0,0.0000
"14842.0",8,4,0.5000
"14843.0",1,0,0.0000
"14844.0",12,2,0.1667
"14845.0",1,0,0.0000
"14846.0",2,1,0.5000
"14847.0",4,1,0.2500
"14848.0",1,0,0.0000
"14849.0",50,7,0.1400
"14850.0",9,2,0.2222
"14851.0",3,0,0.0000
"14852.0",21,3,0.1429
"14853.0",7,2,0.2857
"14854.0",14,3,0.2143
"14855.0",7,0,0.0000
"14856.0",3,0,0.0000
"14857.0",10,3,0.3000
"14858.0",1,0,0.0000
"14859.0",6,1,0.1667
"14860.0",2,1,0.5000
"14861.0",14,4,0.2857
"14862.0",2,0,0.0000
"14863.0",1,0,0.0000
"14864.0",1,1,1.0000
"14865.0",4,0,0.0000
"14866.0",20,1,0.0500
"14867.0",19,3,0.1579
"14868.0",13,1,0.0769
"14869.0",9,3,0.3333
"14870.0",9,3,0.3333
"14871.0",9,0,0.0000
"14872.0",4,1,0.2500
"14873.0",2,0,0.0000
"14874.0",1,0,0.0000
"14875.0",7,4,0.5714
"14876.0",2,0,0.0000
"14877.0",2,0,0.0000
"14878.0",28,3,0.1071
"14879.0",1,0,0.0000
"14880.0",3,0,0.0000
"14881.0",1,0,0.0000
"14882.0",15,1,0.0667
"14883.0",7,1,0.1429
"14884.0",1,0,0.0000
"14885.0",4,1,0.2500
"14886.0",1,0,0.0000
"14887.0",1,0,0.0000
"14888.0",1,0,0.0000
"14889.0",1,0,0.0000
"14890.0",3,0,0.0000
"14891.0",4,0,0.0000
"14892.0",1,0,0.0000
"14893.0",6,3,0.5000
"14894.0",5,2,0.4000
"14895.0",48,10,0.2083
"14896.0",10,2,0.2000
"14897.0",9,1,0.1111
"14898.0",18,4,0.2222
"14899.0",1,0,0.0000
"14900.0",1,0,0.0000
"14901.0",13,1,0.0769
"14902.0",5,2,0.4000
"14903.0",10,5,0.5000
"14904.0",4,0,0.0000
"14905.0",10,2,0.2000
"14906.0",3,2,0.6667
"14907.0",23,7,0.3043
"14908.0",2,0,0.0000
"14909.0",5,2,0.4000
"14910.0",7,3,0.4286
"14911.0",510,112,0.2196
"14912.0",11,5,0.4545
"14913.0",8,0,0.0000
"14914.0",1,1,1.0000
"14915.0",13,2,0.1538
"14916.0",11,3,0.2727
"14917.0",2,0,0.0000
"14918.0",9,0,0.0000
"14919.0",1,0,0.0000
"14920.0",3,0,0.0000
"14921.0",2,0,0.0000
"14922.0",2,0,0.0000
"14923.0",1,0,0.0000
"14924.0",3,0,0.0000
"14925.0",1,1,1.0000
"14926.0",3,1,0.3333
"14927.0",1,0,0.0000
"14928.0",2,1,0.5000
"14929.0",2,0,0.0000
"14930.0",9,3,0.3333
"14931.0",6,1,0.1667
"14932.0",2,0,0.0000
"14933.0",5,1,0.2000
"14934.0",9,4,0.4444
"14935.0",2,0,0.0000
"14936.0",14,2,0.1429
"14937.0",4,1,0.2500
"14938.0",4,2,0.5000
"14939.0",1,1,1.0000
"14940.0",2,0,0.0000
"14941.0",1,0,0.0000
"14942.0",5,1,0.2000
"14943.0",1,0,0.0000
"14944.0",24,5,0.2083
"14945.0",1,0,0.0000
"14946.0",1,0,0.0000
"14947.0",6,0,0.0000
"14948.0",7,1,0.1429
"14949.0",6,2,0.3333
"14950.0",2,1,0.5000
"14951.0",1,0,0.0000
"14952.0",43,11,0.2558
"14953.0",5,1,0.2000
"14954.0",2,0,0.0000
"14955.0",1,0,0.0000
"14956.0",1,0,0.0000
"14957.0",2,0,0.0000
"14958.0",6,0,0.0000
"14959.0",5,1,0.2000
"14960.0",2,0,0.0000
"14961.0",28,6,0.2143
"14962.0",4,0,0.0000
"14963.0",13,1,0.0769
"14964.0",1,0,0.0000
"14965.0",2,0,0.0000
"14966.0",6,0,0.0000
"14967.0",7,1,0.1429
"14968.0",2,0,0.0000
"14969.0",1,0,0.0000
"14970.0",16,4,0.2500
"14971.0",3,0,0.0000
"14972.0",2,0,0.0000
"14973.0",3,0,0.0000
"14974.0",1,0,0.0000
"14975.0",2,0,0.0000
"14976.0",8,1,0.1250
"14977.0",1,0,0.0000
"14978.0",12,2,0.1667
"14979.0",1,0,0.0000
"14980.0",1,0,0.0000
"14981.0",3,1,0.3333
"14982.0",1,0,0.0000
"14983.0",1,0,0.0000
"14984.0",6,0,0.0000
"14985.0",2,0,0.0000
"14986.0",2,0,0.0000
"14987.0",9,1,0.1111
"14988.0",7,0,0.0000
"14989.0",1,0,0.0000
"14990.0",2,0,0.0000
"14991.0",1,0,0.0000
"14992.0",1,0,0.0000
"14993.0",1,0,0.0000
"14994.0",8,3,0.3750
"14995.0",2,0,0.0000
"14996.0",2,0,0.0000
"14997.0",5,1,0.2000
"14998.0",4,0,0.0000
"14999.0",1,0,0.0000
"15000.0",1,0,0.0000
"15001.0",2,0,0.0000
"15002.0",9,0,0.0000
"15003.0",7,1,0.1429
"15004.0",1,0,0.0000
"15005.0",76,20,0.2632
"15006.0",2,0,0.0000
"15007.0",1,0,0.0000
"15008.0",2,0,0.0000
"15009.0",3,0,0.0000
"15010.0",1,0,0.0000
"15011.0",2,0,0.0000
"15012.0",3,0,0.0000
"15013.0",10,0,0.0000
"15014.0",2,0,0.0000
"15015.0",20,7,0.3500
"15016.0",6,1,0.1667
"15017.0",1,0,0.0000
"15018.0",4,1,0.2500
"15019.0",1,0,0.0000
"15020.0",1,0,0.0000
"15021.0",17,5,0.2941
"15022.0",5,0,0.0000
"15023.0",23,3,0.1304
"15024.0",16,0,0.0000
"15025.0",2,0,0.0000
"15026.0",5,0,0.0000
"15027.0",13,3,0.2308
"15028.0",6,0,0.0000
"15029.0",2,1,0.5000
"15030.0",9,1,0.1111
"15031.0",16,2,0.1250
"15032.0",10,2,0.2000
"15033.0",11,1,0.0909
"15034.0",17,3,0.1765
"15035.0",1,0,0.0000
"15036.0",3,0,0.0000
"15037.0",2,0,0.0000
"15038.0",10,1,0.1000
"15039.0",107,14,0.1308
"15040.0",1,0,0.0000
"15041.0",2,0,0.0000
"15042.0",2,0,0.0000
"15043.0",6,0,0.0000
"15044.0",47,12,0.2553
"15045.0",3,1,0.3333
"15046.0",28,3,0.1071
"15047.0",1,0,0.0000
"15048.0",5,1,0.2000
"15049.0",1,0,0.0000
"15050.0",7,2,0.2857
"15051.0",10,1,0.1000
"15052.0",1,0,0.0000
"15053.0",3,0,0.0000
"15054.0",2,0,0.0000
"15055.0",3,0,0.0000
"15056.0",1,0,0.0000
"15057.0",6,1,0.1667
"15058.0",17,1,0.0588
"15059.0",27,8,0.2963
"15060.0",4,0,0.0000
"15061.0",138,11,0.0797
"15062.0",8,0,0.0000
"15063.0",1,0,0.0000
"15064.0",4,0,0.0000
"15065.0",7,2,0.2857
"15066.0",2,1,0.5000
"15067.0",6,1,0.1667
"15068.0",4,0,0.0000
"15069.0",1,0,0.0000
"15070.0",3,0,0.0000
"15071.0",4,0,0.0000
"15072.0",1,0,0.0000
"15073.0",9,1,0.1111
"15074.0",3,0,0.0000
"15075.0",1,0,0.0000
"15076.0",5,2,0.4000
"15077.0",4,2,0.5000
"15078.0",64,11,0.1719
"15079.0",17,6,0.3529
"15080.0",2,0,0.0000
"15081.0",13,1,0.0769
"15082.0",1,0,0.0000
"15083.0",1,0,0.0000
"15084.0",2,0,0.0000
"15085.0",1,0,0.0000
"15086.0",2,0,0.0000
"15087.0",1,0,0.0000
"15088.0",3,1,0.3333
"15089.0",6,0,0.0000
"15090.0",1,0,0.0000
"15091.0",6,3,0.5000
"15092.0",4,1,0.2500
"15093.0",34,11,0.3235
"15094.0",2,0,0.0000
"15095.0",11,1,0.0909
"15096.0",1,0,0.0000
"15097.0",5,2,0.4000
"15098.0",5,2,0.4000
"15099.0",1,0,0.0000
"15100.0",14,7,0.5000
"15101.0",11,5,0.4545
"15102.0",2,0,0.0000
"15103.0",2,0,0.0000
"15104.0",3,1,0.3333
"15105.0",9,0,0.0000
"15106.0",7,2,0.2857
"15107.0",12,3,0.2500
"15108.0",5,1,0.2000
"15109.0",4,1,0.2500
"15110.0",9,3,0.3333
"15111.0",5,0,0.0000
"15112.0",1,0,0.0000
"15113.0",4,1,0.2500
"15114.0",12,0,0.0000
"15115.0",3,1,0.3333
"15116.0",4,0,0.0000
"15117.0",9,1,0.1111
"15118.0",1,0,0.0000
"15119.0",1,0,0.0000
"15120.0",2,1,0.5000
"15121.0",2,0,0.0000
"15122.0",16,5,0.3125
"15123.0",5,0,0.0000
"15124.0",4,0,0.0000
"15125.0",36,12,0.3333
"15126.0",2,0,0.0000
"15127.0",2,0,0.0000
"15128.0",9,4,0.4444
"15129.0",23,0,0.0000
"15130.0",1,0,0.0000
"15131.0",1,0,0.0000
"15132.0",5,0,0.0000
"15133.0",5,0,0.0000
"15134.0",10,0,0.0000
"15135.0",3,1,0.3333
