"customer_id","recency_days","frequency_completed","monetary_net","spike_tier"
"15277",46,2,476.34,"Below Top Decile"
"15278",561,4,496.16,"Below Top Decile"
"15279",354,5,1554.84,"Below Top Decile"
"15280",171,3,397.52,"Below Top Decile"
"15281",58,16,8317.62,"Top Decile (Spike Zone)"
"15282",569,1,348.59,"Below Top Decile"
"15283",389,3,135.43,"Below Top Decile"
"15284",499,1,24.75,"Below Top Decile"
"15285",407,1,94.92,"Below Top Decile"
"15286",49,1,240.55,"Below Top Decile"
"15287",21,5,854.58,"Below Top Decile"
"15288",42,10,3706.53,"Below Top Decile"
"15289",28,5,1570.71,"Below Top Decile"
"15290",4,26,10355.58,"Top Decile (Spike Zone)"
"15291",25,39,13077.44,"Top Decile (Spike Zone)"
"15292",200,1,178.39,"Below Top Decile"
"15293",665,1,247.50,"Below Top Decile"
"15294",399,1,222.30,"Below Top Decile"
"15295",653,1,207.04,"Below Top Decile"
"15296",43,12,10204.13,"Top Decile (Spike Zone)"
"15297",9,3,635.04,"Below Top Decile"
"15298",1,23,7958.43,"Top Decile (Spike Zone)"
"15299",66,9,5550.52,"Top Decile (Spike Zone)"
"15300",63,1,496.44,"Below Top Decile"
"15301",50,17,6867.44,"Top Decile (Spike Zone)"
"15302",721,1,291.05,"Below Top Decile"
"15303",289,3,1178.78,"Below Top Decile"
"15304",60,9,782.30,"Below Top Decile"
"15305",554,1,93.60,"Below Top Decile"
"15306",63,9,3480.98,"Below Top Decile"
"15307",95,1,205.30,"Below Top Decile"
"15308",270,1,302.27,"Below Top Decile"
"15309",610,4,715.53,"Below Top Decile"
"15310",478,1,1634.64,"Below Top Decile"
"15311",0,207,111444.36,"Top Decile (Spike Zone)"
"15312",74,12,2916.49,"Below Top Decile"
"15313",109,1,52.00,"Below Top Decile"
"15314",198,3,800.65,"Below Top Decile"
"15315",63,2,551.54,"Below Top Decile"
"15316",326,1,165.00,"Below Top Decile"
"15317",676,1,112.05,"Below Top Decile"
"15318",3,1,312.62,"Below Top Decile"
"15319",283,1,204.50,"Below Top Decile"
"15320",43,1,267.13,"Below Top Decile"
"15321",48,12,6573.40,"Top Decile (Spike Zone)"
"15322",63,2,1314.15,"Below Top Decile"
"15323",532,3,320.90,"Below Top Decile"
"15324",700,1,140.22,"Below Top Decile"
"15325",103,8,1596.26,"Below Top Decile"
"15326",333,5,1529.82,"Below Top Decile"
"15327",52,1,208.75,"Below Top Decile"
"15328",407,1,107.24,"Below Top Decile"
"15329",34,11,2737.18,"Below Top Decile"
"15330",31,2,714.96,"Below Top Decile"
"15331",499,3,755.41,"Below Top Decile"
"15332",365,6,4892.68,"Below Top Decile"
"15333",207,1,1028.56,"Below Top Decile"
"15334",156,3,347.87,"Below Top Decile"
"15335",53,1,170.22,"Below Top Decile"
"15336",401,1,240.50,"Below Top Decile"
"15337",402,1,344.72,"Below Top Decile"
"15338",676,1,277.93,"Below Top Decile"
"15339",65,7,1627.27,"Below Top Decile"
"15340",561,1,105.50,"Below Top Decile"
"15341",80,2,2401.02,"Below Top Decile"
"15342",115,1,391.76,"Below Top Decile"
"15343",86,1,364.50,"Below Top Decile"
"15344",0,3,476.58,"Below Top Decile"
"15345",34,1,367.69,"Below Top Decile"
"15346",332,3,591.65,"Below Top Decile"
"15347",365,4,1132.30,"Below Top Decile"
"15348",71,1,158.04,"Below Top Decile"
"15349",157,2,463.91,"Below Top Decile"
"15350",372,2,547.60,"Below Top Decile"
"15351",11,10,3320.50,"Below Top Decile"
"15352",548,1,111.15,"Below Top Decile"
"15353",254,7,2772.57,"Below Top Decile"
"15355",28,2,277.05,"Below Top Decile"
"15356",30,13,3239.57,"Below Top Decile"
"15358",4,42,16213.65,"Top Decile (Spike Zone)"
"15359",554,8,162.60,"Below Top Decile"
"15360",39,1,427.93,"Below Top Decile"
"15361",361,4,689.07,"Below Top Decile"
"15362",448,2,613.08,"Below Top Decile"
"15363",240,2,670.16,"Below Top Decile"
"15364",95,2,913.19,"Below Top Decile"
"15365",25,13,3791.98,"Below Top Decile"
"15366",74,7,2389.08,"Below Top Decile"
"15367",56,11,5005.73,"Below Top Decile"
"15368",20,2,722.74,"Below Top Decile"
"15369",374,11,3346.43,"Below Top Decile"
"15370",40,8,3713.51,"Below Top Decile"
"15371",661,1,59.40,"Below Top Decile"
"15372",136,8,5954.42,"Top Decile (Spike Zone)"
"15373",7,17,2881.74,"Below Top Decile"
"15374",128,2,307.32,"Below Top Decile"
"15375",689,1,60.96,"Below Top Decile"
"15376",39,3,1221.56,"Below Top Decile"
"15377",382,4,1179.95,"Below Top Decile"
"15378",462,2,246.50,"Below Top Decile"
"15379",168,8,4806.44,"Below Top Decile"
"15380",8,11,3192.10,"Below Top Decile"
"15381",213,5,1887.62,"Below Top Decile"
"15382",14,12,13646.50,"Top Decile (Spike Zone)"
"15384",169,4,2021.14,"Below Top Decile"
"15385",39,3,942.08,"Below Top Decile"
"15386",185,1,394.14,"Below Top Decile"
"15387",491,1,468.65,"Below Top Decile"
"15388",269,1,140.54,"Below Top Decile"
"15389",171,5,2733.80,"Below Top Decile"
"15390",395,2,1216.66,"Below Top Decile"
"15391",570,1,282.92,"Below Top Decile"
"15392",4,7,2891.82,"Below Top Decile"
"15393",15,5,891.34,"Below Top Decile"
"15394",9,11,5251.40,"Top Decile (Spike Zone)"
"15395",325,1,107.45,"Below Top Decile"
"15396",112,2,796.38,"Below Top Decile"
"15397",289,1,94.00,"Below Top Decile"
"15398",15,2,1339.63,"Below Top Decile"
"15399",0,3,815.77,"Below Top Decile"
"15400",91,8,1252.80,"Below Top Decile"
"15401",451,2,216.95,"Below Top Decile"
"15402",148,6,1816.22,"Below Top Decile"
"15403",491,2,170.88,"Below Top Decile"
"15404",375,1,257.06,"Below Top Decile"
"15405",188,2,659.84,"Below Top Decile"
"15406",17,4,891.77,"Below Top Decile"
"15407",33,4,1046.74,"Below Top Decile"
"15408",263,1,267.18,"Below Top Decile"
"15409",701,1,117.20,"Below Top Decile"
"15410",83,10,4685.72,"Below Top Decile"
"15411",25,4,1336.43,"Below Top Decile"
"15412",170,1,190.53,"Below Top Decile"
"15413",691,5,6798.72,"Top Decile (Spike Zone)"
"15414",9,3,774.90,"Below Top Decile"
"15415",312,1,559.61,"Below Top Decile"
"15416",64,7,4562.87,"Below Top Decile"
"15417",84,1,508.80,"Below Top Decile"
"15418",424,2,449.42,"Below Top Decile"
"15419",24,1,135.86,"Below Top Decile"
"15420",433,6,743.00,"Below Top Decile"
"15421",58,10,3805.34,"Below Top Decile"
"15422",322,7,1615.02,"Below Top Decile"
"15423",37,3,219.14,"Below Top Decile"
"15424",253,3,597.78,"Below Top Decile"
"15425",399,4,1941.12,"Below Top Decile"
"15426",18,9,2138.86,"Below Top Decile"
"15427",32,3,1430.54,"Below Top Decile"
"15428",14,4,762.75,"Below Top Decile"
"15429",26,2,364.90,"Below Top Decile"
"15430",467,2,903.75,"Below Top Decile"
"15431",502,1,153.24,"Below Top Decile"
"15432",22,2,301.26,"Below Top Decile"
"15433",78,2,417.87,"Below Top Decile"
"15434",7,11,2517.11,"Below Top Decile"
"15435",21,1,149.29,"Below Top Decile"
"15436",11,3,1067.75,"Below Top Decile"
"15437",261,2,393.45,"Below Top Decile"
"15438",130,1,156.58,"Below Top Decile"
"15439",404,4,1269.05,"Below Top Decile"
"15440",54,3,383.68,"Below Top Decile"
"15441",395,3,1254.21,"Below Top Decile"
"15442",248,1,594.00,"Below Top Decile"
"15443",1,14,5054.44,"Below Top Decile"
"15444",8,2,1411.21,"Below Top Decile"
"15445",263,2,284.50,"Below Top Decile"
"15446",376,3,390.00,"Below Top Decile"
"15447",330,5,484.93,"Below Top Decile"
"15448",312,2,788.81,"Below Top Decile"
"15449",25,3,971.22,"Below Top Decile"
"15450",29,1,429.84,"Below Top Decile"
"15451",433,2,226.86,"Below Top Decile"
"15452",29,6,1785.11,"Below Top Decile"
"15453",1,7,1371.77,"Below Top Decile"
"15454",361,2,303.89,"Below Top Decile"
"15455",597,1,38.25,"Below Top Decile"
"15456",282,10,2091.52,"Below Top Decile"
"15457",261,1,237.07,"Below Top Decile"
"15458",24,2,370.44,"Below Top Decile"
"15459",416,2,202.83,"Below Top Decile"
"15460",353,1,214.26,"Below Top Decile"
"15461",460,2,391.30,"Below Top Decile"
"15462",93,4,737.05,"Below Top Decile"
"15463",28,1,126.14,"Below Top Decile"
"15464",337,1,1044.65,"Below Top Decile"
"15465",19,32,11670.90,"Top Decile (Spike Zone)"
"15466",84,4,1560.46,"Below Top Decile"
"15467",8,3,511.88,"Below Top Decile"
"15468",34,3,1387.48,"Below Top Decile"
"15469",42,3,834.40,"Below Top Decile"
"15470",575,1,63.42,"Below Top Decile"
"15471",1,3,1292.01,"Below Top Decile"
"15472",112,1,371.56,"Below Top Decile"
"15473",13,8,1740.00,"Below Top Decile"
"15474",595,1,150.35,"Below Top Decile"
"15475",76,1,454.11,"Below Top Decile"
"15476",379,4,2180.28,"Below Top Decile"
"15477",649,1,368.40,"Below Top Decile"
"15478",39,3,1940.98,"Below Top Decile"
"15479",732,1,147.40,"Below Top Decile"
"15480",115,3,3592.25,"Below Top Decile"
"15481",400,1,1993.34,"Below Top Decile"
"15482",15,18,9891.12,"Top Decile (Spike Zone)"
"15483",160,10,810.68,"Below Top Decile"
"15484",0,6,4620.90,"Below Top Decile"
"15485",29,7,4663.92,"Below Top Decile"
"15486",526,1,102.00,"Below Top Decile"
"15487",679,1,231.32,"Below Top Decile"
"15488",92,5,431.92,"Below Top Decile"
"15489",22,8,2327.36,"Below Top Decile"
"15490",429,1,181.35,"Below Top Decile"
"15491",94,6,3090.85,"Below Top Decile"
"15492",27,2,659.46,"Below Top Decile"
"15493",32,9,4078.64,"Below Top Decile"
"15494",20,5,3702.60,"Below Top Decile"
"15495",378,1,246.50,"Below Top Decile"
"15496",630,1,146.14,"Below Top Decile"
"15497",17,9,8643.46,"Top Decile (Spike Zone)"
"15498",2,44,24739.06,"Top Decile (Spike Zone)"
"15499",723,1,158.65,"Below Top Decile"
"15500",7,4,1131.56,"Below Top Decile"
"15501",404,2,399.95,"Below Top Decile"
"15502",15,12,8076.45,"Top Decile (Spike Zone)"
"15503",362,2,257.30,"Below Top Decile"
"15504",80,4,381.50,"Below Top Decile"
"15505",52,5,3497.14,"Below Top Decile"
"15506",22,6,2030.33,"Below Top Decile"
"15507",171,1,475.86,"Below Top Decile"
"15508",188,6,1000.27,"Below Top Decile"
"15509",379,1,152.41,"Below Top Decile"
"15510",330,1,250.00,"Below Top Decile"
"15511",11,5,900.53,"Below Top Decile"
"15512",155,4,331.58,"Below Top Decile"
"15513",30,35,25959.16,"Top Decile (Spike Zone)"
"15514",11,18,5272.01,"Top Decile (Spike Zone)"
"15515",386,1,171.81,"Below Top Decile"
"15516",44,3,62.43,"Below Top Decile"
"15517",232,1,267.03,"Below Top Decile"
"15518",63,15,4081.59,"Below Top Decile"
"15519",382,2,344.61,"Below Top Decile"
"15520",1,1,343.50,"Below Top Decile"
"15521",35,16,6780.39,"Top Decile (Spike Zone)"
"15522",32,2,397.99,"Below Top Decile"
"15523",83,16,17119.24,"Top Decile (Spike Zone)"
"15524",24,2,591.40,"Below Top Decile"
"15525",1,4,872.82,"Below Top Decile"
"15526",32,2,148.44,"Below Top Decile"
"15527",18,23,5166.04,"Below Top Decile"
"15528",253,1,229.33,"Below Top Decile"
"15529",22,12,4753.66,"Below Top Decile"
"15530",21,5,1808.68,"Below Top Decile"
"15531",7,2,1972.39,"Below Top Decile"
"15532",24,10,3653.35,"Below Top Decile"
"15533",18,3,746.92,"Below Top Decile"
"15534",725,1,162.25,"Below Top Decile"
"15535",172,6,955.12,"Below Top Decile"
"15536",408,1,259.09,"Below Top Decile"
"15537",162,1,110.92,"Below Top Decile"
"15538",537,6,3036.10,"Below Top Decile"
"15539",6,1,538.46,"Below Top Decile"
"15540",10,2,460.68,"Below Top Decile"
"15541",113,1,85.13,"Below Top Decile"
"15542",511,3,833.16,"Below Top Decile"
"15543",287,2,242.26,"Below Top Decile"
"15544",8,20,7779.58,"Top Decile (Spike Zone)"
"15545",53,2,288.97,"Below Top Decile"
"15546",606,2,539.55,"Below Top Decile"
"15547",6,26,9989.15,"Top Decile (Spike Zone)"
"15548",595,1,158.09,"Below Top Decile"
"15549",76,8,2292.91,"Below Top Decile"
"15550",3,12,1987.85,"Below Top Decile"
"15551",36,7,1629.01,"Below Top Decile"
"15552",216,2,252.52,"Below Top Decile"
"15553",59,1,428.93,"Below Top Decile"
"15554",277,1,217.20,"Below Top Decile"
"15555",11,36,10866.36,"Top Decile (Spike Zone)"
"15556",23,1,279.77,"Below Top Decile"
"15557",28,1,468.91,"Below Top Decile"
"15558",638,1,131.88,"Below Top Decile"
"15559",567,1,1109.40,"Below Top Decile"
"15560",397,2,153.52,"Below Top Decile"
"15561",11,8,1856.54,"Below Top Decile"
"15562",351,3,671.43,"Below Top Decile"
"15563",8,6,2764.67,"Below Top Decile"
"15564",462,2,70.74,"Below Top Decile"
"15565",49,2,173.16,"Below Top Decile"
"15566",392,2,227.87,"Below Top Decile"
"15567",18,1,186.01,"Below Top Decile"
"15568",2,3,758.29,"Below Top Decile"
"15569",103,10,3583.45,"Below Top Decile"
"15570",6,25,8672.44,"Top Decile (Spike Zone)"
"15571",11,14,3892.35,"Below Top Decile"
"15572",4,10,3965.20,"Below Top Decile"
"15573",31,5,1180.47,"Below Top Decile"
"15574",177,6,1059.44,"Below Top Decile"
"15575",619,1,30.10,"Below Top Decile"
"15576",37,1,921.37,"Below Top Decile"
"15577",150,5,396.03,"Below Top Decile"
"15578",161,1,127.10,"Below Top Decile"
"15579",68,5,1215.38,"Below Top Decile"
"15580",376,8,1216.15,"Below Top Decile"
"15581",155,34,4350.06,"Below Top Decile"
"15582",24,3,682.91,"Below Top Decile"
"15583",375,1,95.96,"Below Top Decile"
"15584",23,6,1265.70,"Below Top Decile"
"15585",176,1,455.30,"Below Top Decile"
"15586",590,3,1128.66,"Below Top Decile"
"15587",49,7,1522.08,"Below Top Decile"
"15588",677,1,579.60,"Below Top Decile"
"15589",252,3,456.58,"Below Top Decile"
"15590",381,5,1496.60,"Below Top Decile"
"15591",582,3,217.90,"Below Top Decile"
"15592",46,1,388.58,"Below Top Decile"
"15593",70,1,199.80,"Below Top Decile"
"15594",15,5,1767.53,"Below Top Decile"
"15595",487,1,357.60,"Below Top Decile"
"15596",100,9,2621.27,"Below Top Decile"
"15597",29,2,554.52,"Below Top Decile"
"15598",34,2,543.02,"Below Top Decile"
"15599",26,3,1250.06,"Below Top Decile"
"15600",427,4,1178.71,"Below Top Decile"
"15601",10,30,14150.84,"Top Decile (Spike Zone)"
"15602",7,16,2902.16,"Below Top Decile"
"15603",78,2,74.73,"Below Top Decile"
"15604",51,1,216.39,"Below Top Decile"
"15605",35,9,1738.55,"Below Top Decile"
"15606",56,17,4733.47,"Below Top Decile"
"15607",336,9,1616.37,"Below Top Decile"
"15608",27,5,1785.98,"Below Top Decile"
"15609",182,1,270.03,"Below Top Decile"
"15610",51,1,112.46,"Below Top Decile"
"15611",9,24,2837.37,"Below Top Decile"
"15612",35,2,195.15,"Below Top Decile"
"15613",609,1,433.72,"Below Top Decile"
"15614",427,4,3008.86,"Below Top Decile"
"15615",9,47,21282.07,"Top Decile (Spike Zone)"
"15616",437,1,317.11,"Below Top Decile"
"15617",395,3,828.55,"Below Top Decile"
"15618",32,4,747.03,"Below Top Decile"
"15619",10,1,336.40,"Below Top Decile"
"15620",49,4,1909.93,"Below Top Decile"
"15621",3,4,1158.77,"Below Top Decile"
"15622",2,17,7318.08,"Top Decile (Spike Zone)"
"15623",140,8,2437.05,"Below Top Decile"
"15624",116,4,588.13,"Below Top Decile"
"15625",99,9,3203.25,"Below Top Decile"
"15626",74,3,1049.37,"Below Top Decile"
"15627",456,2,566.90,"Below Top Decile"
"15628",4,17,5284.18,"Top Decile (Spike Zone)"
"15629",449,4,2240.90,"Below Top Decile"
"15630",44,3,1475.45,"Below Top Decile"
"15631",641,1,596.67,"Below Top Decile"
"15632",15,8,3147.31,"Below Top Decile"
"15633",508,13,4156.91,"Below Top Decile"
"15634",16,2,554.65,"Below Top Decile"
"15635",395,1,100.35,"Below Top Decile"
"15636",89,4,1444.58,"Below Top Decile"
"15637",52,5,797.59,"Below Top Decile"
"15638",300,6,2137.20,"Below Top Decile"
"15639",133,3,1028.33,"Below Top Decile"
"15640",3,29,23340.29,"Top Decile (Spike Zone)"
"15641",104,12,5345.55,"Top Decile (Spike Zone)"
"15642",729,1,105.78,"Below Top Decile"
"15643",178,3,647.40,"Below Top Decile"
"15644",165,4,803.54,"Below Top Decile"
"15645",18,3,1042.15,"Below Top Decile"
"15646",157,5,762.31,"Below Top Decile"
"15647",414,1,169.00,"Below Top Decile"
"15648",203,2,584.75,"Below Top Decile"
"15649",335,4,1660.35,"Below Top Decile"
"15650",514,2,539.03,"Below Top Decile"
"15651",36,5,1259.06,"Below Top Decile"
"15652",90,5,1397.44,"Below Top Decile"
"15653",92,2,877.44,"Below Top Decile"
"15654",8,2,922.53,"Below Top Decile"
"15655",232,1,511.32,"Below Top Decile"
"15656",44,4,748.50,"Below Top Decile"
"15657",22,1,30.00,"Below Top Decile"
"15658",189,8,1964.14,"Below Top Decile"
"15659",43,3,532.49,"Below Top Decile"
"15660",24,15,2554.84,"Below Top Decile"
"15661",316,8,1215.95,"Below Top Decile"
"15662",660,2,283.73,"Below Top Decile"
"15663",105,1,138.14,"Below Top Decile"
"15664",50,4,1199.53,"Below Top Decile"
"15665",167,5,3987.07,"Below Top Decile"
"15666",471,2,632.94,"Below Top Decile"
"15667",39,1,301.32,"Below Top Decile"
"15668",217,1,76.32,"Below Top Decile"
"15669",39,4,677.69,"Below Top Decile"
"15670",296,2,315.20,"Below Top Decile"
"15671",18,7,2635.49,"Below Top Decile"
"15672",724,1,45.30,"Below Top Decile"
"15673",87,9,6199.37,"Top Decile (Spike Zone)"
"15674",72,12,6217.85,"Top Decile (Spike Zone)"
"15675",80,4,542.04,"Below Top Decile"
"15676",8,3,3324.09,"Below Top Decile"
"15677",48,3,1305.63,"Below Top Decile"
"15678",52,3,1825.94,"Below Top Decile"
"15679",23,4,781.28,"Below Top Decile"
"15680",8,10,3985.59,"Below Top Decile"
"15681",17,14,2480.20,"Below Top Decile"
"15682",598,2,316.99,"Below Top Decile"
"15683",116,2,524.54,"Below Top Decile"
"15684",546,3,147.80,"Below Top Decile"
"15685",449,1,55.98,"Below Top Decile"
"15686",419,1,90.00,"Below Top Decile"
"15687",8,9,2981.50,"Below Top Decile"
"15688",418,1,190.57,"Below Top Decile"
"15689",119,3,521.03,"Below Top Decile"
"15690",3,2,239.76,"Below Top Decile"
"15691",251,4,511.80,"Below Top Decile"
"15692",27,1,191.04,"Below Top Decile"
"15693",658,1,37.50,"Below Top Decile"
"15694",0,23,9719.13,"Top Decile (Spike Zone)"
"15695",266,4,1131.04,"Below Top Decile"
"15696",32,13,3732.12,"Below Top Decile"
"15697",689,1,246.75,"Below Top Decile"
"15698",623,1,46.20,"Below Top Decile"
"15699",17,1,309.65,"Below Top Decile"
"15700",171,2,664.03,"Below Top Decile"
"15701",1,4,1529.00,"Below Top Decile"
"15702",475,1,112.57,"Below Top Decile"
"15703",264,1,211.50,"Below Top Decile"
"15704",139,6,3663.86,"Below Top Decile"
"15705",200,1,143.10,"Below Top Decile"
"15706",59,4,1001.81,"Below Top Decile"
"15707",34,4,916.98,"Below Top Decile"
"15708",40,9,3840.73,"Below Top Decile"
"15709",283,2,327.85,"Below Top Decile"
"15710",416,1,898.87,"Below Top Decile"
"15711",556,2,420.25,"Below Top Decile"
"15712",8,12,3467.46,"Below Top Decile"
"15713",142,4,814.84,"Below Top Decile"
"15714",11,5,783.96,"Below Top Decile"
"15715",555,5,658.02,"Below Top Decile"
"15716",145,11,2482.74,"Below Top Decile"
"15717",233,5,607.00,"Below Top Decile"
"15718",539,1,293.79,"Below Top Decile"
"15719",32,31,10117.22,"Top Decile (Spike Zone)"
"15720",23,2,739.22,"Below Top Decile"
"15721",11,1,471.40,"Below Top Decile"
"15722",35,11,5107.85,"Below Top Decile"
"15723",364,4,930.70,"Below Top Decile"
"15724",200,3,299.80,"Below Top Decile"
"15725",14,1,415.25,"Below Top Decile"
"15726",389,1,321.91,"Below Top Decile"
"15727",16,15,9371.71,"Top Decile (Spike Zone)"
"15728",48,2,409.80,"Below Top Decile"
"15729",197,3,154.70,"Below Top Decile"
"15730",65,5,1708.18,"Below Top Decile"
"15731",553,1,125.30,"Below Top Decile"
"15732",211,10,1499.42,"Below Top Decile"
"15733",282,1,162.30,"Below Top Decile"
"15734",114,4,2263.30,"Below Top Decile"
"15735",420,1,327.68,"Below Top Decile"
"15736",429,2,1668.67,"Below Top Decile"
"15737",14,8,1121.21,"Below Top Decile"
"15738",18,41,13015.42,"Top Decile (Spike Zone)"
"15739",65,1,449.12,"Below Top Decile"
"15740",48,1,154.88,"Below Top Decile"
"15741",457,2,208.62,"Below Top Decile"
"15742",618,1,156.87,"Below Top Decile"
"15743",15,4,775.96,"Below Top Decile"
"15744",77,1,34.80,"Below Top Decile"
"15745",8,4,1071.24,"Below Top Decile"
"15746",133,1,182.96,"Below Top Decile"
"15747",12,9,2497.86,"Below Top Decile"
"15748",39,3,609.81,"Below Top Decile"
"15749",234,3,21535.90,"Top Decile (Spike Zone)"
"15750",2,18,6362.60,"Top Decile (Spike Zone)"
"15751",460,11,1318.84,"Below Top Decile"
"15752",39,9,3916.46,"Below Top Decile"
"15753",304,1,79.20,"Below Top Decile"
"15754",50,9,3001.86,"Below Top Decile"
"15755",0,17,5936.95,"Top Decile (Spike Zone)"
"15756",60,4,528.01,"Below Top Decile"
"15757",65,6,2940.36,"Below Top Decile"
"15758",24,1,205.25,"Below Top Decile"
"15759",217,7,810.98,"Below Top Decile"
"15761",442,1,143.05,"Below Top Decile"
"15762",64,2,583.75,"Below Top Decile"
"15763",31,2,1048.67,"Below Top Decile"
"15764",80,8,4453.28,"Below Top Decile"
"15765",666,1,370.63,"Below Top Decile"
"15766",63,3,799.66,"Below Top Decile"
"15768",115,34,15307.26,"Top Decile (Spike Zone)"
"15769",6,46,84183.52,"Top Decile (Spike Zone)"
"15770",612,1,321.45,"Below Top Decile"
"15771",603,3,1006.54,"Below Top Decile"
"15772",417,1,280.88,"Below Top Decile"
"15773",5,2,774.52,"Below Top Decile"
"15774",68,6,1287.09,"Below Top Decile"
"15775",244,2,150.50,"Below Top Decile"
"15776",132,1,241.62,"Below Top Decile"
"15777",240,7,1732.16,"Below Top Decile"
"15778",430,1,307.95,"Below Top Decile"
"15779",462,2,124.08,"Below Top Decile"
"15780",183,3,475.28,"Below Top Decile"
"15781",24,3,333.56,"Below Top Decile"
"15782",9,4,3985.65,"Below Top Decile"
"15783",10,1,246.30,"Below Top Decile"
"15784",467,2,848.33,"Below Top Decile"
"15785",29,16,5825.33,"Top Decile (Spike Zone)"
"15786",43,5,8379.65,"Top Decile (Spike Zone)"
"15787",25,3,933.26,"Below Top Decile"
"15788",500,1,215.53,"Below Top Decile"
"15789",357,6,1932.01,"Below Top Decile"
"15790",9,1,218.75,"Below Top Decile"
"15791",43,5,3541.79,"Below Top Decile"
"15792",399,2,933.84,"Below Top Decile"
"15793",8,8,2382.92,"Below Top Decile"
"15794",735,2,777.00,"Below Top Decile"
"15795",149,8,1979.87,"Below Top Decile"
"15796",0,17,5066.33,"Below Top Decile"
"15797",112,5,2806.08,"Below Top Decile"
"15798",492,3,1535.37,"Below Top Decile"
"15799",75,4,1421.34,"Below Top Decile"
"15800",106,7,1227.07,"Below Top Decile"
"15801",45,3,1042.19,"Below Top Decile"
"15803",50,4,1929.66,"Below Top Decile"
"15804",0,13,3848.55,"Below Top Decile"
"15805",22,30,9668.62,"Top Decile (Spike Zone)"
"15806",45,3,784.58,"Below Top Decile"
"15807",49,5,1807.57,"Below Top Decile"
"15808",305,21,17038.95,"Top Decile (Spike Zone)"
"15809",35,7,862.88,"Below Top Decile"
"15810",78,8,2724.80,"Below Top Decile"
"15811",16,7,3345.25,"Below Top Decile"
"15812",106,12,5186.17,"Below Top Decile"
"15813",207,2,1303.91,"Below Top Decile"
"15814",2,6,2531.84,"Below Top Decile"
"15815",63,5,2100.60,"Below Top Decile"
"15816",541,2,93.30,"Below Top Decile"
"15817",420,3,2766.40,"Below Top Decile"
"15818",587,1,340.50,"Below Top Decile"
"15819",48,10,3911.28,"Below Top Decile"
"15820",319,1,206.98,"Below Top Decile"
"15821",43,2,570.96,"Below Top Decile"
"15822",2,6,1797.71,"Below Top Decile"
"15823",336,2,3047.76,"Below Top Decile"
"15824",452,2,890.94,"Below Top Decile"
"15825",171,1,532.94,"Below Top Decile"
"15826",50,4,2583.13,"Below Top Decile"
"15827",72,28,3247.09,"Below Top Decile"
"15828",374,1,1108.82,"Below Top Decile"
"15829",98,2,636.14,"Below Top Decile"
"15830",28,1,547.70,"Below Top Decile"
"15831",57,3,740.64,"Below Top Decile"
"15832",253,1,836.79,"Below Top Decile"
"15833",737,1,80.40,"Below Top Decile"
"15834",69,7,3613.04,"Below Top Decile"
"15835",43,4,954.09,"Below Top Decile"
"15836",44,1,117.47,"Below Top Decile"
"15837",64,2,777.01,"Below Top Decile"
"15838",10,34,72738.93,"Top Decile (Spike Zone)"
"15839",24,3,1020.74,"Below Top Decile"
"15840",58,2,345.66,"Below Top Decile"
"15841",63,9,2716.50,"Below Top Decile"
"15842",387,2,528.75,"Below Top Decile"
"15843",303,1,118.95,"Below Top Decile"
"15844",45,1,130.74,"Below Top Decile"
"15845",17,11,4273.65,"Below Top Decile"
"15846",384,1,107.01,"Below Top Decile"
"15847",37,5,822.57,"Below Top Decile"
"15848",621,1,137.99,"Below Top Decile"
"15850",18,6,1006.75,"Below Top Decile"
"15851",526,1,109.73,"Below Top Decile"
"15852",186,3,257.26,"Below Top Decile"
"15853",51,1,110.80,"Below Top Decile"
"15854",3,21,5578.28,"Top Decile (Spike Zone)"
"15855",136,6,1052.72,"Below Top Decile"
"15856",3,52,31871.79,"Top Decile (Spike Zone)"
"15857",18,2,570.48,"Below Top Decile"
"15858",15,13,3509.91,"Below Top Decile"
"15859",431,1,438.46,"Below Top Decile"
"15860",40,17,2358.80,"Below Top Decile"
"15861",11,12,4177.10,"Below Top Decile"
"15862",7,13,2507.14,"Below Top Decile"
"15863",25,5,355.10,"Below Top Decile"
"15864",21,7,2014.22,"Below Top Decile"
"15865",40,5,2241.42,"Below Top Decile"
"15866",100,1,211.89,"Below Top Decile"
"15867",4,31,8780.77,"Top Decile (Spike Zone)"
"15868",582,1,94.53,"Below Top Decile"
"15869",276,3,321.11,"Below Top Decile"
"15870",32,4,857.46,"Below Top Decile"
"15871",436,1,33.10,"Below Top Decile"
"15872",14,4,729.25,"Below Top Decile"
"15873",492,4,138.24,"Below Top Decile"
"15874",62,21,11135.00,"Top Decile (Spike Zone)"
"15875",645,1,108.52,"Below Top Decile"
"15876",408,2,1449.14,"Below Top Decile"
"15877",1,2,437.83,"Below Top Decile"
"15878",561,2,330.77,"Below Top Decile"
"15879",403,4,1137.80,"Below Top Decile"
"15880",368,1,299.03,"Below Top Decile"
"15881",311,5,438.24,"Below Top Decile"
"15882",198,8,1096.31,"Below Top Decile"
"15883",1,2,396.48,"Below Top Decile"
"15884",431,2,244.60,"Below Top Decile"
"15885",92,13,1707.57,"Below Top Decile"
"15886",59,4,1052.87,"Below Top Decile"
"15887",406,3,1027.15,"Below Top Decile"
"15888",79,3,396.45,"Below Top Decile"
"15889",156,8,1396.60,"Below Top Decile"
"15890",394,5,535.65,"Below Top Decile"
"15891",226,1,509.13,"Below Top Decile"
