"customer_id","total_line_items","cancelled_line_items","line_item_return_rate"
"12959.0",9,1,0.1111
"14131.0",52,0,0.0000
"13247.0",25,0,0.0000
"17025.0",42,0,0.0000
"12384.0",30,3,0.1000
"16643.0",58,3,0.0517
"17672.0",211,5,0.0237
"17758.0",536,0,0.0000
"17219.0",50,0,0.0000
"12416.0",11,0,0.0000
"16393.0",814,28,0.0344
"14930.0",285,6,0.0211
"17504.0",359,13,0.0362
"14497.0",42,2,0.0476
"17113.0",172,13,0.0756
"12896.0",1,1,1.0000
"17531.0",65,7,0.1077
"15723.0",129,0,0.0000
"15060.0",121,0,0.0000
"12703.0",84,10,0.1190
"14992.0",27,0,0.0000
"16519.0",42,0,0.0000
"15644.0",238,0,0.0000
"13944.0",35,0,0.0000
"12512.0",34,0,0.0000
"14344.0",243,0,0.0000
"13357.0",399,0,0.0000
"14166.0",53,0,0.0000
"17269.0",146,0,0.0000
"16820.0",26,0,0.0000
"13131.0",151,2,0.0132
"13138.0",100,1,0.0100
"13093.0",1111,61,0.0549
"16235.0",122,7,0.0574
"14143.0",7,0,0.0000
"17956.0",1,0,0.0000
"13190.0",18,1,0.0556
"17060.0",5,0,0.0000
"12984.0",4,0,0.0000
"13382.0",86,0,0.0000
"14375.0",216,0,0.0000
"14856.0",66,0,0.0000
"16922.0",122,0,0.0000
"17714.0",85,4,0.0471
"12457.0",93,8,0.0860
"13437.0",167,0,0.0000
"17131.0",134,0,0.0000
"14925.0",1,1,1.0000
"18101.0",112,0,0.0000
"16296.0",83,9,0.1084
"16263.0",24,0,0.0000
"16542.0",14,0,0.0000
"15042.0",9,0,0.0000
"17934.0",41,0,0.0000
"17119.0",38,3,0.0789
"12933.0",300,4,0.0133
"17173.0",87,1,0.0115
"14765.0",39,0,0.0000
"13683.0",10,0,0.0000
"15474.0",20,0,0.0000
"18058.0",16,0,0.0000
"14967.0",30,1,0.0333
"17889.0",122,0,0.0000
"15823.0",175,19,0.1086
"14480.0",66,1,0.0152
"17787.0",165,0,0.0000
"16487.0",35,0,0.0000
"16743.0",377,2,0.0053
"17043.0",205,0,0.0000
"16439.0",9,0,0.0000
"18264.0",36,0,0.0000
"17179.0",158,0,0.0000
"14697.0",22,0,0.0000
"17731.0",115,16,0.1391
"17424.0",1,1,1.0000
"15118.0",1,0,0.0000
"16953.0",1,0,0.0000
"17976.0",130,0,0.0000
"17668.0",15,0,0.0000
"14263.0",16,0,0.0000
"17829.0",172,1,0.0058
"15848.0",35,0,0.0000
"14781.0",1,1,1.0000
"13672.0",28,10,0.3571
"15666.0",67,0,0.0000
"16722.0",423,4,0.0095
"14880.0",47,0,0.0000
"14507.0",277,10,0.0361
"14511.0",71,3,0.0423
"12463.0",88,5,0.0568
"16714.0",120,4,0.0333
"13765.0",17,0,0.0000
"14299.0",371,31,0.0836
"15183.0",39,1,0.0256
"17837.0",172,3,0.0174
"14212.0",21,0,0.0000
"15992.0",54,0,0.0000
"16932.0",144,0,0.0000
"14506.0",472,0,0.0000
"12926.0",274,0,0.0000
"16730.0",84,2,0.0238
"15119.0",14,0,0.0000
"16704.0",58,0,0.0000
"14531.0",29,0,0.0000
"17459.0",111,0,0.0000
"13613.0",59,0,0.0000
"15001.0",54,0,0.0000
"15123.0",183,0,0.0000
"12579.0",31,2,0.0645
"17923.0",3,0,0.0000
"14587.0",384,1,0.0026
"13940.0",49,0,0.0000
"17774.0",414,4,0.0097
"13587.0",33,3,0.0909
"14591.0",197,0,0.0000
"16539.0",152,0,0.0000
"17158.0",115,2,0.0174
"16686.0",1109,3,0.0027
"14285.0",62,1,0.0161
"12790.0",40,3,0.0750
"14465.0",200,0,0.0000
"17023.0",49,0,0.0000
"13143.0",24,1,0.0417
"13831.0",191,4,0.0209
"14893.0",110,4,0.0364
"13872.0",61,4,0.0656
"14667.0",1375,13,0.0095
"18086.0",7,0,0.0000
"15101.0",64,6,0.0938
"15454.0",41,0,0.0000
"13171.0",48,2,0.0417
"15305.0",5,0,0.0000
"14200.0",21,0,0.0000
"13076.0",9,0,0.0000
"18189.0",88,2,0.0227
"17418.0",42,0,0.0000
"12665.0",21,4,0.1905
"17831.0",2,0,0.0000
"13725.0",118,14,0.1186
"16060.0",24,0,0.0000
"14135.0",257,1,0.0039
"17135.0",161,1,0.0062
"13859.0",36,0,0.0000
"14044.0",852,1,0.0012
"16975.0",47,2,0.0426
"13633.0",1,1,1.0000
"14260.0",51,0,0.0000
"17954.0",785,14,0.0178
"13691.0",54,0,0.0000
"17091.0",480,6,0.0125
"13228.0",2,0,0.0000
"14641.0",7,0,0.0000
"12918.0",3,2,0.6667
"15346.0",38,1,0.0263
"17384.0",20,0,0.0000
"18080.0",2,0,0.0000
"15290.0",301,9,0.0299
"14331.0",28,0,0.0000
"16945.0",476,2,0.0042
"17498.0",17,0,0.0000
"14746.0",9,0,0.0000
"14042.0",21,0,0.0000
"14677.0",14,0,0.0000
"15902.0",18,0,0.0000
"13195.0",52,0,0.0000
"14824.0",162,4,0.0247
"12675.0",115,2,0.0174
"16449.0",43,3,0.0698
"15958.0",74,0,0.0000
"15570.0",794,8,0.0101
"15470.0",4,0,0.0000
"17328.0",6,0,0.0000
"14728.0",14,0,0.0000
"15409.0",12,3,0.2500
"15847.0",48,0,0.0000
"15945.0",30,0,0.0000
"12572.0",62,2,0.0323
"13342.0",2,2,1.0000
"17280.0",6,0,0.0000
"17571.0",353,0,0.0000
"12831.0",22,0,0.0000
"14231.0",73,4,0.0548
"16108.0",143,8,0.0559
"13692.0",99,3,0.0303
"16580.0",2,2,1.0000
"14234.0",159,0,0.0000
"14683.0",21,0,0.0000
"12846.0",1,0,0.0000
"12813.0",45,0,0.0000
"13869.0",860,0,0.0000
"13277.0",23,0,0.0000
"13329.0",132,7,0.0530
"17796.0",225,0,0.0000
"13545.0",59,2,0.0339
"12419.0",25,0,0.0000
"14752.0",5,0,0.0000
"13793.0",7,0,0.0000
"13020.0",42,3,0.0714
"13531.0",90,0,0.0000
"14512.0",80,0,0.0000
"18234.0",30,0,0.0000
"14142.0",70,4,0.0571
"12431.0",413,7,0.0169
"13157.0",253,2,0.0079
"14963.0",495,2,0.0040
"13163.0",4,2,0.5000
"17191.0",576,1,0.0017
"13689.0",9,0,0.0000
"15724.0",20,3,0.1500
"14994.0",320,10,0.0313
"17245.0",25,0,0.0000
"16998.0",8,2,0.2500
"12761.0",27,0,0.0000
"13293.0",73,1,0.0137
"13516.0",61,0,0.0000
"17800.0",104,0,0.0000
"17679.0",105,24,0.2286
"15704.0",209,2,0.0096
"14086.0",1,0,0.0000
"12854.0",275,10,0.0364
"17009.0",11,0,0.0000
"13299.0",66,4,0.0606
"14496.0",114,3,0.0263
"17744.0",152,1,0.0066
"12436.0",16,0,0.0000
"16558.0",804,24,0.0299
"16861.0",53,4,0.0755
"15691.0",15,1,0.0667
"13877.0",25,2,0.0800
"17745.0",28,0,0.0000
"13932.0",16,0,0.0000
"18183.0",44,7,0.1591
"12907.0",29,4,0.1379
"12393.0",112,5,0.0446
"18091.0",25,0,0.0000
"14699.0",50,0,0.0000
"14112.0",358,32,0.0894
"13972.0",15,0,0.0000
"17741.0",6,0,0.0000
"14191.0",271,6,0.0221
"17623.0",196,0,0.0000
"18128.0",45,0,0.0000
"18078.0",77,0,0.0000
"12990.0",27,0,0.0000
"14252.0",10,0,0.0000
"17873.0",188,9,0.0479
"14290.0",172,21,0.1221
"12998.0",61,3,0.0492
"15569.0",142,0,0.0000
"16830.0",78,3,0.0385
"13694.0",1558,33,0.0212
"17596.0",559,2,0.0036
"15572.0",356,0,0.0000
"14163.0",58,0,0.0000
"15121.0",28,0,0.0000
"16838.0",61,2,0.0328
"14244.0",20,4,0.2000
"16186.0",532,7,0.0132
"18257.0",288,12,0.0417
"15546.0",18,6,0.3333
"15043.0",52,0,0.0000
"15415.0",48,0,0.0000
"14286.0",510,11,0.0216
"12944.0",30,0,0.0000
"16507.0",43,0,0.0000
"14627.0",39,10,0.2564
"15602.0",141,12,0.0851
"15788.0",15,1,0.0667
"13477.0",160,2,0.0125
"13375.0",72,1,0.0139
"17691.0",53,1,0.0189
"15291.0",267,21,0.0787
"14491.0",21,0,0.0000
"16049.0",501,0,0.0000
"17933.0",14,0,0.0000
"13715.0",540,6,0.0111
"13616.0",37,0,0.0000
"14287.0",11,2,0.1818
"14367.0",533,9,0.0169
"15499.0",42,0,0.0000
"17660.0",89,0,0.0000
"12607.0",202,101,0.5000
"13123.0",45,0,0.0000
"12504.0",26,6,0.2308
"15133.0",49,0,0.0000
"14710.0",442,0,0.0000
"15294.0",17,2,0.1176
"17645.0",1,1,1.0000
"14624.0",51,0,0.0000
"13802.0",457,9,0.0197
"12398.0",85,0,0.0000
"15821.0",62,0,0.0000
"12843.0",230,9,0.0391
"16526.0",35,0,0.0000
"17177.0",29,0,0.0000
"14550.0",98,0,0.0000
"14266.0",1,0,0.0000
"14546.0",834,39,0.0468
"18202.0",68,0,0.0000
"13636.0",64,1,0.0156
"14883.0",54,1,0.0185
"17942.0",2,0,0.0000
"15850.0",334,0,0.0000
"16631.0",81,1,0.0123
"14235.0",149,1,0.0067
"14018.0",13,0,0.0000
"17457.0",72,8,0.1111
"13029.0",17,0,0.0000
"17508.0",232,1,0.0043
"13899.0",19,0,0.0000
"14651.0",288,0,0.0000
"16742.0",112,3,0.0268
"15108.0",61,1,0.0164
"16530.0",3,0,0.0000
"15018.0",37,1,0.0270
"12401.0",5,0,0.0000
"13653.0",9,0,0.0000
"18185.0",17,0,0.0000
"12963.0",197,7,0.0355
"17429.0",99,4,0.0404
"13024.0",34,3,0.0882
"16456.0",416,1,0.0024
"15150.0",576,1,0.0017
"14158.0",41,0,0.0000
"16309.0",44,2,0.0455
"16019.0",420,15,0.0357
"14839.0",74,0,0.0000
"16403.0",15,5,0.3333
"17211.0",380,3,0.0079
"15522.0",57,0,0.0000
"12906.0",63,0,0.0000
"18042.0",16,0,0.0000
"15839.0",65,3,0.0462
"14596.0",57,0,0.0000
"16328.0",16,0,0.0000
"14328.0",3,2,0.6667
"15459.0",7,0,0.0000
"13052.0",253,0,0.0000
"15917.0",155,0,0.0000
"16815.0",74,0,0.0000
"17822.0",176,0,0.0000
"15206.0",9,0,0.0000
"15321.0",329,20,0.0608
"16808.0",23,0,0.0000
"17692.0",164,2,0.0122
"16219.0",1,0,0.0000
"13013.0",557,3,0.0054
"12971.0",429,4,0.0093
"16948.0",43,0,0.0000
"12644.0",123,12,0.0976
"12469.0",76,0,0.0000
"14917.0",29,0,0.0000
"14450.0",76,0,0.0000
"16299.0",13,1,0.0769
"15916.0",342,15,0.0439
"16469.0",205,0,0.0000
"15085.0",9,0,0.0000
"18030.0",10,1,0.1000
"13109.0",74,4,0.0541
"15172.0",110,0,0.0000
"14267.0",68,13,0.1912
"13638.0",8,0,0.0000
"16500.0",35,1,0.0286
"15887.0",37,0,0.0000
"16964.0",6,0,0.0000
"16505.0",4,0,0.0000
"16791.0",705,7,0.0099
"17726.0",65,1,0.0154
"13379.0",97,0,0.0000
"16994.0",1,1,1.0000
"17600.0",13,0,0.0000
"17885.0",64,0,0.0000
"17896.0",2,0,0.0000
"17662.0",15,0,0.0000
"12583.0",471,5,0.0106
"16218.0",186,22,0.1183
"14519.0",39,0,0.0000
"18119.0",60,0,0.0000
"15338.0",60,0,0.0000
"17231.0",1252,15,0.0120
"15911.0",261,2,0.0077
"14189.0",328,12,0.0366
"12924.0",76,2,0.0263
"17982.0",13,0,0.0000
"15760.0",5,3,0.6000
"16100.0",37,0,0.0000
"16598.0",11,1,0.0909
"17225.0",5,0,0.0000
"15341.0",25,1,0.0400
"14981.0",24,2,0.0833
"17643.0",39,0,0.0000
"16164.0",35,1,0.0286
"12904.0",72,0,0.0000
"17793.0",58,0,0.0000
"14973.0",32,0,0.0000
"14844.0",279,2,0.0072
"16293.0",246,5,0.0203
"16136.0",48,2,0.0417
"14542.0",5,0,0.0000
"16613.0",30,0,0.0000
"16048.0",46,2,0.0435
"17763.0",20,6,0.3000
"13763.0",53,3,0.0566
"17278.0",17,0,0.0000
"14014.0",76,0,0.0000
"16412.0",136,0,0.0000
"14551.0",82,2,0.0244
"17146.0",309,6,0.0194
"12434.0",74,4,0.0541
"16880.0",187,0,0.0000
"14383.0",59,0,0.0000
"13280.0",211,1,0.0047
"14808.0",256,21,0.0820
"14972.0",20,0,0.0000
"13948.0",25,1,0.0400
"16147.0",140,4,0.0286
"14761.0",24,0,0.0000
"14548.0",113,0,0.0000
"13637.0",101,0,0.0000
"14016.0",450,2,0.0044
"14791.0",19,0,0.0000
"15477.0",2,0,0.0000
"14057.0",461,7,0.0152
"13313.0",191,4,0.0209
"12935.0",260,6,0.0231
"14167.0",121,0,0.0000
"12375.0",18,1,0.0556
"15720.0",155,0,0.0000
"13116.0",31,1,0.0323
"17382.0",18,0,0.0000
"14755.0",484,9,0.0186
"12422.0",176,4,0.0227
"17979.0",147,1,0.0068
"13270.0",2,0,0.0000
"15292.0",25,0,0.0000
"14613.0",1,0,0.0000
"16536.0",56,1,0.0179
"18116.0",574,0,0.0000
"14782.0",6,0,0.0000
"17512.0",199,2,0.0101
"14662.0",253,0,0.0000
"15444.0",219,0,0.0000
"16274.0",134,0,0.0000
"16453.0",15,0,0.0000
"13460.0",17,0,0.0000
"17164.0",145,1,0.0069
"15855.0",95,0,0.0000
"14313.0",1,1,1.0000
"13975.0",755,3,0.0040
"12400.0",11,0,0.0000
"15818.0",11,0,0.0000
"16061.0",5,2,0.4000
"12958.0",57,0,0.0000
"17959.0",2,0,0.0000
"16250.0",49,0,0.0000
"13104.0",30,0,0.0000
"14804.0",12,0,0.0000
"13360.0",73,7,0.0959
"15440.0",62,0,0.0000
"15441.0",57,0,0.0000
"15521.0",423,18,0.0426
"15492.0",35,0,0.0000
"12991.0",45,0,0.0000
"13845.0",9,0,0.0000
"13839.0",7,0,0.0000
"16512.0",1,1,1.0000
"14834.0",90,3,0.0333
"14902.0",65,6,0.0923
"13181.0",19,0,0.0000
"15122.0",236,8,0.0339
"13561.0",233,0,0.0000
"17577.0",21,0,0.0000
"18043.0",187,0,0.0000
"17172.0",43,4,0.0930
"17210.0",54,0,0.0000
"17421.0",58,0,0.0000
"16824.0",39,0,0.0000
"16141.0",50,0,0.0000
"15516.0",15,0,0.0000
"15701.0",237,0,0.0000
"16355.0",50,2,0.0400
"18272.0",232,6,0.0259
"13452.0",3,0,0.0000
"14078.0",163,0,0.0000
"12875.0",8,0,0.0000
"16261.0",168,0,0.0000
"15991.0",6,0,0.0000
"15246.0",51,0,0.0000
"13105.0",1,0,0.0000
"17886.0",176,1,0.0057
"16887.0",102,0,0.0000
"13766.0",17,0,0.0000
"13410.0",53,3,0.0566
"14458.0",49,0,0.0000
"17866.0",27,1,0.0370
"14392.0",14,0,0.0000
"15276.0",194,4,0.0206
"16079.0",21,0,0.0000
"13399.0",15,0,0.0000
"17715.0",2,0,0.0000
"14499.0",322,3,0.0093
"15790.0",35,0,0.0000
"16740.0",33,0,0.0000
"18171.0",94,2,0.0213
"16667.0",53,0,0.0000
"14268.0",19,0,0.0000
"14869.0",259,9,0.0347
"16270.0",54,0,0.0000
"12624.0",38,0,0.0000
"18121.0",32,0,0.0000
"14340.0",6,0,0.0000
"15841.0",96,4,0.0417
"12379.0",82,1,0.0122
"14694.0",15,0,0.0000
"15826.0",121,2,0.0165
"12877.0",277,0,0.0000
"13540.0",32,0,0.0000
"13121.0",53,3,0.0566
"15265.0",193,0,0.0000
"13291.0",328,0,0.0000
"13868.0",33,0,0.0000
"12415.0",990,62,0.0626
"18003.0",25,0,0.0000
"13209.0",374,8,0.0214
"14568.0",48,1,0.0208
"16854.0",75,0,0.0000
"14828.0",102,1,0.0098
"17335.0",39,0,0.0000
"14295.0",76,4,0.0526
"15568.0",53,0,0.0000
"13850.0",94,1,0.0106
"12629.0",45,0,0.0000
"16160.0",22,2,0.0909
"15000.0",77,0,0.0000
"17140.0",20,0,0.0000
"15157.0",160,8,0.0500
"13509.0",49,0,0.0000
"15083.0",5,0,0.0000
"18075.0",350,27,0.0771
"13718.0",12,0,0.0000
"14721.0",27,0,0.0000
"16655.0",611,1,0.0016
"17502.0",28,0,0.0000
"14675.0",240,0,0.0000
"14236.0",52,2,0.0385
"15597.0",38,1,0.0263
"12411.0",22,0,0.0000
"13856.0",62,8,0.1290
"14732.0",284,7,0.0246
"13702.0",5,0,0.0000
"17059.0",842,1,0.0012
"13749.0",2,2,1.0000
"13088.0",20,0,0.0000
"16554.0",214,47,0.2196
"15798.0",83,0,0.0000
"17313.0",28,4,0.1429
"15300.0",28,0,0.0000
"13221.0",66,0,0.0000
"12520.0",155,3,0.0194
"13492.0",50,0,0.0000
"17162.0",105,1,0.0095
"15494.0",380,1,0.0026
"17509.0",369,3,0.0081
"14931.0",42,1,0.0238
"17048.0",107,6,0.0561
"13700.0",247,4,0.0162
"13913.0",3,0,0.0000
"18184.0",1,0,0.0000
"14322.0",17,4,0.2353
"17728.0",251,7,0.0279
"13249.0",35,0,0.0000
"14720.0",37,0,0.0000
"13778.0",45,1,0.0222
"14890.0",57,0,0.0000
"15426.0",543,9,0.0166
"14155.0",6,0,0.0000
"16402.0",117,0,0.0000
"17171.0",25,0,0.0000
"12908.0",7,2,0.2857
"17214.0",104,1,0.0096
"18070.0",10,1,0.1000
"13998.0",31,0,0.0000
"15653.0",6,0,0.0000
"17613.0",319,7,0.0219
"13092.0",115,10,0.0870
"14117.0",3,0,0.0000
"14630.0",21,0,0.0000
"16982.0",22,0,0.0000
"18160.0",65,0,0.0000
"17287.0",497,2,0.0040
"14319.0",27,1,0.0370
"15949.0",19,0,0.0000
"14950.0",20,1,0.0500
"15915.0",146,0,0.0000
"16511.0",320,0,0.0000
"13017.0",1,0,0.0000
"18089.0",10,0,0.0000
"15952.0",91,0,0.0000
"17851.0",237,0,0.0000
"14095.0",1,0,0.0000
"13222.0",1,0,0.0000
"15554.0",14,0,0.0000
"12682.0",1042,3,0.0029
"17918.0",40,0,0.0000
"15960.0",27,1,0.0370
"13099.0",1,0,0.0000
"14455.0",82,3,0.0366
"17723.0",12,0,0.0000
"13926.0",11,0,0.0000
"17707.0",25,1,0.0400
"17538.0",9,0,0.0000
"13744.0",72,0,0.0000
"12953.0",48,0,0.0000
"12625.0",188,5,0.0266
"17434.0",138,4,0.0290
"15888.0",41,2,0.0488
"12477.0",572,8,0.0140
"18150.0",37,0,0.0000
"16951.0",87,1,0.0115
"18281.0",17,0,0.0000
"15203.0",343,0,0.0000
"12917.0",53,3,0.0566
"12709.0",588,88,0.1497
"14451.0",529,7,0.0132
"16232.0",108,3,0.0278
"16767.0",325,1,0.0031
"15185.0",21,0,0.0000
"17467.0",4,0,0.0000
"15312.0",165,2,0.0121
"14951.0",20,0,0.0000
"12840.0",181,5,0.0276
"14415.0",1301,40,0.0307
"17116.0",47,0,0.0000
"14355.0",71,0,0.0000
"13815.0",361,5,0.0139
"17338.0",1368,6,0.0044
"16420.0",2,0,0.0000
"17099.0",40,0,0.0000
"16535.0",76,0,0.0000
"17097.0",312,2,0.0064
"12839.0",586,10,0.0171
"16760.0",17,0,0.0000
"16028.0",5,0,0.0000
"17621.0",68,2,0.0294
"14178.0",327,0,0.0000
"14262.0",143,0,0.0000
"15144.0",353,4,0.0113
"13891.0",100,0,0.0000
"13315.0",22,0,0.0000
"14098.0",21,0,0.0000
"17401.0",12,0,0.0000
"13183.0",161,5,0.0311
"17011.0",29,1,0.0345
"17699.0",19,0,0.0000
"17846.0",1,0,0.0000
"16354.0",142,0,0.0000
"13971.0",265,10,0.0377
"16909.0",19,1,0.0526
"14431.0",86,5,0.0581
"14802.0",6,4,0.6667
"17818.0",46,0,0.0000
"12791.0",32,2,0.0625
"15534.0",8,0,0.0000
"17820.0",47,5,0.1064
"17521.0",79,1,0.0127
"16342.0",15,0,0.0000
"17330.0",8,0,0.0000
"17899.0",32,0,0.0000
"17042.0",98,0,0.0000
"15504.0",70,1,0.0143
"18207.0",34,3,0.0882
"15326.0",146,17,0.1164
"15196.0",43,0,0.0000
"14477.0",17,3,0.1765
"15293.0",19,0,0.0000
"14071.0",333,9,0.0270
"16817.0",166,15,0.0904
"14402.0",8,0,0.0000
"15721.0",91,0,0.0000
"17275.0",24,0,0.0000
"16366.0",78,0,0.0000
"14357.0",41,0,0.0000
"14327.0",106,0,0.0000
"17178.0",32,0,0.0000
"13520.0",212,7,0.0330
"17107.0",686,12,0.0175
"18118.0",1572,6,0.0038
"14029.0",15,0,0.0000
"17200.0",25,0,0.0000
"17670.0",11,0,0.0000
"14797.0",16,0,0.0000
"18180.0",119,0,0.0000
"14789.0",6,0,0.0000
"13311.0",26,0,0.0000
"16762.0",89,0,0.0000
"15434.0",139,5,0.0360
"17124.0",32,0,0.0000
"14128.0",66,1,0.0152
"16348.0",266,0,0.0000
"15017.0",20,0,0.0000
"15931.0",14,0,0.0000
"17024.0",3,0,0.0000
"17553.0",6,0,0.0000
"16356.0",60,1,0.0167
"16980.0",112,0,0.0000
"17845.0",48,0,0.0000
"13866.0",7,0,0.0000
"15212.0",12,2,0.1667
"17616.0",5,0,0.0000
"12440.0",35,3,0.0857
"14011.0",33,1,0.0303
"13376.0",53,0,0.0000
"16721.0",37,0,0.0000
"13964.0",25,1,0.0400
"17069.0",310,15,0.0484
"14522.0",46,0,0.0000
"12571.0",34,0,0.0000
"12435.0",112,0,0.0000
"13604.0",23,2,0.0870
"12732.0",12,0,0.0000
"12738.0",22,0,0.0000
"17964.0",139,0,0.0000
"15517.0",27,0,0.0000
"12726.0",179,0,0.0000
"17293.0",245,0,0.0000
"15257.0",13,1,0.0769
"16120.0",97,2,0.0206
"16547.0",27,0,0.0000
"17730.0",317,3,0.0095
"13043.0",14,1,0.0714
"13348.0",14,0,0.0000
"16135.0",39,0,0.0000
"17862.0",102,0,0.0000
"16035.0",21,0,0.0000
"14204.0",232,0,0.0000
"13961.0",21,2,0.0952
"17827.0",289,1,0.0035
"14575.0",74,0,0.0000
"12830.0",39,1,0.0256
"15674.0",374,23,0.0615
"12786.0",18,0,0.0000
"12805.0",58,0,0.0000
"16551.0",88,0,0.0000
"13367.0",20,0,0.0000
"13624.0",24,2,0.0833
"13826.0",12,2,0.1667
"13464.0",152,1,0.0066
"13245.0",45,0,0.0000
"16018.0",56,0,0.0000
"18153.0",17,0,0.0000
"12427.0",45,4,0.0889
"14527.0",2837,136,0.0479
"13318.0",20,0,0.0000
"15475.0",29,0,0.0000
"14303.0",22,0,0.0000
"17713.0",76,0,0.0000
"14270.0",29,0,0.0000
"13922.0",33,3,0.0909
"15282.0",27,0,0.0000
"12459.0",23,0,0.0000
"15306.0",163,1,0.0061
"15919.0",192,0,0.0000
"16065.0",435,2,0.0046
"17852.0",110,0,0.0000
"16514.0",1,1,1.0000
"16785.0",35,0,0.0000
"13608.0",36,0,0.0000
"14706.0",28,0,0.0000
"15034.0",770,6,0.0078
"16698.0",5,0,0.0000
"12838.0",427,4,0.0094
"15197.0",66,7,0.1061
"15132.0",52,0,0.0000
"13269.0",503,4,0.0080
"13149.0",86,0,0.0000
"17261.0",46,0,0.0000
"18269.0",15,1,0.0667
"16985.0",247,4,0.0162
"12546.0",70,1,0.0143
"17619.0",77,0,0.0000
"17436.0",21,4,0.1905
"12484.0",484,9,0.0186
"16635.0",25,0,0.0000
"13599.0",442,32,0.0724
"13764.0",376,0,0.0000
"17303.0",53,0,0.0000
"17288.0",295,0,0.0000
"14399.0",196,3,0.0153
"18268.0",71,4,0.0563
"17216.0",14,0,0.0000
"14904.0",144,0,0.0000
"15420.0",56,0,0.0000
"13198.0",322,8,0.0248
"18032.0",5,0,0.0000
"17491.0",183,1,0.0055
"15387.0",20,0,0.0000
"16117.0",90,1,0.0111
"14094.0",48,1,0.0208
"12453.0",43,0,0.0000
"14991.0",21,0,0.0000
"15139.0",13,0,0.0000
"15339.0",232,8,0.0345
"16374.0",358,0,0.0000
"14730.0",501,0,0.0000
"16834.0",48,0,0.0000
"13655.0",123,4,0.0325
"14809.0",18,0,0.0000
"16553.0",298,5,0.0168
"12374.0",83,0,0.0000
"13333.0",55,0,0.0000
"17898.0",50,0,0.0000
"16590.0",33,4,0.1212
"14339.0",27,4,0.1481
"17821.0",6,0,0.0000
"16215.0",14,0,0.0000
"15604.0",17,0,0.0000
"15174.0",34,0,0.0000
"15217.0",28,0,0.0000
"13716.0",21,0,0.0000
"14253.0",12,0,0.0000
"14949.0",30,3,0.1000
"17021.0",48,0,0.0000
"16431.0",83,0,0.0000
"14199.0",20,2,0.1000
"13591.0",102,1,0.0098
"16458.0",383,0,0.0000
"12952.0",80,1,0.0125
"12929.0",9,1,0.1111
"16008.0",254,0,0.0000
"15747.0",221,1,0.0045
"14306.0",48,2,0.0417
"17839.0",56,0,0.0000
"15140.0",113,1,0.0088
"16849.0",8,0,0.0000
"17087.0",12,0,0.0000
"18092.0",152,2,0.0132
"18120.0",17,0,0.0000
"15650.0",37,1,0.0270
"16575.0",1,1,1.0000
"13704.0",135,1,0.0074
"15758.0",9,0,0.0000
"14008.0",33,1,0.0303
"13394.0",423,14,0.0331
"15374.0",10,0,0.0000
"17566.0",152,0,0.0000
"17967.0",115,0,0.0000
"17139.0",819,10,0.0122
"15728.0",16,4,0.2500
"18163.0",38,5,0.1316
"15966.0",32,5,0.1563
"12947.0",120,6,0.0500
"14149.0",40,12,0.3000
"16562.0",34,0,0.0000
"13082.0",134,5,0.0373
"12390.0",32,0,0.0000
"15995.0",111,0,0.0000
"13543.0",47,0,0.0000
"17229.0",47,0,0.0000
"15003.0",350,1,0.0029
"14660.0",30,0,0.0000
"15930.0",21,0,0.0000
"12519.0",42,2,0.0476
"12646.0",45,0,0.0000
"16384.0",81,0,0.0000
"18017.0",4,0,0.0000
"15013.0",355,0,0.0000
"13177.0",30,0,0.0000
"14876.0",13,0,0.0000
"12674.0",91,8,0.0879
"14859.0",67,1,0.0149
"12605.0",82,6,0.0732
"16090.0",20,0,0.0000
"16091.0",18,0,0.0000
"17206.0",7,0,0.0000
"12903.0",41,0,0.0000
"17904.0",39,1,0.0256
"13320.0",155,5,0.0323
"16784.0",160,0,0.0000
"16656.0",157,16,0.1019
"17915.0",35,0,0.0000
"15361.0",10,0,0.0000
"15927.0",17,0,0.0000
"17147.0",147,11,0.0748
"17058.0",62,0,0.0000
"17377.0",1796,20,0.0111
"12734.0",19,0,0.0000
"14573.0",404,6,0.0149
"14164.0",29,0,0.0000
"12542.0",45,6,0.1333
"12464.0",29,0,0.0000
"16435.0",126,0,0.0000
"16075.0",42,1,0.0238
"13365.0",134,6,0.0448
"13816.0",33,5,0.1515
"16944.0",7,0,0.0000
"13354.0",51,0,0.0000
"14330.0",13,0,0.0000
"14838.0",71,0,0.0000
"16399.0",113,0,0.0000
"14528.0",18,0,0.0000
"12642.0",47,0,0.0000
"16708.0",27,0,0.0000
"15547.0",1360,2,0.0015
"17202.0",8,0,0.0000
"14595.0",136,0,0.0000
"14407.0",76,3,0.0395
"16102.0",57,0,0.0000
"12643.0",56,4,0.0714
"14220.0",38,0,0.0000
"13938.0",7,0,0.0000
"16066.0",102,0,0.0000
"14099.0",530,5,0.0094
"13343.0",22,3,0.1364
"17567.0",235,12,0.0511
"15007.0",12,0,0.0000
"17825.0",28,0,0.0000
"13272.0",15,0,0.0000
"17016.0",41,0,0.0000
"16931.0",1001,0,0.0000
"13671.0",76,0,0.0000
"16906.0",225,0,0.0000
"15718.0",18,0,0.0000
"12876.0",171,1,0.0058
"16248.0",7,0,0.0000
"18108.0",49,2,0.0408
"16508.0",45,0,0.0000
"13574.0",103,0,0.0000
"13061.0",10,0,0.0000
"",243007,750,0.0031
"15322.0",90,7,0.0778
