"invoice_no","invoice_date","stock_code","description","quantity","unit_price","line_total"
"518894","2010-08-12 13:24:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",2,2.95,5.90
"518894","2010-08-12 13:24:00","21157","RED SPOTTY WASHBAG",2,2.10,4.20
"518894","2010-08-12 13:24:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",1,7.95,7.95
"518894","2010-08-12 13:24:00","21531","RED RETROSPOT SUGAR JAM BOWL",1,2.55,2.55
"518894","2010-08-12 13:24:00","21535","RED RETROSPOT SMALL MILK JUG",1,2.55,2.55
"518894","2010-08-12 13:24:00","21982","PACK OF 12 SUKI TISSUES ",12,0.29,3.48
"518894","2010-08-12 13:24:00","21985","PACK OF 12 HEARTS DESIGN TISSUES ",24,0.29,6.96
"518894","2010-08-12 13:24:00","22055","MINI CAKE STAND  HANGING STRAWBERY",1,1.65,1.65
"518894","2010-08-12 13:24:00","22061","LARGE CAKE STAND  HANGING STRAWBERY",1,9.95,9.95
"518894","2010-08-12 13:24:00","22136","LOVE HEART SOCK HANGER",1,1.65,1.65
"518894","2010-08-12 13:24:00","22348","TEA BAG PLATE RED SPOTTY ",5,0.85,4.25
"518894","2010-08-12 13:24:00","37448","CERAMIC CAKE DESIGN SPOTTED MUG",1,1.49,1.49
"518894","2010-08-12 13:24:00","48188","DOORMAT WELCOME PUPPIES",1,7.49,7.49
"518894","2010-08-12 13:24:00","71496B","A4 WALL TIDY RED FLOWERS",1,0.65,0.65
"520509","2010-08-26 13:09:00","22348","TEA BAG PLATE RED SPOTTY ",8,0.85,6.80
"520509","2010-08-26 13:09:00","22851","SET 20 NAPKINS FAIRY CAKES DESIGN ",1,0.85,0.85
"520509","2010-08-26 13:09:00","48185","DOORMAT FAIRY CAKE",3,7.49,22.47
"520509","2010-08-26 13:09:00","48188","DOORMAT WELCOME PUPPIES",1,7.49,7.49
"520509","2010-08-26 13:09:00","84509A","SET OF 4 ENGLISH ROSE PLACEMATS",1,3.75,3.75
"520509","2010-08-26 13:09:00","84510A","SET OF 4 ENGLISH ROSE COASTERS",1,1.25,1.25
"520509","2010-08-26 13:09:00","85014B","RED/WHITE DOTS RUFFLED UMBRELLA",2,5.95,11.90
"520509","2010-08-26 13:09:00","21531","RED RETROSPOT SUGAR JAM BOWL",2,2.55,5.10
"520509","2010-08-26 13:09:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",2,7.95,15.90
"520509","2010-08-26 13:09:00","21232","STRAWBERRY CERAMIC TRINKET BOX",2,1.25,2.50
"520509","2010-08-26 13:09:00","21157","RED SPOTTY WASHBAG",5,2.10,10.50
"520509","2010-08-26 13:09:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",3,2.95,8.85
"520509","2010-08-26 13:09:00","20723","STRAWBERRY CHARLOTTE BAG",3,0.85,2.55
"520509","2010-08-26 13:09:00","21535","RED RETROSPOT SMALL MILK JUG",2,2.55,5.10
"520509","2010-08-26 13:09:00","21980","PACK OF 12 RED SPOTTY TISSUES ",2,0.29,0.58
"520509","2010-08-26 13:09:00","21985","PACK OF 12 HEARTS DESIGN TISSUES ",24,0.29,6.96
"520509","2010-08-26 13:09:00","21986","PACK OF 12 PINK SPOT TISSUES ",2,0.29,0.58
"520509","2010-08-26 13:09:00","22061","LARGE CAKE STAND  HANGING STRAWBERY",1,9.95,9.95
"522292","2010-09-13 14:33:00","84510C","SET OF 4 POLKADOTS COASTERS",2,1.25,2.50
"522292","2010-09-13 14:33:00","84519A","TOMATO CHARLIE+LOLA COASTER SET",1,2.95,2.95
"522292","2010-09-13 14:33:00","85099C","JUMBO  BAG BAROQUE BLACK WHITE",1,1.95,1.95
"522292","2010-09-13 14:33:00","20723","STRAWBERRY CHARLOTTE BAG",2,0.85,1.70
"522292","2010-09-13 14:33:00","20754","RETRO RED SPOTTY WASHING UP GLOVES",1,2.10,2.10
"522292","2010-09-13 14:33:00","21157","RED SPOTTY WASHBAG",6,2.10,12.60
"522292","2010-09-13 14:33:00","21232","STRAWBERRY CERAMIC TRINKET BOX",4,1.25,5.00
"522292","2010-09-13 14:33:00","21980","PACK OF 12 RED SPOTTY TISSUES ",1,0.29,0.29
"522292","2010-09-13 14:33:00","21985","PACK OF 12 HEARTS DESIGN TISSUES ",36,0.29,10.44
"522292","2010-09-13 14:33:00","22111","SCOTTIE DOG HOT WATER BOTTLE",1,4.95,4.95
"522292","2010-09-13 14:33:00","84509A","SET OF 4 ENGLISH ROSE PLACEMATS",1,3.75,3.75
"522292","2010-09-13 14:33:00","84509C","SET OF 4 DOTTY PLACEMATS ",2,3.75,7.50
"522292","2010-09-13 14:33:00","84510A","SET OF 4 ENGLISH ROSE COASTERS",1,1.25,1.25
"522292","2010-09-13 14:33:00","85014B","RED/WHITE DOTS RUFFLED UMBRELLA",2,5.95,11.90
"523456","2010-09-22 11:28:00","21157","RED SPOTTY WASHBAG",4,2.10,8.40
"523456","2010-09-22 11:28:00","22348","TEA BAG PLATE RED SPOTTY ",5,0.85,4.25
"523456","2010-09-22 11:28:00","48185","DOORMAT FAIRY CAKE",1,7.95,7.95
"523456","2010-09-22 11:28:00","85014B","RED/WHITE DOTS RUFFLED UMBRELLA",1,5.95,5.95
"525980","2010-10-08 10:59:00","85014B","RED RETROSPOT UMBRELLA",2,5.95,11.90
"525980","2010-10-08 10:59:00","20677","PINK POLKADOT BOWL",2,1.25,2.50
"525980","2010-10-08 10:59:00","21157","RED RETROSPOT WASHBAG",2,2.10,4.20
"525980","2010-10-08 10:59:00","21485","RETROSPOT HEART HOT WATER BOTTLE",2,4.95,9.90
"525980","2010-10-08 10:59:00","21524","DOORMAT SPOTTY HOME SWEET HOME",5,7.95,39.75
"525980","2010-10-08 10:59:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",1,7.95,7.95
"525980","2010-10-08 10:59:00","21527","RED RETROSPOT TRADITIONAL TEAPOT ",2,7.95,15.90
"525980","2010-10-08 10:59:00","21531","RED RETROSPOT SUGAR JAM BOWL",3,2.55,7.65
"525980","2010-10-08 10:59:00","21535","RED RETROSPOT SMALL MILK JUG",3,2.55,7.65
"525980","2010-10-08 10:59:00","21788","KIDS RAIN MAC BLUE",3,0.85,2.55
"525980","2010-10-08 10:59:00","21789","KIDS RAIN MAC PINK",2,0.85,1.70
"525980","2010-10-08 10:59:00","21929","JUMBO BAG PINK VINTAGE PAISLEY",2,1.95,3.90
"525980","2010-10-08 10:59:00","22055","MINI CAKE STAND  HANGING STRAWBERY",1,1.65,1.65
"525980","2010-10-08 10:59:00","22061","LARGE CAKE STAND  HANGING STRAWBERY",1,9.95,9.95
"525980","2010-10-08 10:59:00","22348","TEA BAG PLATE RED RETROSPOT",4,0.85,3.40
"525980","2010-10-08 10:59:00","22906","12 MESSAGE CARDS WITH ENVELOPES",2,1.65,3.30
"525980","2010-10-08 10:59:00","37448","CERAMIC CAKE DESIGN SPOTTED MUG",14,1.49,20.86
"525980","2010-10-08 10:59:00","48111","DOORMAT 3 SMILEY CATS",2,7.95,15.90
"525980","2010-10-08 10:59:00","48129","DOORMAT TOPIARY",1,7.95,7.95
"525980","2010-10-08 10:59:00","48185","DOORMAT FAIRY CAKE",5,7.95,39.75
"525980","2010-10-08 10:59:00","84012","MAGIC SHEEP WOOL GROWING FROM PAPER",1,2.55,2.55
"525980","2010-10-08 10:59:00","84032A","CHARLIE+LOLA PINK HOT WATER BOTTLE",2,2.95,5.90
"525980","2010-10-08 10:59:00","84536A","ENGLISH ROSE NOTEBOOK A7 SIZE",1,0.42,0.42
"525980","2010-10-08 10:59:00","85036C","ROSE 1 WICK MORRIS BOXED CANDLE",1,4.25,4.25
"525980","2010-10-08 10:59:00","85099C","JUMBO  BAG BAROQUE BLACK WHITE",1,1.95,1.95
"C527430","2010-10-17 16:35:00","21788","KIDS RAIN MAC BLUE",-3,0.85,-2.55
