"invoice_no","invoice_date","stock_code","description","quantity","unit_price","line_total"
"556234","2011-06-09 15:27:00","22274","FELTCRAFT DOLL EMILY",1,2.95,2.95
"556234","2011-06-09 15:27:00","22276","WASH BAG VINTAGE ROSE PAISLEY",1,2.55,2.55
"556234","2011-06-09 15:27:00","22383","LUNCH BAG SUKI DESIGN ",1,1.65,1.65
"556234","2011-06-09 15:27:00","22384","LUNCH BAG PINK POLKADOT",1,1.65,1.65
"556234","2011-06-09 15:27:00","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",1,2.08,2.08
"556234","2011-06-09 15:27:00","84050","PINK HEART SHAPE EGG FRYING PAN",1,1.65,1.65
"556234","2011-06-09 15:27:00","90116","FRUIT SALAD BAG CHARM",2,1.69,3.38
"556498","2011-06-12 15:57:00","22606","WOODEN SKITTLES GARDEN SET",1,15.95,15.95
"556498","2011-06-12 15:57:00","22607","WOODEN ROUNDERS GARDEN SET ",2,9.95,19.90
"557149","2011-06-17 11:01:00","16238","PARTY TIME PENCIL ERASERS",3,0.21,0.63
"557149","2011-06-17 11:01:00","21703","BAG 125g SWIRLY MARBLES",3,0.42,1.26
"557149","2011-06-17 11:01:00","22439","6 ROCKET BALLOONS ",3,0.65,1.95
"557149","2011-06-17 11:01:00","22440","BALLOON WATER BOMB PACK OF 35",3,0.42,1.26
"557149","2011-06-17 11:01:00","22492","MINI PAINT SET VINTAGE ",3,0.65,1.95
"557149","2011-06-17 11:01:00","22620","4 TRADITIONAL SPINNING TOPS",3,1.45,4.35
"557149","2011-06-17 11:01:00","23165","LARGE CERAMIC TOP STORAGE JAR",1,1.65,1.65
"557252","2011-06-17 16:23:00","22822","CREAM WALL PLANTER HEART SHAPED",2,5.95,11.90
"557869","2011-06-23 12:21:00","23207","LUNCH BAG ALPHABET DESIGN",1,1.65,1.65
"557869","2011-06-23 12:21:00","20728","LUNCH BAG CARS BLUE",2,1.65,3.30
"557869","2011-06-23 12:21:00","22629","SPACEBOY LUNCH BOX ",1,1.95,1.95
"559343","2011-07-07 17:01:00","85035B","CHOCOLATE 3 WICK MORRIS BOX CANDLE",1,4.25,4.25
"560911","2011-07-21 18:00:00","16162L","THE KING GIFT BAG",1,0.65,0.65
"560911","2011-07-21 18:00:00","16168M","FUNKY MONKEY GIFT BAG MEDIUM",6,0.42,2.52
"560911","2011-07-21 18:00:00","17003","BROCADE RING PURSE ",1,0.29,0.29
"560911","2011-07-21 18:00:00","22375","AIRLINE BAG VINTAGE JET SET BROWN",1,4.25,4.25
"560911","2011-07-21 18:00:00","22998","TRAVEL CARD WALLET KEEP CALM",7,0.42,2.94
"560911","2011-07-21 18:00:00","85035A","GARDENIA 3 WICK MORRIS BOXED CANDLE",2,4.25,8.50
"560911","2011-07-21 18:00:00","85035B","CHOCOLATE 3 WICK MORRIS BOX CANDLE",2,4.25,8.50
"560911","2011-07-21 18:00:00","85035C","ROSE 3 WICK MORRIS BOX CANDLE",2,4.25,8.50
"560911","2011-07-21 18:00:00","90081A","LILY BROOCH AMETHYST COLOUR",1,4.95,4.95
"560913","2011-07-21 18:07:00","85035B","CHOCOLATE 3 WICK MORRIS BOX CANDLE",1,4.25,4.25
"561005","2011-07-22 14:53:00","21187","WHITE BELL HONEYCOMB PAPER GARLAND ",3,1.65,4.95
"561005","2011-07-22 14:53:00","21188","3D HEARTS  HONEYCOMB PAPER GARLAND",3,2.95,8.85
"561005","2011-07-22 14:53:00","21192","WHITE BELL HONEYCOMB PAPER ",4,1.65,6.60
"561005","2011-07-22 14:53:00","21198","WHITE HEART CONFETTI IN TUBE",5,1.65,8.25
"561005","2011-07-22 14:53:00","21199","PINK  HEART CONFETTI IN TUBE",5,1.65,8.25
"561005","2011-07-22 14:53:00","22161","HEART DECORATION RUSTIC HANGING ",4,0.19,0.76
"561005","2011-07-22 14:53:00","22219","LOVEBIRD HANGING DECORATION WHITE ",2,0.85,1.70
"561005","2011-07-22 14:53:00","22227","HANGING HEART MIRROR DECORATION ",4,0.65,2.60
"561005","2011-07-22 14:53:00","22583","PACK OF 6 HANDBAG GIFT BOXES",5,2.55,12.75
"561005","2011-07-22 14:53:00","22584","PACK OF 6 PANNETONE GIFT BOXES",5,2.55,12.75
"561005","2011-07-22 14:53:00","22906","12 MESSAGE CARDS WITH ENVELOPES",6,1.65,9.90
"561005","2011-07-22 14:53:00","22930","BAKING MOULD HEART MILK CHOCOLATE",1,2.55,2.55
"561005","2011-07-22 14:53:00","22956","36 FOIL HEART CAKE CASES",2,2.10,4.20
"561005","2011-07-22 14:53:00","23082","SET 6 PAPER TABLE LANTERN HEARTS ",1,3.75,3.75
"561005","2011-07-22 14:53:00","23121","PACK OF 6 COCKTAIL PARASOL STRAWS",6,0.42,2.52
"561005","2011-07-22 14:53:00","23123","COCKTAIL SWORDS 50 PIECES",2,0.83,1.66
"561005","2011-07-22 14:53:00","23124","18PC WOODEN CUTLERY SET DISPOSABLE",10,1.25,12.50
"561005","2011-07-22 14:53:00","23125","6PC WOOD PLATE SET DISPOSABLE",10,1.25,12.50
"561005","2011-07-22 14:53:00","23133","LARGE IVORY HEART WALL ORGANISER",1,8.25,8.25
"561005","2011-07-22 14:53:00","23297","SET 40 HEART SHAPE PETIT FOUR CASES",1,1.65,1.65
"561005","2011-07-22 14:53:00","85131A","BEADED PEARL HEART WHITE ON STICK",6,1.25,7.50
"562436","2011-08-04 17:55:00","21391","FRENCH LAVENDER SCENT HEART",3,0.75,2.25
"562614","2011-08-08 12:15:00","22457","NATURAL SLATE HEART CHALKBOARD ",1,2.95,2.95
"562614","2011-08-08 12:15:00","23102","SILVER HEARTS TABLE DECORATION",2,0.83,1.66
"562614","2011-08-08 12:15:00","23131","MISTLETOE HEART WREATH CREAM",2,4.15,8.30
"562614","2011-08-08 12:15:00","21916","SET 12 RETRO WHITE CHALK STICKS",1,0.42,0.42
"562614","2011-08-08 12:15:00","21192","WHITE BELL HONEYCOMB PAPER ",7,1.65,11.55
"566321","2011-09-12 11:44:00","78033","FLAG OF ST GEORGE CHAIR",1,5.95,5.95
"566610","2011-09-13 16:56:00","23191","BUNDLE OF 3 RETRO NOTE BOOKS",1,1.65,1.65
"566778","2011-09-15 10:02:00","21833","CAMOUFLAGE LED TORCH",7,1.69,11.83
"566778","2011-09-15 10:02:00","21989","PACK OF 20 SKULL PAPER NAPKINS",2,0.85,1.70
"566778","2011-09-15 10:02:00","22419","LIPSTICK PEN RED",3,0.42,1.26
"566778","2011-09-15 10:02:00","22439","6 ROCKET BALLOONS ",10,0.65,6.50
"566778","2011-09-15 10:02:00","23121","PACK OF 6 COCKTAIL PARASOL STRAWS",5,0.42,2.10
"566778","2011-09-15 10:02:00","23122","PARTY CHARMS 50 PIECES",1,0.83,0.83
"566778","2011-09-15 10:02:00","23123","COCKTAIL SWORDS 50 PIECES",1,0.83,0.83
"566778","2011-09-15 10:02:00","23125","6PC WOOD PLATE SET DISPOSABLE",5,1.25,6.25
"566778","2011-09-15 10:02:00","23282","FOLDING BUTTERFLY MIRROR IVORY ",3,0.83,2.49
"566778","2011-09-15 10:02:00","23319","BOX OF 6 MINI 50'S CRACKERS",3,2.49,7.47
"566778","2011-09-15 10:02:00","23445","ICE CREAM BUBBLES",10,0.83,8.30
"566778","2011-09-15 10:02:00","84508A","CAMOUFLAGE DESIGN TEDDY",2,2.55,5.10
"566778","2011-09-15 10:02:00","90174","BUTTERFLY HAIR BAND",3,2.55,7.65
"566778","2011-09-15 10:02:00","11001","ASSTD DESIGN RACING CAR PEN",7,1.69,11.83
"566778","2011-09-15 10:02:00","15034","PAPER POCKET TRAVELING FAN ",3,0.14,0.42
"567192","2011-09-19 09:20:00","22439","6 ROCKET BALLOONS ",1,0.65,0.65
"567192","2011-09-19 09:20:00","23445","ICE CREAM BUBBLES",1,0.83,0.83
"567192","2011-09-19 09:20:00","11001","ASSTD DESIGN RACING CAR PEN",1,1.69,1.69
"567192","2011-09-19 09:20:00","21833","CAMOUFLAGE LED TORCH",1,1.69,1.69
"569099","2011-09-30 12:12:00","20682","RED RETROSPOT CHILDRENS UMBRELLA",1,3.25,3.25
"575163","2011-11-08 16:28:00","22473","TV DINNER TRAY VINTAGE PAISLEY",1,4.95,4.95
"575163","2011-11-08 16:28:00","22475","SKULL DESIGN TV DINNER TRAY",1,4.95,4.95
"577382","2011-11-18 16:48:00","21094","SET/6 RED SPOTTY PAPER PLATES",8,0.85,6.80
"577382","2011-11-18 16:48:00","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",2,0.85,1.70
"577382","2011-11-18 16:48:00","21086","SET/6 RED SPOTTY PAPER CUPS",6,0.65,3.90
"577387","2011-11-18 16:55:00","22374","AIRLINE BAG VINTAGE JET SET RED",1,4.25,4.25
