"customer_id","monetary_gross","monetary_net","cancelled_value"
"16942",1904.99,1878.51,26.48
"13109",1134.03,1107.58,26.45
"16490",205.41,179.16,26.25
"13371",2297.66,2271.46,26.20
"12858",147.27,121.08,26.19
"15684",173.95,147.80,26.15
"15882",1124.66,1098.59,26.07
"13112",20.60,-5.44,26.04
"16642",1077.45,1051.46,25.99
"13032",2815.96,2790.00,25.96
"15841",2742.41,2716.50,25.91
"15345",393.54,367.69,25.85
"16327",10159.64,10133.82,25.82
"16293",4279.20,4253.45,25.75
"16136",946.80,921.08,25.72
"15279",1580.54,1554.84,25.70
"12391",2724.84,2699.24,25.60
"17419",6126.25,6100.65,25.60
"13393",1131.45,1105.85,25.60
"14425",661.39,635.89,25.50
"13656",1078.85,1053.35,25.50
"14853",1376.87,1351.37,25.50
"15370",3739.01,3713.51,25.50
"13849",3469.30,3443.80,25.50
"14693",1165.36,1139.86,25.50
"13280",2293.33,2267.83,25.50
"14553",1818.60,1793.10,25.50
"16379",2157.40,2131.90,25.50
"16631",1892.52,1867.02,25.50
"16790",1545.62,1520.12,25.50
"12895",372.80,347.30,25.50
"14334",4318.48,4292.98,25.50
"17191",4310.34,4284.84,25.50
"17695",1746.04,1720.54,25.50
"12559",561.71,536.21,25.50
"12513",612.29,586.79,25.50
"17897",2099.89,2074.39,25.50
"12487",285.30,259.80,25.50
"18151",1879.44,1853.94,25.50
"14287",176.63,151.23,25.40
"14565",3859.22,3833.87,25.35
"16134",2145.34,2119.99,25.35
"13183",7036.18,7010.88,25.30
"17618",4001.64,3976.34,25.30
"17874",683.46,658.26,25.20
"14643",1679.89,1654.69,25.20
"16481",453.38,428.23,25.15
"14976",790.86,765.86,25.00
"18284",461.68,436.68,25.00
"16240",3718.80,3693.81,24.99
"13842",5319.34,5294.39,24.95
"16756",1312.37,1287.42,24.95
"13447",1129.14,1104.23,24.91
"15104",993.54,968.64,24.90
"16484",404.30,379.40,24.90
"13594",533.32,508.42,24.90
"13807",422.20,397.30,24.90
"15713",839.64,814.84,24.80
"13674",240.68,215.88,24.80
"13422",2626.30,2601.55,24.75
"12835",5996.83,5972.19,24.64
"13597",396.71,372.21,24.50
"13077",2740.65,2716.15,24.50
"16416",2957.88,2933.47,24.41
"17856",1418.03,1393.79,24.24
"14350",972.03,947.80,24.23
"12818",1542.08,1517.88,24.20
"12349",4428.69,4404.54,24.15
"13049",1408.24,1384.14,24.10
"17820",180.61,156.56,24.05
"13013",11097.43,11073.48,23.95
"14341",4452.02,4428.17,23.85
"18155",371.62,347.82,23.80
"12916",4479.73,4455.93,23.80
"16830",1207.50,1183.70,23.80
"12985",1239.38,1215.62,23.76
"14909",1404.68,1380.98,23.70
"14016",11403.41,11379.71,23.70
"13821",1379.08,1355.38,23.70
"16975",926.12,902.42,23.70
"12675",957.25,933.55,23.70
"12746",254.55,230.85,23.70
"16745",7180.70,7157.10,23.60
"14107",4877.30,4853.70,23.60
"14852",6132.43,6108.88,23.55
"15819",3934.79,3911.28,23.51
"15091",1046.61,1023.11,23.50
"14068",1516.72,1493.32,23.40
"13484",790.72,767.32,23.40
"15745",1094.59,1071.24,23.35
"18093",4452.71,4429.61,23.10
"12955",4757.16,4734.26,22.90
"15110",1505.85,1482.95,22.90
"18171",2437.31,2414.51,22.80
"12998",920.08,897.38,22.70
"12393",2399.45,2376.75,22.70
"13453",781.69,758.99,22.70
"14019",1421.61,1398.96,22.65
"15542",855.71,833.16,22.55
"16549",12781.80,12759.25,22.55
"13908",2369.55,2347.05,22.50
"16946",1222.04,1199.54,22.50
"15646",784.81,762.31,22.50
"14840",362.71,340.21,22.50
"12838",2975.91,2953.46,22.45
"13211",2618.77,2596.32,22.45
"15967",2966.00,2943.60,22.40
"15289",1593.09,1570.71,22.38
"14496",2363.89,2341.54,22.35
"17732",2166.42,2144.17,22.25
"13870",5712.08,5689.84,22.24
"15065",3326.86,3304.71,22.15
"16861",946.59,924.48,22.11
"13313",3445.32,3423.27,22.05
"13862",2556.09,2534.04,22.05
"16493",2132.09,2110.12,21.97
"15589",478.53,456.58,21.95
"17322",922.59,900.64,21.95
"13861",273.26,251.31,21.95
"14834",2206.16,2184.21,21.95
"13863",1239.55,1217.63,21.92
"14152",1997.34,1975.44,21.90
"14225",2031.07,2009.17,21.90
"15353",2794.47,2772.57,21.90
"15231",250.26,228.36,21.90
"15076",1447.74,1425.84,21.90
"15253",2055.09,2033.29,21.80
"16619",1938.33,1916.53,21.80
"15801",1063.95,1042.19,21.76
"14926",359.40,337.65,21.75
"18181",1188.34,1166.61,21.73
"15671",2657.13,2635.49,21.64
"16961",794.56,773.01,21.55
"13461",4160.00,4138.50,21.50
"16863",834.27,812.82,21.45
"14551",878.09,856.64,21.45
"16960",1990.88,1969.43,21.45
"16140",1433.46,1412.05,21.41
"14297",1305.33,1284.06,21.27
"12450",688.20,666.95,21.25
"16722",8189.56,8168.31,21.25
"13655",2280.51,2259.30,21.21
"16054",2111.88,2090.68,21.20
"16794",2052.70,2031.50,21.20
"15109",983.10,961.90,21.20
"14649",3651.19,3630.04,21.15
"16518",959.37,938.27,21.10
"12785",1100.40,1079.31,21.09
"18248",804.02,783.02,21.00
"12891",840.50,819.50,21.00
"16232",2712.97,2692.02,20.95
"13830",156.85,135.95,20.90
"14875",2862.40,2841.55,20.85
"14547",3974.75,3953.95,20.80
"17014",583.43,562.68,20.75
"13276",1891.91,1871.21,20.70
"14854",4303.06,4282.37,20.69
"17180",2236.77,2216.12,20.65
"12879",573.22,552.57,20.65
"15268",961.90,941.25,20.65
"15600",1199.31,1178.71,20.60
"13024",555.87,535.42,20.45
"16332",2000.01,1979.57,20.44
"18135",1249.62,1229.22,20.40
"16234",333.18,312.78,20.40
"16302",233.22,212.82,20.40
"17743",229.20,208.85,20.35
"12395",4721.17,4700.82,20.35
"13018",9763.16,9742.81,20.35
"17075",2236.63,2216.28,20.35
"16934",2083.14,2062.89,20.25
"13820",652.75,632.50,20.25
"12865",3323.47,3303.31,20.16
"15842",548.80,528.75,20.05
"15220",1778.96,1758.92,20.04
"12546",1161.50,1141.50,20.00
"17463",2535.26,2515.26,20.00
"17678",599.76,579.81,19.95
"15759",830.93,810.98,19.95
"16164",822.48,802.53,19.95
"17979",732.41,712.51,19.90
"13080",280.73,260.83,19.90
"15836",137.37,117.47,19.90
"14119",183.37,163.47,19.90
"16121",1450.04,1430.14,19.90
"16116",612.78,592.88,19.90
"13238",1006.63,986.73,19.90
"16465",746.24,726.34,19.90
"16593",1071.14,1051.24,19.90
"16037",1509.34,1489.44,19.90
"16309",706.57,686.67,19.90
"14709",8886.33,8866.48,19.85
"15314",820.45,800.65,19.80
"12588",958.78,938.98,19.80
"12771",282.30,262.50,19.80
"12889",385.46,365.66,19.80
"13803",1338.91,1319.11,19.80
"14101",9961.93,9942.13,19.80
"14629",955.26,935.46,19.80
"15088",1160.07,1140.27,19.80
"15392",2911.62,2891.82,19.80
"16256",1629.37,1609.57,19.80
"16389",1382.07,1362.27,19.80
"16622",225.40,205.60,19.80
"16648",672.80,653.00,19.80
"16869",817.12,797.32,19.80
"17156",591.87,572.07,19.80
"13157",5687.36,5667.71,19.65
"17636",285.56,265.93,19.63
"14339",620.27,600.66,19.61
"14620",412.78,393.28,19.50
"13420",159.85,140.35,19.50
"13772",3100.02,3080.52,19.50
"15432",320.76,301.26,19.50
"14321",2218.06,2198.58,19.48
"14928",223.91,204.46,19.45
"13517",2128.42,2109.07,19.35
"16686",4881.07,4861.72,19.35
"14443",2082.97,2063.65,19.32
"17365",8184.49,8165.34,19.15
"12384",585.27,566.16,19.11
"14173",586.00,566.95,19.05
"15901",687.72,668.73,18.99
"15315",570.50,551.54,18.96
"13173",2399.82,2380.97,18.85
"14508",822.92,804.07,18.85
"15359",181.35,162.60,18.75
"16048",818.79,800.09,18.70
"18258",2059.67,2040.97,18.70
"14182",678.77,660.07,18.70
"16406",528.36,509.66,18.70
"13187",341.36,322.66,18.70
"12697",957.59,939.02,18.57
"16755",2864.68,2846.13,18.55
"15276",619.80,601.30,18.50
"16341",3850.79,3832.29,18.50
"12710",1149.02,1130.57,18.45
"15730",1726.58,1708.18,18.40
"14499",2101.79,2083.44,18.35
"13300",1285.51,1267.21,18.30
"13927",708.26,689.96,18.30
"13814",2257.32,2239.07,18.25
"12511",3084.02,3065.77,18.25
"15416",4572.82,4554.65,18.17
"15626",1067.52,1049.37,18.15
"13208",1976.30,1958.30,18.00
"12778",1775.68,1757.68,18.00
"12609",3435.86,3417.86,18.00
"12403",1019.36,1001.36,18.00
"12664",6070.04,6052.04,18.00
"14739",11573.62,11555.69,17.93
"13651",226.85,208.95,17.90
"14497",697.06,679.16,17.90
"14319",494.85,476.95,17.90
"13308",1670.37,1652.47,17.90
"15241",3050.16,3032.31,17.85
"13836",620.37,602.52,17.85
"13607",1075.81,1058.11,17.70
"17688",304.20,286.50,17.70
"17158",1980.00,1962.30,17.70
"13203",2648.25,2630.55,17.70
"17727",1060.25,1042.55,17.70
"15317",129.75,112.05,17.70
"18145",5609.74,5592.04,17.70
"17059",4864.57,4846.87,17.70
"17573",380.60,362.90,17.70
"17951",1340.58,1322.88,17.70
"13163",17.65,0.00,17.65
"12959",150.95,133.35,17.60
"13236",744.85,727.27,17.58
"13626",707.04,689.49,17.55
"16945",8548.16,8530.66,17.50
"14615",951.76,934.26,17.50
"15426",2156.35,2138.86,17.49
"13846",1307.79,1290.34,17.45
"15081",1854.57,1837.12,17.45
"16038",471.78,454.33,17.45
"18188",3280.59,3263.19,17.40
"13405",1213.81,1196.56,17.25
"17673",4173.88,4156.63,17.25
"12856",2170.78,2153.53,17.25
"14513",788.01,770.91,17.10
"12586",2062.67,2045.67,17.00
"12544",372.70,355.70,17.00
"12863",2792.55,2775.55,17.00
"17582",1446.95,1429.95,17.00
"13106",603.46,586.46,17.00
"13964",438.90,421.90,17.00
"13019",1229.95,1212.95,17.00
"16065",1992.13,1975.13,17.00
"16158",628.32,611.32,17.00
"14326",940.98,923.98,17.00
"12885",1175.22,1158.27,16.95
"16763",964.70,947.75,16.95
"16690",353.03,336.08,16.95
"16759",789.79,772.84,16.95
"15302",308.00,291.05,16.95
"12493",433.74,416.79,16.95
"15960",410.95,394.00,16.95
"16860",1610.62,1593.67,16.95
"14044",3077.70,3060.75,16.95
"17491",5653.67,5636.72,16.95
"14678",403.39,386.44,16.95
"16618",2647.59,2630.64,16.95
"15164",2028.11,2011.21,16.90
"13852",187.35,170.45,16.90
"13213",3851.52,3834.62,16.90
"12628",786.46,769.61,16.85
"14136",1570.81,1553.96,16.85
"14488",1064.28,1047.43,16.85
"17166",206.34,189.49,16.85
"14284",1299.65,1282.85,16.80
"16520",2148.38,2131.68,16.70
"15793",2399.57,2382.92,16.65
"13816",571.67,555.04,16.63
"15643",664.00,647.40,16.60
"16781",623.00,606.40,16.60
"12742",1201.52,1185.02,16.50
"18267",269.37,252.87,16.50
"13950",745.06,728.56,16.50
"17097",1143.36,1126.86,16.50
"14679",1289.44,1272.95,16.49
"17730",7773.80,7757.35,16.45
"17961",2866.74,2850.29,16.45
"16403",177.50,161.05,16.45
"14949",515.00,498.55,16.45
"16503",3614.34,3597.89,16.45
"17779",650.32,633.92,16.40
"16992",5476.50,5460.10,16.40
"16956",308.74,292.34,16.40
"17287",3826.86,3810.61,16.25
"15239",780.59,764.34,16.25
"16148",386.62,370.37,16.25
"13745",777.36,761.27,16.09
"17449",4868.15,4852.15,16.00
"16160",1025.44,1009.45,15.99
"14245",1693.45,1677.48,15.97
"13116",501.14,485.19,15.95
"13297",4368.62,4352.67,15.95
"14060",8898.24,8882.30,15.94
"15138",502.52,486.59,15.93
"14223",991.13,975.23,15.90
"17374",727.11,711.21,15.90
"13074",1378.74,1362.84,15.90
"17883",988.42,972.52,15.90
"16109",939.48,923.58,15.90
"15996",1386.40,1370.50,15.90
"14461",6676.91,6661.01,15.90
"12412",2596.93,2581.03,15.90
"16155",796.90,781.05,15.85
"17041",1655.20,1639.40,15.80
"14358",400.06,384.30,15.76
"18280",488.15,472.45,15.70
"12572",1020.42,1004.72,15.70
"17302",1135.63,1119.93,15.70
"15033",2557.18,2541.53,15.65
"17201",1143.10,1127.50,15.60
"15238",1071.99,1056.54,15.45
"14142",671.34,655.94,15.40
"13435",4447.33,4431.93,15.40
"17912",374.55,359.15,15.40
"17109",1291.71,1276.35,15.36
"13916",1275.81,1260.51,15.30
"15812",5201.47,5186.17,15.30
"17429",1357.46,1342.16,15.30
"17239",1189.45,1174.15,15.30
"14133",911.14,895.84,15.30
"14008",509.04,493.74,15.30
"17454",1547.94,1532.64,15.30
"13936",939.66,924.36,15.30
"14510",979.85,964.55,15.30
"15030",1979.91,1964.66,15.25
"13717",1763.30,1748.05,15.25
"16573",663.61,648.41,15.20
"15826",2598.28,2583.13,15.15
"17562",1122.38,1107.38,15.00
"12874",948.42,933.42,15.00
"12385",1938.40,1923.40,15.00
"14399",2108.21,2093.21,15.00
"14140",935.05,920.05,15.00
"16299",193.65,178.65,15.00
"17685",5454.95,5439.95,15.00
"17682",4065.28,4050.28,15.00
"17584",5309.42,5294.42,15.00
"12648",1112.00,1097.00,15.00
"15120",358.82,343.82,15.00
"15051",3926.91,3911.91,15.00
"16909",379.14,364.14,15.00
"16120",2967.51,2952.51,15.00
"14316",1370.34,1355.34,15.00
"16951",1277.75,1262.75,15.00
"15254",1088.35,1073.40,14.95
"13617",1278.75,1263.80,14.95
"13150",449.97,435.02,14.95
"14619",1291.24,1276.31,14.93
"12870",1676.95,1662.05,14.90
"15525",890.22,875.32,14.90
"15147",623.50,608.65,14.85
"14773",140.55,125.70,14.85
"16015",704.55,689.70,14.85
"16498",100.97,86.12,14.85
"15650",553.88,539.03,14.85
"13424",572.77,557.92,14.85
"14793",625.90,611.05,14.85
"13239",1594.69,1579.84,14.85
"13826",189.50,174.65,14.85
"14128",924.21,909.36,14.85
"17473",607.00,592.15,14.85
"18056",554.60,539.75,14.85
"18069",4464.92,4450.07,14.85
"15106",1422.52,1407.73,14.79
"14456",3017.28,3002.51,14.77
"12565",145.92,131.17,14.75
"17083",4049.79,4035.08,14.71
"16434",2673.69,2658.99,14.70
"14771",594.62,579.92,14.70
"14428",1224.06,1209.37,14.69
"14837",3460.32,3445.82,14.50
"16543",292.21,277.81,14.40
"18204",1975.35,1960.95,14.40
"13831",6585.54,6571.14,14.40
"17509",6083.64,6069.24,14.40
"17962",666.96,652.56,14.40
"15342",406.09,391.76,14.33
"13421",4058.75,4044.45,14.30
"16739",786.43,772.23,14.20
"13974",677.72,663.52,14.20
"15304",796.40,782.30,14.10
"17037",1267.32,1253.22,14.10
"15409",131.25,117.20,14.05
"13192",2558.58,2544.53,14.05
"14844",6702.43,6688.43,14.00
"14868",4184.01,4170.06,13.95
"15497",8657.39,8643.46,13.93
"15746",196.88,182.96,13.92
"14872",816.60,802.68,13.92
"15402",1830.54,1816.64,13.90
"14092",7229.45,7215.64,13.81
"13464",3097.64,3083.89,13.75
"15965",2771.94,2758.19,13.75
"15603",88.48,74.73,13.75
"15312",2930.19,2916.49,13.70
"12987",1312.21,1298.51,13.70
"18130",1059.39,1045.74,13.65
"16353",9795.46,9781.93,13.53
"17344",457.36,443.86,13.50
"15547",10057.05,10043.55,13.50
"17362",1024.04,1010.54,13.50
"16200",5608.10,5594.60,13.50
"15146",1327.16,1313.66,13.50
"17693",200.47,187.02,13.45
"13632",3645.81,3632.36,13.45
"16011",5601.01,5587.56,13.45
"17692",2975.80,2962.40,13.40
"12878",854.99,841.64,13.35
"17596",4491.46,4478.11,13.35
"16476",350.35,337.00,13.35
"17119",606.91,593.61,13.30
"16878",13.30,0.00,13.30
"12876",4081.79,4068.59,13.20
"16840",139.85,126.71,13.14
"12792",827.01,813.88,13.13
"14690",777.68,764.59,13.09
"18073",3859.82,3846.74,13.08
"13784",2910.23,2897.18,13.05
"13477",2819.17,2806.12,13.05
"14584",1738.16,1725.16,13.00
"15467",524.88,511.88,13.00
"17126",2016.43,2003.53,12.90
"16279",5698.28,5685.38,12.90
"15283",148.33,135.43,12.90
"15212",208.28,195.43,12.85
"16623",1015.24,1002.49,12.75
"14421",2469.37,2456.62,12.75
"14001",4228.85,4216.10,12.75
"13704",2308.06,2295.31,12.75
"17175",1443.69,1430.94,12.75
"17848",3559.11,3546.36,12.75
"14288",426.60,413.85,12.75
"16404",443.05,430.30,12.75
"13598",761.96,749.21,12.75
"13937",880.13,867.38,12.75
"17904",181.07,168.32,12.75
"13591",2093.94,2081.19,12.75
"14085",9720.67,9707.92,12.75
"13138",1274.01,1261.26,12.75
"13642",472.20,459.45,12.75
"16710",5921.35,5908.60,12.75
"14172",369.02,356.27,12.75
"17462",675.69,662.94,12.75
"15939",9060.39,9047.64,12.75
"13727",1074.15,1061.40,12.75
"12402",1256.90,1244.15,12.75
"16419",1463.70,1450.95,12.75
"17436",534.06,521.31,12.75
"12929",117.85,105.10,12.75
"14770",3637.64,3624.89,12.75
"16317",2192.51,2179.76,12.75
"15067",3862.88,3850.13,12.75
"14532",3845.78,3833.03,12.75
"14151",679.45,666.70,12.75
"14487",1266.27,1253.52,12.75
"13293",1192.94,1180.34,12.60
"15974",3442.15,3429.55,12.60
"15645",1055.17,1042.57,12.60
"17007",1120.10,1107.60,12.50
"13914",626.45,613.95,12.50
"15411",1348.93,1336.43,12.50
"15331",767.91,755.41,12.50
"12651",377.75,365.30,12.45
"14257",5954.45,5942.00,12.45
"17739",7730.59,7718.14,12.45
"17157",5151.90,5139.45,12.45
"16157",656.69,644.24,12.45
"12410",1013.71,1001.46,12.25
"12665",313.60,301.45,12.15
"13499",1159.11,1146.96,12.15
"17323",1551.04,1538.96,12.08
"13020",618.96,606.96,12.00
"13519",343.21,331.26,11.95
"13414",2494.14,2482.24,11.90
"15135",305.68,293.78,11.90
"15781",345.46,333.56,11.90
"13948",548.76,536.86,11.90
"13345",389.50,377.60,11.90
"14236",1555.34,1543.44,11.90
"15198",571.35,559.45,11.90
"16987",2521.40,2509.50,11.90
"14414",2399.33,2387.48,11.85
"12852",311.55,299.75,11.80
"14215",3250.33,3238.53,11.80
"16173",1418.32,1406.57,11.75
"13406",568.92,557.22,11.70
"13696",2020.40,2008.70,11.70
"14244",366.42,354.82,11.60
"15687",2993.10,2981.50,11.60
"14073",151.04,139.54,11.50
"14420",1639.17,1627.72,11.45
"13279",137.75,126.30,11.45
"16725",1688.26,1676.86,11.40
"12948",2317.43,2306.18,11.25
"12383",1850.56,1839.31,11.25
"13832",609.89,598.64,11.25
"17627",296.36,285.11,11.25
"13819",2642.35,2631.10,11.25
"12528",1933.48,1922.28,11.20
"18097",4627.92,4616.77,11.15
"16798",841.16,830.01,11.15
"16983",3490.53,3479.48,11.05
"15724",310.85,299.80,11.05
"15294",233.35,222.30,11.05
"13797",1179.45,1168.45,11.00
"16441",1019.13,1008.18,10.95
"15142",2619.92,2608.97,10.95
"17378",10.95,0.00,10.95
"17591",2339.32,2328.37,10.95
"17173",3766.60,3755.65,10.95
"14734",1056.42,1045.47,10.95
"16926",1169.61,1158.66,10.95
"17135",1722.18,1711.26,10.92
"13660",306.64,295.74,10.90
"14221",6517.49,6506.59,10.90
"16683",320.25,309.35,10.90
"12590",9864.26,9853.48,10.78
"18228",779.90,769.20,10.70
"17165",1794.32,1783.63,10.69
"12995",211.32,200.72,10.60
"15266",852.21,841.70,10.51
"18232",592.97,582.47,10.50
"15150",8977.94,8967.44,10.50
"14959",695.42,684.97,10.45
"15889",1427.60,1417.15,10.45
"15586",1139.10,1128.66,10.44
"16365",3167.34,3156.94,10.40
"14568",919.70,909.50,10.20
"17691",637.55,627.35,10.20
"12423",2622.39,2612.19,10.20
"16563",4412.56,4402.36,10.20
"15141",1388.47,1378.31,10.16
"17438",1422.77,1412.62,10.15
"17950",1166.29,1156.21,10.08
"13585",684.54,674.46,10.08
"15670",325.20,315.20,10.00
"14719",1581.84,1571.89,9.95
"13921",730.70,720.75,9.95
"18030",230.65,220.70,9.95
"15807",1817.52,1807.57,9.95
"16188",1087.66,1077.71,9.95
"16702",1110.83,1100.88,9.95
"18190",745.62,735.67,9.95
"15504",402.70,392.75,9.95
"14950",371.20,361.25,9.95
"14657",1450.19,1440.24,9.95
"16536",548.12,538.17,9.95
"17886",1572.55,1562.60,9.95
"16883",2246.06,2236.11,9.95
"17005",622.36,612.41,9.95
"14474",1258.89,1248.94,9.95
"16075",736.93,726.98,9.95
"17988",489.54,479.59,9.95
"17010",195.36,185.46,9.90
"16572",1009.60,999.70,9.90
"14540",3709.64,3699.74,9.90
"15900",886.57,876.67,9.90
"12670",3760.29,3750.39,9.90
"13400",310.83,300.93,9.90
"14306",3151.40,3141.50,9.90
"17420",953.58,943.68,9.90
"15840",355.56,345.66,9.90
"14714",906.24,896.40,9.84
"18059",306.46,296.71,9.75
"15228",5580.27,5570.52,9.75
"16330",625.38,615.68,9.70
"14009",1099.91,1090.23,9.68
"17690",6963.80,6954.30,9.50
"14692",1715.14,1705.64,9.50
"17289",2041.80,2032.30,9.50
"16376",974.96,965.47,9.49
"17440",323.58,314.26,9.32
"17905",2178.87,2169.57,9.30
"16014",1100.28,1091.03,9.25
"15491",3100.09,3090.85,9.24
"14798",724.31,715.11,9.20
"13196",3068.84,3059.64,9.20
"13139",8202.98,8193.83,9.15
"16212",1293.71,1284.56,9.15
"17465",2542.79,2533.64,9.15
"14555",2304.03,2294.88,9.15
"15494",3702.60,3693.50,9.10
"16747",836.06,826.96,9.10
"13168",1840.73,1831.68,9.05
"14477",1969.60,1960.61,8.99
"13202",1580.30,1571.35,8.95
"15247",976.06,967.11,8.95
"16917",1851.88,1842.93,8.95
"15597",563.37,554.52,8.85
"13255",678.76,669.91,8.85
"16491",1533.16,1524.31,8.85
"17635",1265.58,1256.83,8.75
"17251",798.98,790.28,8.70
"14412",1426.19,1417.49,8.70
"13352",397.98,389.28,8.70
"17579",753.28,744.58,8.70
"18197",230.10,221.40,8.70
"13850",1595.48,1586.81,8.67
"16611",1785.13,1776.63,8.50
"16814",11924.85,11916.35,8.50
"15652",1405.94,1397.44,8.50
"14717",81.30,72.80,8.50
"14495",174.80,166.30,8.50
"18215",2232.49,2223.99,8.50
"15108",1300.25,1291.75,8.50
"17540",1590.60,1582.10,8.50
"13544",790.20,781.70,8.50
"18061",6083.81,6075.31,8.50
"12445",434.98,426.48,8.50
"17929",3082.10,3073.60,8.50
"15752",3924.91,3916.46,8.45
"14953",971.32,962.92,8.40
"12465",742.19,733.89,8.30
"17162",1715.46,1707.21,8.25
"13462",1153.85,1145.60,8.25
"15308",310.47,302.27,8.20
"15446",399.75,391.65,8.10
"15016",620.89,612.89,8.00
"16998",402.00,394.02,7.98
"14696",2473.28,2465.30,7.98
"15363",678.11,670.16,7.95
"13782",1786.08,1778.13,7.95
"16500",843.91,835.96,7.95
"13781",778.83,770.88,7.95
"16138",910.35,902.40,7.95
"14296",456.40,448.45,7.95
"14686",852.53,844.58,7.95
"15447",492.88,484.93,7.95
"17648",2216.37,2208.42,7.95
"14307",4287.92,4279.97,7.95
"13778",1124.49,1116.54,7.95
"17506",302.20,294.29,7.91
"14314",229.80,221.90,7.90
"13873",1038.92,1031.02,7.90
"14483",257.10,249.20,7.90
"13647",3041.68,3033.78,7.90
"13070",751.70,743.90,7.80
"17160",10209.16,10201.36,7.80
"13278",1435.85,1428.20,7.65
"14216",2150.04,2142.39,7.65
"16643",923.11,915.56,7.55
"12601",681.26,673.76,7.50
"16281",3424.02,3416.52,7.50
"13622",658.95,651.45,7.50
"13250",253.09,245.59,7.50
"12943",496.50,489.00,7.50
"17599",52.05,44.55,7.50
"13212",786.83,779.33,7.50
"12605",1232.95,1225.45,7.50
"13636",949.12,941.62,7.50
"17615",721.80,714.30,7.50
"17760",746.39,739.14,7.25
"12872",3283.96,3276.81,7.15
"18189",1403.73,1396.58,7.15
"18111",405.85,398.90,6.95
"16823",2243.09,2236.14,6.95
"15391",289.87,282.92,6.95
"15297",641.94,635.04,6.90
"15978",3279.42,3272.62,6.80
"16467",2869.16,2862.40,6.76
"12978",2502.82,2496.07,6.75
"17747",71.40,64.65,6.75
"17776",330.56,323.81,6.75
"16039",456.40,449.65,6.75
"13334",6201.80,6195.05,6.75
"17827",2376.17,2369.42,6.75
"13292",994.51,987.79,6.72
"17817",788.15,781.45,6.70
"13755",2108.06,2101.39,6.67
"17519",4774.17,4767.50,6.67
"15384",2027.79,2021.14,6.65
"15669",684.34,677.69,6.65
"16774",1567.48,1560.88,6.60
"13931",5257.38,5250.78,6.60
"14454",977.30,970.70,6.60
"12905",1018.42,1011.82,6.60
"16488",498.80,492.20,6.60
"17920",23581.78,23575.23,6.55
"16221",2019.92,2013.42,6.50
"16966",2154.97,2148.47,6.50
"18108",848.81,842.46,6.35
"18070",314.10,307.75,6.35
"18250",349.27,342.92,6.35
"16654",1484.07,1477.77,6.30
"14901",1919.00,1912.70,6.30
"15788",221.83,215.53,6.30
"18051",2282.28,2275.98,6.30
"18092",14693.72,14687.47,6.25
"13722",5635.41,5629.16,6.25
"17481",1255.59,1249.34,6.25
"14792",6.20,0.00,6.20
"15275",615.14,609.19,5.95
"16271",3397.82,3391.87,5.95
"13084",122.40,116.45,5.95
"15884",244.60,238.65,5.95
"14537",641.40,635.45,5.95
"14382",1193.63,1187.68,5.95
"15630",1481.40,1475.45,5.95
"17002",2571.55,2565.60,5.95
"18161",1803.10,1797.20,5.90
"15095",3141.64,3135.74,5.90
"12930",415.80,409.90,5.90
"15398",1345.53,1339.63,5.90
"13860",1245.90,1240.00,5.90
"13502",780.50,774.60,5.90
"14132",3586.03,3580.13,5.90
"15922",369.50,363.60,5.90
"13143",405.10,399.20,5.90
"14567",1530.36,1524.46,5.90
"14011",457.82,451.92,5.90
"14963",3123.57,3117.72,5.85
"16085",2341.03,2335.23,5.80
"12677",395.10,389.30,5.80
"12421",1098.60,1092.83,5.77
"13375",1792.23,1786.48,5.75
"15774",1288.34,1282.60,5.74
"16298",1085.70,1080.00,5.70
"12652",1017.03,1011.58,5.45
"13991",852.88,847.54,5.34
"17480",882.23,876.92,5.31
"14997",776.60,771.38,5.22
"15325",1601.46,1596.26,5.20
"13224",2155.95,2150.85,5.10
"13567",1079.29,1074.19,5.10
"17804",383.78,378.68,5.10
"18287",4182.99,4177.89,5.10
"14237",471.14,466.04,5.10
"13284",201.19,196.15,5.04
"17622",1130.21,1125.17,5.04
"17990",1527.61,1522.57,5.04
"17298",954.26,949.22,5.04
"16748",3637.33,3632.29,5.04
"16628",2318.10,2313.09,5.01
"15003",1027.03,1022.03,5.00
"14282",7250.76,7245.76,5.00
"12490",9823.64,9818.64,5.00
"16204",918.71,913.71,5.00
"13760",1363.64,1358.64,5.00
"15598",548.02,543.02,5.00
"17870",2753.29,2748.34,4.95
"14177",2209.69,2204.74,4.95
"14883",761.59,756.64,4.95
"16799",452.78,447.83,4.95
"18164",399.65,394.70,4.95
"16470",2416.85,2411.90,4.95
"15422",1619.97,1615.02,4.95
"16206",2589.87,2584.92,4.95
"15712",3472.41,3467.46,4.95
"16633",2883.10,2878.15,4.95
"12566",351.65,346.70,4.95
"14611",604.33,599.38,4.95
"16099",1573.20,1568.25,4.95
"17768",3292.73,3287.78,4.95
"13065",1055.05,1050.10,4.95
"13457",148.22,143.27,4.95
"12952",1387.79,1382.84,4.95
"15673",6204.32,6199.37,4.95
"12529",316.48,311.78,4.70
"16228",885.71,881.06,4.65
"18142",1019.52,1014.90,4.62
"15346",596.12,591.65,4.47
"15205",653.24,648.83,4.41
"16117",654.40,650.05,4.35
"16598",145.05,140.70,4.35
"14035",2794.75,2790.50,4.25
"17707",609.30,605.05,4.25
"14937",1621.88,1617.63,4.25
"16541",424.03,419.78,4.25
