"customer_id","recency_days","frequency_completed","first_transaction_date","last_transaction_date","active_span_days","conversion_status"
"12519",63,2,"2010-08-20 08:21:00","2011-10-07 09:26:00",413,"Converted"
"12703",63,4,"2010-01-24 12:05:00","2011-10-06 19:23:00",620,"Converted"
"12740",63,1,"2011-10-07 10:44:00","2011-10-07 10:44:00",0,"Converted"
"12923",63,3,"2010-05-13 14:55:00","2011-10-06 16:20:00",511,"Converted"
"12939",63,20,"2010-01-12 11:27:00","2011-10-06 14:33:00",632,"Converted"
"13023",63,3,"2010-06-29 09:51:00","2011-10-06 16:27:00",464,"Converted"
"13049",63,4,"2010-11-03 15:39:00","2011-10-06 15:31:00",337,"Converted"
"13055",63,4,"2010-10-06 08:17:00","2011-10-06 18:57:00",365,"Converted"
"13169",63,3,"2010-05-26 15:58:00","2011-10-07 12:11:00",499,"Converted"
"13276",63,5,"2010-03-07 14:05:00","2011-10-07 12:44:00",579,"Converted"
"13279",63,1,"2011-09-22 17:24:00","2011-10-06 18:51:00",14,"Converted"
"13317",63,19,"2009-12-13 11:11:00","2011-10-06 19:21:00",662,"Converted"
"13348",63,1,"2011-10-06 17:28:00","2011-10-06 17:28:00",0,"Converted"
"13419",63,1,"2011-10-07 12:49:00","2011-10-07 12:49:00",0,"Converted"
"13504",63,1,"2011-10-06 13:20:00","2011-10-06 13:20:00",0,"Converted"
"13771",63,9,"2010-02-25 12:37:00","2011-10-06 14:18:00",588,"Converted"
"13806",63,1,"2011-10-07 11:43:00","2011-10-07 11:43:00",0,"Converted"
"13876",63,1,"2011-10-07 10:22:00","2011-10-07 10:22:00",0,"Converted"
"14067",63,2,"2011-09-04 12:00:00","2011-10-07 10:21:00",33,"Converted"
"14333",63,1,"2011-10-03 10:38:00","2011-10-06 19:25:00",3,"Converted"
"14462",63,12,"2010-10-03 14:13:00","2011-10-07 09:22:00",369,"Converted"
"14501",63,2,"2011-01-24 10:43:00","2011-10-06 20:15:00",255,"Converted"
"14518",63,1,"2011-10-06 14:43:00","2011-10-06 14:43:00",0,"Converted"
"14557",63,1,"2011-09-15 15:48:00","2011-10-06 20:36:00",21,"Converted"
"14792",63,1,"2011-10-06 18:34:00","2011-10-07 09:19:00",1,"Converted"
"14819",63,4,"2009-12-21 15:54:00","2011-10-06 13:41:00",654,"Converted"
"14844",63,10,"2010-04-12 12:50:00","2011-10-07 10:41:00",543,"Converted"
"15264",63,2,"2010-06-27 13:29:00","2011-10-06 13:49:00",466,"Converted"
"15300",63,1,"2011-10-06 17:08:00","2011-10-06 17:08:00",0,"Converted"
"15306",63,9,"2010-02-18 17:12:00","2011-10-06 12:56:00",595,"Converted"
"15315",63,2,"2011-08-15 15:17:00","2011-10-06 12:51:00",52,"Converted"
"15518",63,15,"2009-12-20 12:21:00","2011-10-06 13:05:00",655,"Converted"
"15766",63,3,"2010-01-26 15:55:00","2011-10-06 17:03:00",618,"Converted"
"15815",63,5,"2011-03-25 08:43:00","2011-10-07 12:42:00",196,"Converted"
"15841",63,9,"2009-12-10 08:29:00","2011-10-06 18:31:00",665,"Converted"
"15937",63,1,"2011-10-06 15:48:00","2011-10-06 15:48:00",0,"Converted"
"16160",63,2,"2011-09-15 10:53:00","2011-10-06 18:30:00",21,"Converted"
"16184",63,6,"2011-05-12 13:33:00","2011-10-06 17:43:00",147,"Converted"
"16316",63,13,"2010-08-03 14:38:00","2011-10-06 13:48:00",429,"Converted"
"16432",63,1,"2011-10-06 13:59:00","2011-10-06 13:59:00",0,"Converted"
"16454",63,2,"2010-04-07 15:54:00","2011-10-06 16:57:00",547,"Converted"
"16455",63,11,"2010-03-30 10:31:00","2011-10-07 12:17:00",556,"Converted"
"16462",63,3,"2011-03-01 08:58:00","2011-10-06 18:16:00",219,"Converted"
"16477",63,11,"2010-08-12 09:43:00","2011-10-07 09:44:00",421,"Converted"
"16842",63,3,"2011-02-10 14:51:00","2011-10-06 17:38:00",238,"Converted"
"16875",63,11,"2010-01-05 09:16:00","2011-10-06 19:20:00",639,"Converted"
"16909",63,1,"2011-09-28 16:45:00","2011-10-06 18:06:00",8,"Converted"
"17030",63,1,"2011-10-07 08:49:00","2011-10-07 08:49:00",0,"Converted"
"17921",63,10,"2010-07-15 20:05:00","2011-10-06 18:56:00",448,"Converted"
"18194",63,6,"2010-01-28 15:30:00","2011-10-06 19:54:00",616,"Converted"
"17382",64,8,"2010-05-19 11:33:00","2011-10-05 13:05:00",504,"Converted"
"17222",64,6,"2010-01-10 15:24:00","2011-10-05 13:58:00",633,"Converted"
"14317",64,1,"2011-10-06 10:44:00","2011-10-06 10:44:00",0,"Converted"
"15762",64,2,"2011-09-23 15:17:00","2011-10-05 16:15:00",12,"Converted"
"13591",64,7,"2009-12-14 15:44:00","2011-10-06 12:26:00",661,"Converted"
"18033",64,1,"2011-10-05 17:28:00","2011-10-05 17:28:00",0,"Converted"
"15048",64,4,"2010-12-06 12:15:00","2011-10-05 14:55:00",303,"Converted"
"16758",64,1,"2011-10-05 14:47:00","2011-10-05 14:47:00",0,"Converted"
"15837",64,2,"2010-08-11 10:16:00","2011-10-06 09:01:00",421,"Converted"
"15244",64,3,"2010-02-11 14:48:00","2011-10-05 13:19:00",601,"Converted"
"14538",64,5,"2010-01-25 15:42:00","2011-10-06 10:31:00",619,"Converted"
"13602",64,4,"2010-05-28 11:49:00","2011-10-06 11:47:00",496,"Converted"
"16895",64,5,"2010-02-12 11:07:00","2011-10-06 12:15:00",601,"Converted"
"15416",64,7,"2010-02-01 11:55:00","2011-10-06 09:38:00",612,"Converted"
"17483",64,4,"2010-10-21 12:43:00","2011-10-05 13:10:00",349,"Converted"
"16803",64,1,"2011-10-05 14:28:00","2011-10-05 14:28:00",0,"Converted"
"14396",64,7,"2009-12-02 14:21:00","2011-10-05 16:09:00",672,"Converted"
"13947",64,1,"2011-10-05 14:42:00","2011-10-05 14:42:00",0,"Converted"
"17647",64,3,"2010-02-08 14:39:00","2011-10-05 15:38:00",604,"Converted"
"12789",64,3,"2010-01-15 12:06:00","2011-10-05 13:34:00",628,"Converted"
"13845",64,1,"2011-10-06 08:25:00","2011-10-06 08:25:00",0,"Converted"
"16040",64,7,"2010-04-09 10:12:00","2011-10-05 13:47:00",544,"Converted"
"13177",64,2,"2010-10-05 10:35:00","2011-10-06 09:56:00",366,"Converted"
"14054",64,1,"2011-10-05 15:49:00","2011-10-05 15:49:00",0,"Converted"
"17957",65,1,"2011-10-04 14:58:00","2011-10-04 14:58:00",0,"Converted"
"15339",65,7,"2010-02-08 13:38:00","2011-10-04 12:51:00",603,"Converted"
"12512",65,2,"2011-10-04 14:53:00","2011-10-04 14:55:00",0,"Converted"
"16059",65,12,"2010-05-19 13:04:00","2011-10-05 09:56:00",504,"Converted"
"15127",65,2,"2010-07-08 10:07:00","2011-10-05 10:30:00",454,"Converted"
"15730",65,5,"2010-10-04 14:15:00","2011-10-05 12:31:00",366,"Converted"
"13483",65,1,"2011-10-05 11:53:00","2011-10-05 11:53:00",0,"Converted"
"13351",65,1,"2011-10-04 12:55:00","2011-10-04 12:55:00",0,"Converted"
"15739",65,1,"2011-10-04 13:42:00","2011-10-04 13:42:00",0,"Converted"
"15181",65,5,"2009-12-08 19:02:00","2011-10-04 13:58:00",665,"Converted"
"18053",65,3,"2010-06-30 12:36:00","2011-10-04 17:31:00",461,"Converted"
"13989",65,5,"2010-05-25 12:13:00","2011-10-05 09:47:00",498,"Converted"
"16106",65,1,"2011-10-05 10:37:00","2011-10-05 10:37:00",0,"Converted"
"15757",65,6,"2010-06-10 13:47:00","2011-10-05 12:14:00",482,"Converted"
"12843",65,28,"2009-12-13 11:41:00","2011-10-05 12:09:00",661,"Converted"
"15228",65,6,"2010-07-28 10:21:00","2011-10-04 13:56:00",433,"Converted"
"17667",65,9,"2010-02-23 09:57:00","2011-10-04 14:32:00",588,"Converted"
"16374",65,5,"2010-04-30 13:10:00","2011-10-04 15:21:00",522,"Converted"
"13552",65,22,"2010-02-19 13:28:00","2011-10-04 15:19:00",592,"Converted"
"13792",65,3,"2010-10-13 11:05:00","2011-10-04 14:31:00",356,"Converted"
"15276",65,4,"2010-10-01 12:24:00","2011-10-04 16:39:00",368,"Converted"
"15299",66,9,"2010-01-12 11:34:00","2011-10-03 14:19:00",629,"Converted"
"13364",66,1,"2011-09-29 18:13:00","2011-10-04 09:48:00",5,"Converted"
"14184",66,1,"2011-10-04 12:43:00","2011-10-04 12:43:00",0,"Converted"
"12637",66,12,"2010-06-14 13:36:00","2011-10-03 13:46:00",476,"Converted"
"16183",66,4,"2010-10-28 14:43:00","2011-10-03 14:59:00",340,"Converted"
"15930",66,1,"2011-10-03 14:52:00","2011-10-03 14:52:00",0,"Converted"
"13801",66,1,"2011-10-04 10:15:00","2011-10-04 10:15:00",0,"Converted"
"15255",66,9,"2009-12-03 09:10:00","2011-10-04 12:43:00",670,"Converted"
"16253",66,7,"2009-12-08 17:24:00","2011-10-04 09:09:00",665,"Converted"
"16556",66,17,"2009-12-07 10:51:00","2011-10-04 11:36:00",666,"Converted"
"12413",66,4,"2010-11-02 13:26:00","2011-10-04 09:00:00",336,"Converted"
"13431",66,8,"2010-02-18 11:53:00","2011-10-03 13:49:00",592,"Converted"
"16882",66,3,"2011-01-26 17:43:00","2011-10-04 10:42:00",251,"Converted"
"15241",66,11,"2010-02-23 13:59:00","2011-10-04 09:05:00",588,"Converted"
"16881",66,1,"2011-10-04 10:33:00","2011-10-04 10:33:00",0,"Converted"
"14651",66,9,"2010-03-18 11:39:00","2011-10-03 15:52:00",564,"Converted"
"16441",66,5,"2010-03-22 18:00:00","2011-10-03 17:48:00",560,"Converted"
"14193",67,3,"2010-11-08 12:31:00","2011-10-03 09:34:00",329,"Converted"
"18116",67,13,"2010-10-24 15:29:00","2011-10-03 11:00:00",344,"Converted"
"16667",67,2,"2011-02-28 12:57:00","2011-10-02 15:26:00",216,"Converted"
"13344",67,3,"2011-03-07 10:28:00","2011-10-03 09:45:00",210,"Converted"
"16774",67,8,"2010-02-16 16:53:00","2011-10-03 12:41:00",594,"Converted"
"12886",67,2,"2011-05-04 11:21:00","2011-10-03 10:09:00",152,"Converted"
"13635",67,4,"2009-12-01 09:46:00","2011-10-03 10:55:00",671,"Converted"
"14970",67,12,"2010-02-14 13:37:00","2011-10-02 13:44:00",595,"Converted"
"13505",67,4,"2011-04-21 12:07:00","2011-10-03 12:14:00",165,"Converted"
"16591",68,1,"2011-10-02 10:43:00","2011-10-02 10:43:00",0,"Converted"
"15164",68,9,"2010-01-18 13:34:00","2011-10-02 12:05:00",622,"Converted"
"15579",68,5,"2010-10-03 14:37:00","2011-10-02 12:45:00",364,"Converted"
"15774",68,6,"2010-02-21 12:57:00","2011-10-02 12:04:00",588,"Converted"
"16693",68,5,"2010-02-21 12:42:00","2011-10-02 11:10:00",588,"Converted"
"16613",69,1,"2011-09-30 15:52:00","2011-09-30 15:52:00",0,"Converted"
"18008",69,23,"2010-01-06 12:35:00","2011-09-30 15:17:00",632,"Converted"
"17506",69,1,"2011-09-25 11:39:00","2011-09-30 12:54:00",5,"Converted"
"15834",69,7,"2010-10-11 14:05:00","2011-09-30 14:41:00",354,"Converted"
"12694",69,3,"2010-10-14 19:39:00","2011-09-30 13:06:00",351,"Converted"
"15185",69,1,"2011-09-30 14:06:00","2011-09-30 14:06:00",0,"Converted"
"13347",69,1,"2011-09-30 13:28:00","2011-09-30 13:28:00",0,"Converted"
"16404",69,1,"2009-12-07 12:32:00","2011-09-30 14:55:00",662,"Converted"
"13320",69,6,"2010-08-18 10:29:00","2011-09-30 12:52:00",408,"Converted"
"12842",69,4,"2009-12-02 08:15:00","2011-09-30 15:33:00",667,"Converted"
"17572",70,10,"2009-12-15 10:00:00","2011-09-29 17:53:00",653,"Converted"
"14916",70,8,"2010-04-01 10:57:00","2011-09-30 09:20:00",547,"Converted"
"12458",70,4,"2010-08-09 10:33:00","2011-09-29 15:25:00",416,"Converted"
"13354",70,1,"2011-09-29 13:17:00","2011-09-29 13:17:00",0,"Converted"
"14681",70,6,"2010-02-24 08:54:00","2011-09-29 15:52:00",582,"Converted"
"13886",70,1,"2011-09-29 13:17:00","2011-09-29 13:17:00",0,"Converted"
"17905",70,13,"2010-01-28 17:54:00","2011-09-29 17:33:00",609,"Converted"
"15593",70,1,"2011-09-30 11:46:00","2011-09-30 11:46:00",0,"Converted"
"16574",70,3,"2010-02-19 11:46:00","2011-09-29 13:39:00",587,"Converted"
"14305",70,3,"2011-07-27 14:14:00","2011-09-29 15:29:00",64,"Converted"
"13503",70,5,"2010-02-16 13:49:00","2011-09-29 13:23:00",590,"Converted"
"12718",70,1,"2011-09-29 16:38:00","2011-09-29 16:38:00",0,"Converted"
"13764",70,6,"2010-03-07 12:56:00","2011-09-30 12:03:00",572,"Converted"
"15062",70,8,"2010-04-08 15:41:00","2011-09-29 16:51:00",539,"Converted"
"16233",70,9,"2009-12-02 13:23:00","2011-09-29 17:27:00",666,"Converted"
"14164",70,2,"2011-09-20 12:18:00","2011-09-30 12:24:00",10,"Converted"
"13972",70,2,"2011-05-22 11:34:00","2011-09-30 11:54:00",131,"Converted"
"13092",70,12,"2010-02-10 08:44:00","2011-09-30 11:18:00",597,"Converted"
"12822",70,2,"2011-09-13 13:46:00","2011-09-30 10:04:00",17,"Converted"
"12728",70,5,"2010-11-21 11:34:00","2011-09-29 15:31:00",312,"Converted"
"16589",70,4,"2010-09-15 14:56:00","2011-09-29 14:50:00",379,"Converted"
"16268",70,2,"2011-09-29 18:30:00","2011-09-29 18:30:00",0,"Converted"
"13095",70,1,"2011-09-30 12:03:00","2011-09-30 12:03:00",0,"Converted"
"18204",70,3,"2011-05-31 15:26:00","2011-09-29 16:44:00",121,"Converted"
"17376",70,4,"2010-07-05 11:11:00","2011-09-30 12:36:00",452,"Converted"
"14409",70,9,"2010-05-21 16:45:00","2011-09-29 18:18:00",496,"Converted"
"17513",71,3,"2010-08-17 15:08:00","2011-09-28 16:42:00",407,"Converted"
"17783",71,3,"2010-07-15 12:50:00","2011-09-28 16:07:00",440,"Converted"
"16321",71,7,"2009-12-01 10:33:00","2011-09-28 14:55:00",666,"Converted"
"17950",71,7,"2010-01-04 17:39:00","2011-09-28 15:18:00",632,"Converted"
"13061",71,1,"2011-09-28 16:04:00","2011-09-28 16:04:00",0,"Converted"
"16182",71,9,"2010-03-09 09:34:00","2011-09-28 13:23:00",568,"Converted"
"14609",71,10,"2010-02-09 09:48:00","2011-09-28 12:54:00",596,"Converted"
"18265",71,2,"2011-07-04 15:26:00","2011-09-28 14:10:00",86,"Converted"
"17819",71,12,"2009-12-13 15:24:00","2011-09-29 10:52:00",655,"Converted"
"18192",71,1,"2011-09-29 09:53:00","2011-09-29 09:53:00",0,"Converted"
"15030",71,8,"2010-03-04 17:10:00","2011-09-29 10:50:00",574,"Converted"
"15348",71,1,"2011-09-28 13:17:00","2011-09-28 13:17:00",0,"Converted"
"15036",71,3,"2011-06-13 12:19:00","2011-09-28 15:42:00",107,"Converted"
"17894",71,18,"2010-08-27 14:13:00","2011-09-29 09:23:00",398,"Converted"
"13901",71,15,"2010-01-05 09:29:00","2011-09-28 14:48:00",631,"Converted"
"12372",71,3,"2011-02-16 12:46:00","2011-09-29 12:12:00",225,"Converted"
"16281",71,3,"2010-01-26 13:41:00","2011-09-28 14:57:00",610,"Converted"
"13321",71,2,"2011-09-14 15:18:00","2011-09-28 15:24:00",14,"Converted"
"14947",71,6,"2010-03-25 11:29:00","2011-09-28 15:48:00",552,"Converted"
"16650",71,7,"2010-07-08 14:18:00","2011-09-29 09:51:00",448,"Converted"
"12393",71,6,"2010-10-07 13:49:00","2011-09-28 15:41:00",356,"Converted"
"15175",71,1,"2011-09-29 11:31:00","2011-09-29 11:31:00",0,"Converted"
"17427",71,1,"2011-09-29 11:29:00","2011-09-29 11:29:00",0,"Converted"
"13741",71,3,"2011-05-06 13:43:00","2011-09-29 09:19:00",146,"Converted"
"18242",71,8,"2010-01-11 08:49:00","2011-09-28 13:43:00",625,"Converted"
"14978",71,10,"2010-04-28 10:50:00","2011-09-28 13:07:00",518,"Converted"
"18235",71,3,"2011-05-06 13:35:00","2011-09-29 08:27:00",146,"Converted"
"14475",71,4,"2010-10-27 09:20:00","2011-09-29 10:46:00",337,"Converted"
"17370",72,4,"2011-06-23 11:50:00","2011-09-28 10:14:00",97,"Converted"
"15674",72,12,"2009-12-08 17:08:00","2011-09-27 15:17:00",658,"Converted"
"15827",72,28,"2010-01-08 11:25:00","2011-09-27 15:35:00",627,"Converted"
"16493",72,7,"2010-03-26 13:05:00","2011-09-28 11:13:00",551,"Converted"
"13016",72,3,"2011-08-08 15:00:00","2011-09-27 14:08:00",50,"Converted"
"13397",72,10,"2010-01-20 09:50:00","2011-09-28 10:56:00",616,"Converted"
"16681",72,7,"2010-03-08 14:10:00","2011-09-28 11:11:00",569,"Converted"
"17002",72,7,"2010-03-08 15:46:00","2011-09-27 16:48:00",568,"Converted"
"12579",72,1,"2011-09-22 17:15:00","2011-09-27 13:57:00",5,"Converted"
"13515",72,6,"2010-03-05 11:58:00","2011-09-28 11:26:00",572,"Converted"
"12455",72,9,"2009-12-18 12:33:00","2011-09-27 15:31:00",648,"Converted"
"13134",72,6,"2010-10-19 13:21:00","2011-09-28 09:22:00",344,"Converted"
"16181",72,1,"2011-09-27 13:38:00","2011-09-27 13:38:00",0,"Converted"
"17591",72,8,"2010-01-17 16:09:00","2011-09-27 13:42:00",618,"Converted"
"12566",72,1,"2011-09-14 14:30:00","2011-09-28 09:57:00",14,"Converted"
"13979",72,7,"2009-12-03 10:02:00","2011-09-27 13:32:00",663,"Converted"
"14934",72,5,"2010-09-24 12:08:00","2011-09-28 09:45:00",369,"Converted"
"17656",72,5,"2011-08-03 10:45:00","2011-09-27 13:04:00",55,"Converted"
"16122",72,6,"2010-10-10 15:26:00","2011-09-27 15:34:00",352,"Converted"
"17788",73,2,"2011-08-02 10:38:00","2011-09-27 10:09:00",56,"Converted"
"14818",73,6,"2010-03-02 12:48:00","2011-09-27 11:01:00",574,"Converted"
"12987",73,5,"2010-01-20 09:57:00","2011-09-27 12:03:00",615,"Converted"
"17061",73,11,"2011-04-21 13:29:00","2011-09-27 11:24:00",159,"Converted"
"13514",73,4,"2010-01-26 15:11:00","2011-09-27 09:39:00",609,"Converted"
"13555",73,13,"2010-01-19 13:20:00","2011-09-27 12:36:00",616,"Converted"
"17480",73,2,"2010-09-21 12:31:00","2011-09-27 10:21:00",371,"Converted"
"16629",73,2,"2011-09-04 16:12:00","2011-09-27 10:34:00",23,"Converted"
"14272",73,4,"2010-05-06 14:01:00","2011-09-27 10:08:00",509,"Converted"
"15243",73,2,"2010-09-30 17:28:00","2011-09-26 14:12:00",361,"Converted"
"17674",73,2,"2010-12-06 10:20:00","2011-09-26 13:35:00",294,"Converted"
"16778",73,2,"2011-03-10 15:21:00","2011-09-26 13:48:00",200,"Converted"
"15958",73,4,"2010-06-07 10:59:00","2011-09-26 13:41:00",476,"Converted"
"14101",73,13,"2010-03-28 13:36:00","2011-09-27 12:28:00",548,"Converted"
"14908",73,2,"2010-09-02 16:39:00","2011-09-26 12:56:00",389,"Converted"
"16468",73,3,"2010-08-15 13:10:00","2011-09-26 14:13:00",407,"Converted"
"13233",73,4,"2010-01-14 14:10:00","2011-09-26 13:25:00",620,"Converted"
"16573",73,2,"2011-02-22 15:14:00","2011-09-27 11:17:00",217,"Converted"
"13434",73,5,"2010-02-22 09:54:00","2011-09-26 14:30:00",581,"Converted"
"17997",73,8,"2011-06-28 17:28:00","2011-09-26 16:13:00",90,"Converted"
"18278",73,2,"2010-10-31 12:13:00","2011-09-27 11:58:00",331,"Converted"
"15154",73,3,"2010-08-18 17:41:00","2011-09-26 16:43:00",404,"Converted"
"13639",73,2,"2010-09-29 10:05:00","2011-09-26 13:36:00",362,"Converted"
"17805",73,2,"2010-04-08 14:36:00","2011-09-27 11:49:00",537,"Converted"
"13866",73,1,"2011-09-26 14:54:00","2011-09-26 14:54:00",0,"Converted"
"14473",73,2,"2011-03-02 13:56:00","2011-09-26 15:10:00",208,"Converted"
"16266",73,14,"2010-02-04 16:21:00","2011-09-27 12:08:00",600,"Converted"
"16342",74,4,"2011-06-13 10:10:00","2011-09-25 14:36:00",104,"Converted"
"16603",74,2,"2011-09-09 13:02:00","2011-09-26 10:06:00",17,"Converted"
"16594",74,1,"2011-09-25 14:08:00","2011-09-25 14:08:00",0,"Converted"
"12412",74,6,"2010-06-18 13:22:00","2011-09-26 10:16:00",465,"Converted"
"12348",74,5,"2010-09-27 14:59:00","2011-09-25 13:13:00",363,"Converted"
"13670",74,1,"2011-09-25 15:25:00","2011-09-25 15:25:00",0,"Converted"
"14806",74,2,"2010-09-26 15:50:00","2011-09-25 15:32:00",364,"Converted"
"14757",74,1,"2011-09-25 14:36:00","2011-09-25 14:36:00",0,"Converted"
"18155",74,3,"2011-02-21 10:36:00","2011-09-25 13:32:00",216,"Converted"
"14152",74,7,"2010-02-18 13:57:00","2011-09-25 12:54:00",584,"Converted"
"18066",74,3,"2010-10-20 11:42:00","2011-09-25 15:30:00",340,"Converted"
"15626",74,3,"2010-10-14 17:16:00","2011-09-26 10:03:00",347,"Converted"
"12545",74,2,"2011-03-25 12:04:00","2011-09-25 13:39:00",184,"Converted"
"17154",74,1,"2011-09-25 13:42:00","2011-09-25 13:42:00",0,"Converted"
"16383",74,7,"2010-02-04 13:18:00","2011-09-26 12:45:00",599,"Converted"
"12823",74,18,"2010-01-29 12:52:00","2011-09-26 07:35:00",605,"Converted"
"13927",74,2,"2010-09-28 16:12:00","2011-09-26 12:00:00",363,"Converted"
"13390",74,1,"2011-09-26 08:38:00","2011-09-26 08:38:00",0,"Converted"
"16198",74,2,"2010-09-28 13:59:00","2011-09-25 14:58:00",362,"Converted"
"15312",74,12,"2009-12-16 09:23:00","2011-09-25 13:10:00",648,"Converted"
"15366",74,7,"2010-02-26 10:10:00","2011-09-25 15:01:00",576,"Converted"
"14561",75,3,"2011-06-08 13:26:00","2011-09-25 12:39:00",109,"Converted"
"13787",75,6,"2010-01-14 10:13:00","2011-09-25 12:06:00",619,"Converted"
"16480",75,1,"2011-09-25 11:40:00","2011-09-25 11:40:00",0,"Converted"
"15799",75,4,"2010-10-17 14:26:00","2011-09-25 12:46:00",343,"Converted"
"17498",75,1,"2011-09-25 12:25:00","2011-09-25 12:25:00",0,"Converted"
"16689",75,2,"2011-09-18 13:29:00","2011-09-25 11:39:00",7,"Converted"
"15549",76,8,"2010-01-11 13:16:00","2011-09-23 16:22:00",620,"Converted"
"14014",76,3,"2010-05-12 09:04:00","2011-09-23 13:18:00",499,"Converted"
"15475",76,1,"2011-09-23 15:20:00","2011-09-23 15:20:00",0,"Converted"
"16485",76,5,"2009-12-06 12:28:00","2011-09-23 15:50:00",656,"Converted"
"16872",76,6,"2010-09-02 17:36:00","2011-09-23 16:05:00",386,"Converted"
"14880",76,3,"2011-02-24 12:27:00","2011-09-23 13:42:00",211,"Converted"
"14652",76,1,"2011-09-23 14:21:00","2011-09-23 14:21:00",0,"Converted"
"15978",76,3,"2010-03-05 14:39:00","2011-09-23 15:21:00",567,"Converted"
"13336",76,1,"2011-09-23 14:05:00","2011-09-23 14:05:00",0,"Converted"
"16984",77,9,"2010-03-07 15:34:00","2011-09-22 18:21:00",564,"Converted"
"17079",77,1,"2011-09-22 15:34:00","2011-09-22 15:34:00",0,"Converted"
"15067",77,5,"2010-04-11 15:54:00","2011-09-22 13:20:00",529,"Converted"
"12609",77,9,"2009-12-20 13:30:00","2011-09-22 16:34:00",641,"Converted"
"14038",77,5,"2010-02-04 08:56:00","2011-09-22 13:37:00",595,"Converted"
"17311",77,6,"2010-02-03 12:38:00","2011-09-22 14:11:00",596,"Converted"
"15075",77,1,"2011-09-23 12:27:00","2011-09-23 12:27:00",0,"Converted"
"18189",77,3,"2010-03-24 09:57:00","2011-09-23 12:40:00",548,"Converted"
"16236",77,1,"2011-09-22 14:10:00","2011-09-22 14:10:00",0,"Converted"
"16978",77,3,"2010-02-11 16:27:00","2011-09-23 12:50:00",589,"Converted"
"12516",77,4,"2010-04-19 14:14:00","2011-09-23 09:13:00",522,"Converted"
"16715",77,2,"2010-05-26 12:35:00","2011-09-22 18:15:00",484,"Converted"
"14854",77,11,"2010-01-22 09:48:00","2011-09-22 17:00:00",608,"Converted"
"12930",77,2,"2011-06-21 13:25:00","2011-09-22 15:18:00",93,"Converted"
"13220",77,5,"2010-05-13 10:35:00","2011-09-22 13:38:00",497,"Converted"
"17388",77,11,"2009-12-10 11:45:00","2011-09-23 10:31:00",652,"Converted"
"17037",77,1,"2011-09-13 12:49:00","2011-09-22 17:20:00",9,"Converted"
"15744",77,1,"2011-09-23 09:52:00","2011-09-23 09:52:00",0,"Converted"
"12995",77,1,"2011-09-15 15:44:00","2011-09-23 09:20:00",8,"Converted"
"12425",77,2,"2010-09-17 14:10:00","2011-09-22 17:31:00",370,"Converted"
"13486",77,3,"2011-07-07 17:19:00","2011-09-22 13:13:00",77,"Converted"
"13127",77,1,"2011-09-23 10:26:00","2011-09-23 10:26:00",0,"Converted"
"17172",78,3,"2009-12-13 11:46:00","2011-09-22 09:36:00",648,"Converted"
"12550",78,1,"2011-09-21 14:35:00","2011-09-21 14:35:00",0,"Converted"
"15603",78,2,"2010-03-01 16:02:00","2011-09-22 10:04:00",570,"Converted"
"15201",78,7,"2010-04-07 14:50:00","2011-09-22 09:53:00",533,"Converted"
"17731",78,6,"2010-02-09 12:37:00","2011-09-21 15:02:00",589,"Converted"
"13946",78,6,"2009-12-04 11:07:00","2011-09-21 13:33:00",656,"Converted"
"12604",78,2,"2011-03-23 12:06:00","2011-09-21 14:08:00",182,"Converted"
"17460",78,16,"2010-01-22 13:25:00","2011-09-22 10:58:00",608,"Converted"
"17475",78,1,"2011-09-21 14:55:00","2011-09-21 14:55:00",0,"Converted"
"13959",78,6,"2010-07-16 15:11:00","2011-09-21 15:06:00",432,"Converted"
"14951",78,1,"2011-09-21 15:15:00","2011-09-21 15:15:00",0,"Converted"
"15810",78,8,"2009-12-22 10:24:00","2011-09-22 09:38:00",639,"Converted"
"17027",78,9,"2009-12-10 12:10:00","2011-09-22 12:24:00",651,"Converted"
"12520",78,5,"2011-03-11 11:35:00","2011-09-21 15:23:00",194,"Converted"
"15433",78,2,"2011-03-17 14:12:00","2011-09-21 16:24:00",188,"Converted"
"12409",78,7,"2010-05-23 15:21:00","2011-09-22 10:38:00",487,"Converted"
"16213",78,1,"2011-09-22 10:03:00","2011-09-22 10:03:00",0,"Converted"
"14887",78,1,"2011-09-21 15:32:00","2011-09-21 15:32:00",0,"Converted"
"16735",78,14,"2009-12-08 09:24:00","2011-09-22 11:49:00",653,"Converted"
"12854",78,7,"2009-12-11 12:55:00","2011-09-22 12:15:00",650,"Converted"
"16627",78,1,"2011-09-21 14:38:00","2011-09-21 14:38:00",0,"Converted"
"13529",78,2,"2011-05-19 11:50:00","2011-09-22 09:15:00",126,"Converted"
"15026",79,5,"2010-09-17 13:52:00","2011-09-20 13:52:00",368,"Converted"
"12701",79,6,"2010-03-16 13:23:00","2011-09-21 10:47:00",554,"Converted"
"13356",79,1,"2011-09-20 14:33:00","2011-09-20 14:33:00",0,"Converted"
"16777",79,5,"2010-03-17 12:42:00","2011-09-20 13:41:00",552,"Converted"
"15888",79,3,"2010-07-01 11:51:00","2011-09-21 09:44:00",447,"Converted"
"17873",79,18,"2009-12-16 15:11:00","2011-09-20 16:41:00",643,"Converted"
"13908",79,4,"2011-03-08 12:04:00","2011-09-21 11:49:00",197,"Converted"
"12390",79,1,"2011-09-21 09:33:00","2011-09-21 09:33:00",0,"Converted"
