"customer_id","order_return_rate_pct","line_item_return_rate_pct","rate_gap_pct"
"17214",14.3,1.0,13.3
"15873",20.0,33.3,-13.3
"15691",20.0,6.7,13.3
"14421",14.3,1.0,13.3
"13834",33.3,20.0,13.3
"13900",14.3,1.0,13.3
"14852",14.3,1.0,13.3
"17448",14.6,1.3,13.3
"15603",33.3,20.0,13.3
"15601",14.3,1.0,13.3
"14631",14.3,1.1,13.2
"14201",16.7,3.5,13.2
"17412",15.8,2.6,13.2
"14915",15.4,2.2,13.2
"16563",14.3,1.1,13.2
"18161",14.3,1.1,13.2
"15312",14.3,1.2,13.1
"17323",14.3,1.2,13.1
"13590",14.3,1.2,13.1
"17692",14.3,1.2,13.1
"15189",20.7,7.7,13.0
"15550",14.3,1.3,13.0
"14040",14.6,1.6,13.0
"16180",18.8,5.8,13.0
"16496",14.3,1.4,12.9
"13293",14.3,1.4,12.9
"16871",14.3,1.4,12.9
"15789",14.3,1.4,12.9
"13049",20.0,7.1,12.9
"17673",13.3,0.4,12.9
"14976",14.3,1.4,12.9
"17817",14.3,1.5,12.8
"16203",14.3,1.5,12.8
"15858",13.3,0.5,12.8
"13750",15.4,2.6,12.8
"17760",14.3,1.5,12.8
"15898",13.8,1.0,12.8
"17460",23.8,11.0,12.8
"15402",14.3,1.5,12.8
"17540",14.3,1.5,12.8
"12402",14.3,1.5,12.8
"15381",16.7,4.0,12.7
"16725",13.3,0.6,12.7
"12631",14.3,1.6,12.7
"16155",16.7,4.0,12.7
"14948",14.3,1.6,12.7
"12993",20.0,7.3,12.7
"17311",14.3,1.6,12.7
"16949",14.3,1.6,12.7
"16356",14.3,1.7,12.6
"15694",17.9,5.3,12.6
"17990",14.3,1.7,12.6
"17139",13.8,1.2,12.6
"13497",14.3,1.7,12.6
"14555",14.3,1.7,12.6
"15220",14.3,1.7,12.6
"12421",14.3,1.7,12.6
"15513",14.6,2.1,12.5
"15023",13.0,0.5,12.5
"14733",16.7,4.2,12.5
"17615",14.3,1.8,12.5
"14511",16.7,4.2,12.5
"16607",13.8,1.3,12.5
"16034",14.3,1.8,12.5
"14495",25.0,12.5,12.5
"14934",37.5,25.0,12.5
"13946",14.3,1.8,12.5
"14740",15.4,2.9,12.5
"14460",25.0,12.5,12.5
"18232",20.0,7.5,12.5
"15039",13.1,0.7,12.4
"17211",13.3,0.9,12.4
"14477",30.0,17.6,12.4
"14883",14.3,1.9,12.4
"17567",18.2,5.8,12.4
"14849",14.0,1.7,12.3
"12863",14.3,2.0,12.3
"16626",15.0,2.7,12.3
"15640",14.7,2.4,12.3
"16992",13.3,1.0,12.3
"15208",14.3,2.0,12.3
"12437",15.6,3.3,12.3
"13082",16.0,3.7,12.3
"17874",14.3,2.1,12.2
"17377",13.3,1.1,12.2
"17799",13.0,0.8,12.2
"14404",13.3,1.1,12.2
"13238",14.3,2.1,12.2
"16934",14.3,2.1,12.2
"15353",12.5,0.3,12.2
"16120",14.3,2.1,12.2
"17314",22.7,10.5,12.2
"16335",12.5,0.3,12.2
"16184",14.3,2.2,12.1
"14643",16.7,4.6,12.1
"15416",12.5,0.4,12.1
"12391",14.3,2.2,12.1
"15755",15.0,2.9,12.1
"16676",14.3,2.2,12.1
"17730",13.0,0.9,12.1
"16229",14.3,2.2,12.1
"13413",14.3,2.3,12.0
"17738",13.3,1.3,12.0
"15249",14.3,2.3,12.0
"13280",12.5,0.5,12.0
"17284",12.5,0.5,12.0
"13593",12.5,0.5,12.0
"17190",12.5,0.5,12.0
"17768",12.5,0.5,12.0
"17950",12.5,0.6,11.9
"16186",13.3,1.4,11.9
"13523",14.3,2.4,11.9
"14487",12.5,0.6,11.9
"18287",12.5,0.6,11.9
"15974",12.5,0.6,11.9
"16823",12.5,0.6,11.9
"18245",13.0,1.1,11.9
"16544",33.3,21.4,11.9
"17883",12.5,0.6,11.9
"13991",14.3,2.4,11.9
"15996",12.5,0.6,11.9
"12901",17.6,5.7,11.9
"17243",13.8,1.9,11.9
"14440",13.3,1.5,11.8
"12826",14.3,2.5,11.8
"17164",12.5,0.7,11.8
"15434",15.4,3.6,11.8
"18252",12.5,0.7,11.8
"15392",12.5,0.7,11.8
"17350",12.5,0.7,11.8
"18018",20.0,8.3,11.7
"13297",12.5,0.8,11.7
"15422",12.5,0.8,11.7
"15443",12.5,0.8,11.7
"15618",20.0,8.3,11.7
"17085",12.5,0.8,11.7
"12839",13.3,1.6,11.7
"12924",14.3,2.7,11.6
"17867",26.3,14.7,11.6
"15615",13.0,1.4,11.6
"14688",17.6,6.1,11.5
"17416",12.0,0.5,11.5
"16383",12.5,1.0,11.5
"13591",12.5,1.0,11.5
"15985",12.5,1.0,11.5
"14173",14.3,2.9,11.4
"16566",16.7,5.3,11.4
"12916",12.5,1.1,11.4
"16794",11.8,0.4,11.4
"13819",14.3,2.9,11.4
"13196",12.5,1.1,11.4
"14321",12.5,1.1,11.4
"16631",12.5,1.2,11.3
"13138",12.5,1.2,11.3
"13092",20.0,8.7,11.3
"17002",12.5,1.2,11.3
"17884",13.0,1.7,11.3
"12775",12.5,1.3,11.2
"13131",12.5,1.3,11.2
"14693",12.5,1.3,11.2
"13456",14.3,3.1,11.2
"12758",12.5,1.3,11.2
"16779",14.5,3.3,11.2
"12480",12.5,1.3,11.2
"14776",21.1,10.0,11.1
"13202",12.5,1.4,11.1
"17457",22.2,11.1,11.1
"17090",13.3,2.2,11.1
"16928",13.3,2.2,11.1
"17362",12.5,1.4,11.1
"16099",12.5,1.4,11.1
"16187",11.8,0.7,11.1
"14013",16.7,5.6,11.1
"15144",12.1,1.1,11.0
"14527",13.6,2.6,11.0
"17007",12.5,1.5,11.0
"17726",12.5,1.5,11.0
"17965",12.1,1.1,11.0
"12986",16.7,27.7,-11.0
"12601",14.3,3.4,10.9
"14111",20.0,9.1,10.9
"16960",11.1,0.2,10.9
"16173",14.3,3.4,10.9
"16628",12.5,1.6,10.9
"17562",12.5,1.6,10.9
"16699",12.5,1.6,10.9
"17345",16.7,5.9,10.8
"14615",16.7,5.9,10.8
"14744",12.5,1.7,10.8
"15538",45.5,56.3,-10.8
"16330",12.5,1.7,10.8
"16271",11.1,0.3,10.8
"14088",11.1,0.3,10.8
"12836",11.8,1.0,10.8
"17315",12.8,2.0,10.8
"14547",11.1,0.3,10.8
"16686",11.1,0.3,10.8
"12577",11.1,0.3,10.8
"15953",14.3,3.5,10.8
"13414",14.3,3.5,10.8
"17508",11.1,0.4,10.7
"15433",33.3,22.6,10.7
"15325",11.1,0.4,10.7
"13772",11.1,0.4,10.7
"13823",12.5,1.8,10.7
"12670",12.5,1.8,10.7
"15808",12.5,1.9,10.6
"14770",11.1,0.5,10.6
"14584",11.1,0.5,10.6
"13240",11.1,0.5,10.6
"14667",11.5,1.0,10.5
"17591",11.1,0.6,10.5
"15549",11.1,0.6,10.5
"15867",11.4,0.9,10.5
"14401",12.0,1.5,10.5
"13824",14.3,3.8,10.5
"12678",11.8,1.4,10.4
"12429",11.1,0.7,10.4
"13851",11.1,0.7,10.4
"15889",11.1,0.7,10.4
"13647",11.1,0.7,10.4
"15370",11.1,0.7,10.4
"17912",14.3,3.9,10.4
"17402",12.0,1.7,10.3
"15955",12.0,1.7,10.3
"14414",11.1,0.8,10.3
"14092",11.1,0.8,10.3
"16774",11.1,0.8,10.3
"15290",13.3,3.0,10.3
"15379",11.1,0.8,10.3
"14897",11.1,0.8,10.3
"13431",11.1,0.8,10.3
"13001",10.8,0.5,10.3
"15117",11.1,0.8,10.3
"13617",11.1,0.9,10.2
"14239",12.5,2.3,10.2
"15140",11.1,0.9,10.2
"12589",25.0,14.8,10.2
"15173",12.5,2.3,10.2
"16040",12.5,2.3,10.2
"16684",14.1,4.0,10.1
"14306",14.3,4.2,10.1
"13743",12.5,2.4,10.1
"15941",50.0,40.0,10.0
"17930",13.3,3.3,10.0
"16419",11.1,1.1,10.0
"18084",40.0,30.0,10.0
"17743",50.0,40.0,10.0
"12731",10.5,0.5,10.0
"17763",20.0,30.0,-10.0
"17173",11.1,1.1,10.0
"12995",50.0,40.0,10.0
"13854",13.3,3.3,10.0
"17809",13.0,3.0,10.0
"17681",16.7,6.7,10.0
"16938",10.0,0.1,9.9
"15380",15.4,5.5,9.9
"13727",11.1,1.2,9.9
"13102",11.9,2.0,9.9
"14221",10.5,0.6,9.9
"16985",11.5,1.6,9.9
"14562",13.3,3.4,9.9
"17059",10.0,0.1,9.9
"14825",11.1,1.3,9.8
"14727",25.0,34.8,-9.8
"15218",12.0,2.2,9.8
"14322",33.3,23.5,9.8
"15752",10.0,0.2,9.8
"12393",14.3,4.5,9.8
"13835",12.5,2.7,9.8
"13012",21.4,11.6,9.8
"14513",14.3,24.0,-9.7
"14587",10.0,0.3,9.7
"14553",10.0,0.3,9.7
"15485",12.5,2.8,9.7
"15051",10.0,0.3,9.7
"15473",27.3,17.6,9.7
"13755",10.0,0.3,9.7
"15046",10.7,1.0,9.7
"14514",10.0,0.3,9.7
"14062",11.1,1.4,9.7
"12757",10.0,0.3,9.7
"17735",10.3,0.6,9.7
"13941",11.8,2.1,9.7
"14399",11.1,1.5,9.6
"14191",11.8,2.2,9.6
"15187",11.8,2.2,9.6
"17897",10.0,0.4,9.6
"15673",10.0,0.4,9.6
"14257",10.0,0.4,9.6
"13139",11.1,1.5,9.6
"17080",12.5,2.9,9.6
"17436",28.6,19.0,9.6
"16809",10.0,0.4,9.6
"13798",11.3,20.8,-9.5
"16416",10.0,0.5,9.5
"13969",10.3,0.8,9.5
"15747",10.0,0.5,9.5
"13873",11.1,1.6,9.5
"14739",10.7,1.2,9.5
"14215",10.0,0.5,9.5
"18094",13.3,3.8,9.5
"13771",10.0,0.5,9.5
"15223",16.7,26.1,-9.4
"15164",10.0,0.6,9.4
"16279",10.0,0.6,9.4
"16612",10.0,0.6,9.4
"16422",12.3,2.9,9.4
"17935",12.5,3.1,9.4
"15301",10.5,1.1,9.4
"15306",10.0,0.6,9.4
"13415",20.0,10.6,9.4
"13549",11.1,1.7,9.4
"14235",10.0,0.7,9.3
"15159",10.5,1.2,9.3
"16942",10.0,0.7,9.3
"17097",10.0,0.7,9.3
"15856",10.3,1.0,9.3
"14341",10.0,0.7,9.3
"17419",10.0,0.7,9.3
"18087",15.8,6.5,9.3
"13704",10.0,0.7,9.3
"16221",10.0,0.8,9.2
"17428",11.8,2.6,9.2
"14293",10.0,0.8,9.2
"13157",10.0,0.8,9.2
"17035",20.0,10.8,9.2
"14403",33.3,24.2,9.1
"12583",10.0,0.9,9.1
"14409",10.0,1.0,9.0
"15605",10.0,1.0,9.0
"14702",9.4,0.4,9.0
"17512",10.0,1.0,9.0
"14422",9.5,0.5,9.0
"14044",9.1,0.1,9.0
"18177",10.0,1.0,9.0
"14397",17.4,8.4,9.0
"17716",11.1,2.1,9.0
"16239",14.3,5.4,8.9
"18219",10.5,1.6,8.9
"14051",11.9,3.0,8.9
"17152",20.0,11.1,8.9
"16005",9.1,0.2,8.9
"17027",10.0,1.1,8.9
"15809",22.2,13.4,8.8
"13314",25.0,16.2,8.8
"14145",12.5,3.8,8.7
"15038",10.0,1.3,8.7
"14307",9.1,0.4,8.7
"16593",11.1,2.5,8.6
"12727",9.1,0.5,8.6
"13722",9.1,0.5,8.6
"14030",9.1,0.5,8.6
"13576",12.5,3.9,8.6
"18092",10.0,1.4,8.6
"16467",12.5,4.0,8.5
"12423",9.1,0.6,8.5
"13203",9.1,0.6,8.5
"16660",12.5,4.0,8.5
"16654",11.1,2.6,8.5
"17629",9.1,0.6,8.5
"12843",12.5,4.0,8.5
"13316",9.1,0.6,8.5
"15033",9.1,0.6,8.5
"12567",11.8,3.4,8.4
"17135",9.1,0.7,8.4
"14071",11.1,2.7,8.4
"18065",9.7,1.3,8.4
"15874",16.0,7.6,8.4
"12948",10.0,1.6,8.4
"15749",25.0,33.3,-8.3
"17287",8.7,0.4,8.3
"17454",9.1,0.8,8.3
"16086",9.1,0.8,8.3
"12879",25.0,16.7,8.3
"13327",9.5,1.2,8.3
"15728",33.3,25.0,8.3
"14926",33.3,25.0,8.3
"17655",10.0,1.8,8.2
"15030",11.1,2.9,8.2
"17372",10.0,1.8,8.2
"15299",10.0,18.2,-8.2
"13417",14.3,6.1,8.2
"14099",9.1,1.0,8.1
"15738",8.9,0.8,8.1
"18145",8.3,0.2,8.1
"12415",14.3,6.2,8.1
"17576",8.9,0.8,8.1
"16470",8.3,0.2,8.1
"17162",9.1,1.0,8.1
"17653",20.0,12.0,8.0
"17739",10.0,2.0,8.0
"16010",8.3,0.3,8.0
"17894",10.0,2.0,8.0
"14532",8.3,0.3,8.0
"16987",8.3,0.4,7.9
"16983",8.3,0.4,7.9
"14540",8.3,0.4,7.9
"16746",8.7,0.8,7.9
"16549",8.1,0.2,7.9
"15793",11.1,3.2,7.9
"13931",8.3,0.4,7.9
"18093",11.1,3.2,7.9
"12989",15.4,7.6,7.8
"13694",9.5,1.7,7.8
"12662",9.1,1.3,7.8
"14132",8.3,0.5,7.8
"13831",10.0,2.2,7.8
"15241",8.3,0.5,7.8
"17682",8.3,0.5,7.8
"16837",8.3,0.6,7.7
"16950",9.1,1.4,7.7
"14711",8.3,0.6,7.7
"13985",8.3,0.6,7.7
"17075",9.1,1.5,7.6
"16076",9.1,1.5,7.6
"18194",14.3,6.7,7.6
"15819",9.1,1.5,7.6
"15215",36.4,28.9,7.5
"15498",8.3,0.8,7.5
"16200",7.7,0.2,7.5
"15095",9.1,1.6,7.5
"17530",7.7,0.2,7.5
"15400",11.1,3.6,7.5
"18241",8.7,1.2,7.5
"15523",11.1,3.6,7.5
"15864",22.2,14.8,7.4
"16672",9.1,1.7,7.4
"15423",25.0,17.6,7.4
"16843",7.9,0.5,7.4
"13756",8.0,0.6,7.4
"13911",9.1,1.7,7.4
"15529",7.7,0.3,7.4
"14291",8.0,0.6,7.4
"12980",19.2,11.9,7.3
"14963",7.7,0.4,7.3
"17975",7.7,0.4,7.3
"18051",12.5,5.2,7.3
"12504",33.3,26.1,7.2
"12637",7.7,0.5,7.2
"16085",7.7,0.5,7.2
"12872",7.7,0.5,7.2
"17548",33.3,26.1,7.2
"14798",11.1,3.9,7.2
"16158",10.0,2.8,7.2
"14692",7.7,0.6,7.1
"17707",11.1,4.0,7.1
"15712",7.7,0.6,7.1
"15365",7.1,14.2,-7.1
"16500",10.0,2.9,7.1
"16434",7.7,0.6,7.1
"15304",18.2,11.1,7.1
"17838",13.3,6.3,7.0
"15271",7.7,0.7,7.0
"17324",7.7,0.7,7.0
"14607",20.0,13.0,7.0
"15967",7.7,0.8,6.9
"14461",7.1,0.2,6.9
"15547",7.1,0.2,6.9
"16531",8.3,1.4,6.9
"15812",7.7,0.8,6.9
"15150",7.1,0.2,6.9
"16553",8.3,1.4,6.9
"15561",11.1,4.2,6.9
"14709",7.4,0.6,6.8
"17449",7.1,0.3,6.8
"14608",9.1,2.3,6.8
"14205",18.2,11.5,6.7
"13782",7.1,0.4,6.7
"17596",7.1,0.4,6.7
"12643",15.4,8.7,6.7
"13112",66.7,60.0,6.7
"17870",7.1,0.4,6.7
"16206",7.1,0.4,6.7
"15838",8.1,1.4,6.7
"13984",7.7,1.1,6.6
"14878",7.4,0.8,6.6
"14177",7.1,0.5,6.6
"17819",7.7,1.1,6.6
"15268",25.0,18.5,6.5
"17364",6.9,0.4,6.5
"15965",7.1,0.6,6.5
"13094",23.5,17.1,6.4
"16027",11.8,5.4,6.4
"13450",7.1,0.7,6.4
"12910",7.1,0.7,6.4
"17905",7.1,0.7,6.4
"14868",7.7,1.4,6.3
"14045",15.8,9.5,6.3
"17988",7.1,0.8,6.3
"17757",6.7,0.4,6.3
"15570",7.4,1.1,6.3
"17061",8.3,2.0,6.3
"14901",7.7,1.5,6.2
"16743",6.7,0.5,6.2
"15061",7.3,1.1,6.2
"14828",7.1,1.0,6.1
"16748",6.7,0.6,6.1
"16321",30.0,36.1,-6.1
"17191",6.3,0.2,6.1
"18055",6.7,0.6,6.1
"16258",6.3,0.3,6.0
"17365",6.3,0.3,6.0
"16767",6.3,0.3,6.0
"14101",7.1,1.1,6.0
"16466",6.3,0.3,6.0
"13013",6.5,0.6,5.9
"13269",6.7,0.8,5.9
"17519",6.3,0.5,5.8
"15081",7.7,1.9,5.8
"15939",6.3,0.6,5.7
"18231",6.7,1.0,5.7
"12594",6.7,1.0,5.7
"15058",5.9,0.3,5.6
"16353",7.3,1.7,5.6
"16638",6.3,0.7,5.6
"12540",5.9,0.4,5.5
"14060",6.3,0.8,5.5
"16775",5.9,0.4,5.5
"16525",11.1,5.6,5.5
"15984",6.3,0.8,5.5
"13700",7.1,1.6,5.5
"16365",6.3,0.8,5.5
"16167",16.7,11.3,5.4
"13069",9.5,4.2,5.3
"16745",5.6,0.3,5.3
"16945",5.7,0.4,5.3
"15359",11.1,5.9,5.2
"14665",22.2,17.0,5.2
"13777",15.3,10.1,5.2
"14309",8.3,3.1,5.2
"14110",5.7,0.5,5.2
"12748",6.1,1.0,5.1
"17368",12.5,7.4,5.1
"17160",5.6,0.6,5.0
"17550",10.0,5.0,5.0
"17491",5.6,0.6,5.0
"17873",10.0,5.1,4.9
"13018",5.4,0.5,4.9
"14987",11.1,6.3,4.8
"16839",13.7,8.9,4.8
"18044",5.3,0.5,4.8
"12600",9.1,4.4,4.7
"17306",8.7,4.0,4.7
"12524",5.6,0.9,4.7
"13117",5.3,0.6,4.7
"13542",5.6,0.9,4.7
"12657",20.0,15.4,4.6
"18041",5.0,0.4,4.6
"13680",7.7,3.1,4.6
"16565",20.0,15.4,4.6
"12490",4.8,0.2,4.6
"16883",5.0,0.4,4.6
"16210",5.7,1.2,4.5
"17450",7.3,2.8,4.5
"12931",16.2,20.7,-4.5
"16168",8.3,3.8,4.5
"17900",50.0,45.5,4.5
"13842",5.3,0.9,4.4
"12963",7.7,3.3,4.4
"16742",7.1,2.8,4.3
"16954",4.8,0.5,4.3
"17705",8.3,4.0,4.3
"16711",10.0,5.7,4.3
"13225",5.9,1.6,4.3
"16045",11.1,6.9,4.2
"16710",4.3,0.1,4.2
"17690",4.8,0.6,4.2
"17857",8.0,3.8,4.2
"13217",33.3,37.5,-4.2
"17888",16.7,20.8,-4.1
"12414",20.0,24.1,-4.1
"13426",4.3,0.3,4.0
"15031",12.5,8.6,3.9
"16326",4.0,0.2,3.8
"14646",4.6,0.8,3.8
"16013",7.7,11.5,-3.8
"17068",4.1,0.3,3.8
"13027",5.0,1.2,3.8
"14882",6.7,3.0,3.7
"18073",7.7,4.0,3.7
"13091",60.0,63.6,-3.6
"17157",5.0,1.4,3.6
"14135",4.0,0.5,3.5
"14282",3.8,0.4,3.4
"15323",25.0,21.6,3.4
"17133",7.7,11.1,-3.4
"13085",11.1,7.7,3.4
"17920",3.6,0.2,3.4
"17346",3.7,0.3,3.4
"14560",4.3,1.0,3.3
"15971",10.0,6.8,3.2
"13963",5.6,2.4,3.2
"12352",10.0,6.9,3.1
"13230",3.2,0.1,3.1
"15373",5.6,2.6,3.0
"14085",3.0,0.1,2.9
"18072",50.0,47.1,2.9
"17858",3.2,0.3,2.9
"16011",3.3,0.5,2.8
"14057",4.3,1.5,2.8
"14866",5.6,2.9,2.7
"15768",2.9,0.2,2.7
"15581",8.1,5.4,2.7
"17848",3.2,0.6,2.6
"16555",40.0,42.6,-2.6
"18061",3.4,0.8,2.6
"16814",2.7,0.1,2.6
"13145",12.5,10.0,2.5
"14598",33.3,30.8,2.5
"16998",16.7,14.3,2.4
"12569",3.0,0.6,2.4
"12755",47.6,45.2,2.4
"13784",6.7,4.4,2.3
"14298",2.4,0.1,2.3
"15681",12.5,14.6,-2.1
"17381",2.6,0.6,2.0
"14609",9.1,7.1,2.0
"13791",33.3,35.3,-2.0
"13199",2.9,1.0,1.9
"12971",2.5,0.7,1.8
"17396",13.3,11.5,1.8
"12841",4.8,3.0,1.8
"15606",10.5,8.8,1.7
"15482",18.2,16.5,1.7
"17961",2.0,0.3,1.7
"12682",1.9,0.3,1.6
"16661",20.0,18.4,1.6
"17504",5.3,3.7,1.6
"14735",5.2,3.7,1.5
"17929",7.7,6.3,1.4
"12454",42.9,44.3,-1.4
"17850",2.5,1.1,1.4
"15514",10.0,8.9,1.1
"17949",9.4,10.5,-1.1
"15073",11.1,12.2,-1.1
"15769",6.1,7.1,-1.0
"18102",1.4,0.4,1.0
"14146",7.7,7.1,0.6
"14543",20.4,19.9,0.5
"17731",14.3,13.9,0.4
"13634",6.3,5.9,0.4
"16029",5.4,5.6,-0.2
"16754",14.7,14.6,0.1
"16517",0.0,0.0,0.0
"16519",0.0,0.0,0.0
"16521",0.0,0.0,0.0
"16522",0.0,0.0,0.0
"16524",0.0,0.0,0.0
"16526",0.0,0.0,0.0
"16527",0.0,0.0,0.0
"16528",0.0,0.0,0.0
"16529",0.0,0.0,0.0
"16530",0.0,0.0,0.0
"16532",0.0,0.0,0.0
"16534",0.0,0.0,0.0
"16535",0.0,0.0,0.0
"16537",0.0,0.0,0.0
"16538",0.0,0.0,0.0
"16539",0.0,0.0,0.0
"16540",0.0,0.0,0.0
"16542",0.0,0.0,0.0
"16545",0.0,0.0,0.0
"16547",0.0,0.0,0.0
"16548",0.0,0.0,0.0
"16551",0.0,0.0,0.0
"16552",0.0,0.0,0.0
"16557",0.0,0.0,0.0
"16559",0.0,0.0,0.0
"16561",0.0,0.0,0.0
"16562",0.0,0.0,0.0
"16564",0.0,0.0,0.0
"16567",0.0,0.0,0.0
"16568",0.0,0.0,0.0
"16569",0.0,0.0,0.0
"16574",0.0,0.0,0.0
"16577",0.0,0.0,0.0
"16578",0.0,0.0,0.0
"16580",100.0,100.0,0.0
"16582",0.0,0.0,0.0
"16583",0.0,0.0,0.0
"16585",0.0,0.0,0.0
"16586",0.0,0.0,0.0
"16587",0.0,0.0,0.0
"16588",0.0,0.0,0.0
"16589",0.0,0.0,0.0
"16591",0.0,0.0,0.0
"16594",0.0,0.0,0.0
"16595",0.0,0.0,0.0
"16596",0.0,0.0,0.0
"16597",0.0,0.0,0.0
"16599",0.0,0.0,0.0
"16601",0.0,0.0,0.0
"16603",0.0,0.0,0.0
"16605",0.0,0.0,0.0
"16606",0.0,0.0,0.0
"16608",0.0,0.0,0.0
"16610",0.0,0.0,0.0
"16613",0.0,0.0,0.0
"16614",0.0,0.0,0.0
"16616",0.0,0.0,0.0
"16617",0.0,0.0,0.0
"16620",0.0,0.0,0.0
"16621",0.0,0.0,0.0
"16624",0.0,0.0,0.0
"16627",0.0,0.0,0.0
"16629",0.0,0.0,0.0
"16632",0.0,0.0,0.0
"16635",0.0,0.0,0.0
"16636",0.0,0.0,0.0
"16640",0.0,0.0,0.0
"16641",0.0,0.0,0.0
"16644",0.0,0.0,0.0
"16645",0.0,0.0,0.0
"16647",0.0,0.0,0.0
"16649",0.0,0.0,0.0
"16650",0.0,0.0,0.0
"16651",0.0,0.0,0.0
"16655",0.0,0.0,0.0
"16657",0.0,0.0,0.0
"16659",0.0,0.0,0.0
"16662",0.0,0.0,0.0
"16663",0.0,0.0,0.0
"16664",0.0,0.0,0.0
"16665",0.0,0.0,0.0
"16666",0.0,0.0,0.0
"16667",0.0,0.0,0.0
"16668",0.0,0.0,0.0
"16669",0.0,0.0,0.0
"16671",0.0,0.0,0.0
"16673",0.0,0.0,0.0
"16674",0.0,0.0,0.0
"16675",0.0,0.0,0.0
"16679",0.0,0.0,0.0
"16680",0.0,0.0,0.0
"16681",0.0,0.0,0.0
"16682",0.0,0.0,0.0
"16685",0.0,0.0,0.0
"16687",0.0,0.0,0.0
"16688",0.0,0.0,0.0
"16691",0.0,0.0,0.0
"16692",0.0,0.0,0.0
"16693",0.0,0.0,0.0
"16694",0.0,0.0,0.0
"16695",0.0,0.0,0.0
"16696",0.0,0.0,0.0
"16697",0.0,0.0,0.0
"16698",0.0,0.0,0.0
"16704",0.0,0.0,0.0
"16706",0.0,0.0,0.0
"16707",0.0,0.0,0.0
"16708",0.0,0.0,0.0
"16709",0.0,0.0,0.0
"16712",0.0,0.0,0.0
"16715",0.0,0.0,0.0
"16718",0.0,0.0,0.0
"16721",0.0,0.0,0.0
"16723",0.0,0.0,0.0
"16724",0.0,0.0,0.0
"16726",0.0,0.0,0.0
"16727",0.0,0.0,0.0
"16728",0.0,0.0,0.0
"16731",0.0,0.0,0.0
"16733",0.0,0.0,0.0
"16734",0.0,0.0,0.0
"16737",0.0,0.0,0.0
"16738",0.0,0.0,0.0
"16740",0.0,0.0,0.0
"16741",0.0,0.0,0.0
"16744",0.0,0.0,0.0
"16749",0.0,0.0,0.0
"16750",0.0,0.0,0.0
"16751",0.0,0.0,0.0
"16752",0.0,0.0,0.0
"16753",0.0,0.0,0.0
"16757",0.0,0.0,0.0
"16758",0.0,0.0,0.0
"16760",0.0,0.0,0.0
"16761",0.0,0.0,0.0
"16762",0.0,0.0,0.0
"16765",0.0,0.0,0.0
"16766",0.0,0.0,0.0
"16769",0.0,0.0,0.0
"16771",0.0,0.0,0.0
"16773",0.0,0.0,0.0
"16776",0.0,0.0,0.0
"16778",0.0,0.0,0.0
"16780",0.0,0.0,0.0
"16783",0.0,0.0,0.0
"16784",0.0,0.0,0.0
"16785",0.0,0.0,0.0
"16786",0.0,0.0,0.0
"16787",0.0,0.0,0.0
"16788",0.0,0.0,0.0
"16789",0.0,0.0,0.0
"16792",0.0,0.0,0.0
"16793",0.0,0.0,0.0
"16796",0.0,0.0,0.0
"16800",0.0,0.0,0.0
"16802",0.0,0.0,0.0
"16803",0.0,0.0,0.0
"16804",0.0,0.0,0.0
"16805",0.0,0.0,0.0
"16806",0.0,0.0,0.0
"16808",0.0,0.0,0.0
"16811",0.0,0.0,0.0
"16813",0.0,0.0,0.0
"16815",0.0,0.0,0.0
"16816",0.0,0.0,0.0
"16819",0.0,0.0,0.0
"16820",0.0,0.0,0.0
"16821",0.0,0.0,0.0
"16824",0.0,0.0,0.0
"16825",0.0,0.0,0.0
"16826",0.0,0.0,0.0
"16827",0.0,0.0,0.0
"16828",0.0,0.0,0.0
"16829",0.0,0.0,0.0
"16831",0.0,0.0,0.0
"16832",0.0,0.0,0.0
"16833",0.0,0.0,0.0
"16834",0.0,0.0,0.0
"16836",0.0,0.0,0.0
"16840",0.0,0.0,0.0
"16844",0.0,0.0,0.0
"16845",0.0,0.0,0.0
"16846",0.0,0.0,0.0
"16847",0.0,0.0,0.0
"16848",0.0,0.0,0.0
"16849",0.0,0.0,0.0
"16850",0.0,0.0,0.0
"16851",0.0,0.0,0.0
"16852",0.0,0.0,0.0
"16853",100.0,100.0,0.0
"16854",0.0,0.0,0.0
"16855",0.0,0.0,0.0
"16856",0.0,0.0,0.0
"16857",0.0,0.0,0.0
"16862",0.0,0.0,0.0
"16864",0.0,0.0,0.0
"16865",0.0,0.0,0.0
"16866",0.0,0.0,0.0
"16867",0.0,0.0,0.0
"16868",0.0,0.0,0.0
"16870",0.0,0.0,0.0
"16872",0.0,0.0,0.0
"16874",0.0,0.0,0.0
"16876",0.0,0.0,0.0
"16877",0.0,0.0,0.0
"16878",50.0,50.0,0.0
"16880",0.0,0.0,0.0
"16881",0.0,0.0,0.0
"16882",0.0,0.0,0.0
"16884",0.0,0.0,0.0
"16885",0.0,0.0,0.0
"16886",50.0,50.0,0.0
"16887",0.0,0.0,0.0
"16888",0.0,0.0,0.0
"16889",0.0,0.0,0.0
"16890",0.0,0.0,0.0
"16891",0.0,0.0,0.0
"16893",0.0,0.0,0.0
"16895",0.0,0.0,0.0
"16896",0.0,0.0,0.0
"16899",0.0,0.0,0.0
"16901",0.0,0.0,0.0
"16902",0.0,0.0,0.0
"16904",0.0,0.0,0.0
"16906",0.0,0.0,0.0
"16907",0.0,0.0,0.0
