"customer_id","recency_days","first_transaction_date","attempt_count","conversion_status"
"15829",98,"2011-07-22 10:23:00",2,"Converted"
"13470",98,"2011-08-16 17:06:00",2,"Converted"
"12739",98,"2010-11-10 14:27:00",2,"Converted"
"13099",98,"2011-09-01 17:40:00",1,"Converted"
"16092",98,"2010-05-09 16:10:00",10,"Converted"
"13376",98,"2011-04-19 13:03:00",3,"Converted"
"16456",98,"2010-03-29 11:16:00",13,"Converted"
"13045",98,"2010-08-10 13:02:00",3,"Converted"
"16808",98,"2011-03-10 19:05:00",2,"Converted"
"14436",98,"2010-06-04 11:32:00",2,"Converted"
"18027",98,"2011-09-02 10:38:00",1,"Converted"
"17747",99,"2011-08-19 08:13:00",2,"Converted"
"13631",99,"2011-03-17 17:13:00",12,"Converted"
"12436",99,"2011-09-01 12:09:00",1,"Converted"
"16780",99,"2010-10-28 19:41:00",3,"Converted"
"13466",99,"2010-03-21 13:50:00",7,"Converted"
"15260",99,"2009-12-06 11:45:00",30,"Converted"
"16180",99,"2010-06-23 13:19:00",16,"Converted"
"15625",99,"2010-06-15 15:23:00",14,"Converted"
"17588",99,"2010-03-12 12:34:00",9,"Converted"
"17320",99,"2010-01-21 16:29:00",6,"Converted"
"15866",100,"2011-08-30 14:09:00",1,"Converted"
"15596",100,"2010-07-28 11:46:00",16,"Converted"
"14513",100,"2010-05-20 17:57:00",7,"Converted"
"16083",100,"2010-11-16 11:53:00",4,"Converted"
"17298",100,"2010-03-08 08:56:00",6,"Converted"
"14078",101,"2010-03-28 15:05:00",9,"Converted"
"12814",101,"2011-08-30 12:11:00",1,"Converted"
"13778",102,"2010-05-23 13:34:00",5,"Converted"
"16816",102,"2010-12-16 17:01:00",4,"Converted"
"16806",102,"2011-04-14 19:59:00",4,"Converted"
"15095",103,"2010-01-21 09:37:00",11,"Converted"
"13301",103,"2011-02-20 13:13:00",4,"Converted"
"15325",103,"2010-02-16 13:30:00",9,"Converted"
"15569",103,"2010-02-28 10:55:00",10,"Converted"
"14472",103,"2010-01-19 13:09:00",9,"Converted"
"15641",104,"2009-12-06 15:31:00",12,"Converted"
"15074",104,"2010-08-29 11:47:00",3,"Converted"
"13489",104,"2011-02-18 10:42:00",4,"Converted"
"18200",105,"2011-08-25 18:45:00",1,"Converted"
"17189",105,"2009-12-02 11:45:00",5,"Converted"
"13003",105,"2011-05-09 08:23:00",3,"Converted"
"14055",105,"2009-12-16 15:11:00",3,"Converted"
"15663",105,"2011-08-25 15:50:00",1,"Converted"
"12715",105,"2011-08-25 15:22:00",1,"Converted"
"16859",105,"2010-03-04 12:37:00",10,"Converted"
"12624",105,"2011-06-15 12:34:00",2,"Converted"
"17146",105,"2010-02-02 09:39:00",16,"Converted"
"16429",105,"2011-08-25 13:54:00",1,"Converted"
"16641",105,"2010-01-07 12:22:00",2,"Converted"
"16340",106,"2010-06-06 13:26:00",3,"Converted"
"17869",106,"2010-06-10 13:47:00",7,"Converted"
"17134",106,"2010-09-23 18:32:00",3,"Converted"
"17844",106,"2011-08-25 11:27:00",1,"Converted"
"14973",106,"2011-04-28 12:22:00",3,"Converted"
"14314",106,"2010-10-05 08:00:00",3,"Converted"
"13000",106,"2009-12-14 17:03:00",5,"Converted"
"14687",106,"2010-06-06 10:36:00",3,"Converted"
"15263",106,"2011-08-25 10:26:00",1,"Converted"
"14196",106,"2011-08-25 10:25:00",1,"Converted"
"12649",106,"2010-01-12 17:24:00",10,"Converted"
"15812",106,"2009-12-15 13:40:00",13,"Converted"
"13411",106,"2011-08-24 13:57:00",1,"Converted"
"14407",106,"2011-03-08 11:59:00",8,"Converted"
"17256",106,"2010-04-18 13:40:00",5,"Converted"
"16503",106,"2010-06-21 14:07:00",13,"Converted"
"15800",106,"2010-03-31 13:17:00",7,"Converted"
"16093",106,"2011-08-25 11:09:00",1,"Converted"
"16536",106,"2011-08-21 15:54:00",2,"Converted"
"13425",107,"2010-05-09 14:35:00",8,"Converted"
"14301",107,"2010-02-11 13:07:00",7,"Converted"
"12853",107,"2010-02-05 11:57:00",16,"Converted"
"13593",107,"2010-03-02 16:36:00",16,"Converted"
"16302",107,"2011-08-05 09:44:00",2,"Converted"
"13140",107,"2010-08-05 19:05:00",5,"Converted"
"17242",107,"2010-01-24 10:27:00",5,"Converted"
"18018",107,"2010-10-15 11:05:00",5,"Converted"
"14523",107,"2011-08-23 13:13:00",1,"Converted"
"17268",107,"2009-12-08 11:46:00",11,"Converted"
"16550",108,"2009-12-02 11:24:00",29,"Converted"
"17083",108,"2009-12-11 13:41:00",11,"Converted"
"14265",108,"2010-04-06 14:39:00",4,"Converted"
"12593",108,"2011-05-05 09:29:00",3,"Converted"
"14930",108,"2010-04-12 11:22:00",9,"Converted"
"14364",108,"2011-05-12 12:56:00",8,"Converted"
"17585",108,"2010-08-18 16:39:00",7,"Converted"
"13933",108,"2011-07-14 13:35:00",2,"Converted"
"14045",108,"2010-01-08 10:08:00",19,"Converted"
"16952",108,"2009-12-11 13:52:00",5,"Converted"
"14224",109,"2010-06-13 13:46:00",9,"Converted"
"14013",109,"2009-12-07 18:09:00",6,"Converted"
"12363",109,"2011-04-11 13:29:00",2,"Converted"
"14460",109,"2009-12-15 19:06:00",12,"Converted"
"15313",109,"2011-08-21 16:02:00",1,"Converted"
"14246",110,"2011-04-08 08:25:00",3,"Converted"
"14566",110,"2010-06-24 10:34:00",4,"Converted"
"17029",110,"2010-02-14 10:19:00",7,"Converted"
"16828",111,"2011-08-19 13:24:00",1,"Converted"
"15938",111,"2010-06-01 09:42:00",9,"Converted"
"12968",111,"2011-08-19 15:44:00",1,"Converted"
"14772",111,"2011-08-19 15:04:00",1,"Converted"
"13242",111,"2010-02-09 13:12:00",7,"Converted"
"15232",112,"2011-07-22 12:21:00",2,"Converted"
"15472",112,"2011-08-18 15:17:00",1,"Converted"
"14745",112,"2010-03-12 10:33:00",17,"Converted"
"15797",112,"2010-01-27 13:12:00",5,"Converted"
"17045",112,"2010-10-06 14:52:00",5,"Converted"
"15396",112,"2010-05-05 09:04:00",2,"Converted"
"17742",112,"2009-12-01 13:16:00",11,"Converted"
"16582",112,"2011-08-18 17:02:00",1,"Converted"
"13273",112,"2011-08-18 14:02:00",1,"Converted"
"12418",112,"2010-03-19 14:47:00",5,"Converted"
"16419",112,"2010-02-09 13:26:00",9,"Converted"
"13027",113,"2010-01-20 10:41:00",20,"Converted"
"13655",113,"2010-04-27 09:59:00",8,"Converted"
"17070",113,"2010-10-25 15:57:00",2,"Converted"
"18178",113,"2010-02-18 14:25:00",15,"Converted"
"18073",113,"2011-05-26 19:38:00",13,"Converted"
"15541",113,"2011-08-17 14:58:00",1,"Converted"
"12688",113,"2011-08-18 08:49:00",1,"Converted"
"18248",113,"2011-06-06 13:18:00",4,"Converted"
"12729",113,"2011-08-18 11:40:00",1,"Converted"
"16755",113,"2009-12-09 14:25:00",10,"Converted"
"15734",114,"2010-06-10 14:25:00",4,"Converted"
"14323",114,"2011-04-15 11:44:00",4,"Converted"
"12641",114,"2011-08-16 13:26:00",1,"Converted"
"17398",114,"2011-03-29 13:04:00",3,"Converted"
"17048",114,"2010-01-18 13:55:00",11,"Converted"
"16927",115,"2010-12-13 11:57:00",3,"Converted"
"15480",115,"2010-02-01 14:52:00",3,"Converted"
"14006",115,"2010-02-25 09:45:00",7,"Converted"
"15768",115,"2009-12-03 12:10:00",35,"Converted"
"16961",115,"2009-12-04 09:37:00",6,"Converted"
"15342",115,"2011-08-02 10:19:00",2,"Converted"
"15002",115,"2010-01-12 11:40:00",9,"Converted"
"14918",115,"2010-04-08 11:18:00",9,"Converted"
"16902",115,"2011-08-15 14:17:00",1,"Converted"
"16272",116,"2011-08-15 10:53:00",1,"Converted"
"13116",116,"2011-07-24 14:33:00",2,"Converted"
"12758",116,"2009-12-01 14:40:00",8,"Converted"
"17958",116,"2009-12-11 15:37:00",2,"Converted"
"18143",116,"2011-07-21 10:44:00",2,"Converted"
"15624",116,"2011-03-28 13:32:00",4,"Converted"
"13621",116,"2011-08-15 08:26:00",1,"Converted"
"13720",116,"2011-03-30 09:17:00",4,"Converted"
"13799",116,"2010-03-05 16:39:00",13,"Converted"
"15683",116,"2010-08-23 12:01:00",2,"Converted"
"17252",116,"2011-06-06 16:41:00",2,"Converted"
"16292",116,"2010-04-14 13:29:00",9,"Converted"
"12399",118,"2010-03-05 08:45:00",7,"Converted"
"14855",118,"2010-04-08 10:30:00",7,"Converted"
"17122",118,"2010-07-28 09:34:00",4,"Converted"
"14406",118,"2011-08-12 16:54:00",1,"Converted"
"16045",119,"2010-07-29 12:50:00",9,"Converted"
"15192",119,"2010-01-29 10:13:00",5,"Converted"
"13888",119,"2010-05-13 11:57:00",7,"Converted"
"16317",119,"2010-05-04 10:17:00",6,"Converted"
"13873",119,"2010-03-03 12:31:00",9,"Converted"
"13307",119,"2010-04-26 13:28:00",3,"Converted"
"17248",119,"2010-08-15 11:55:00",2,"Converted"
"13645",119,"2011-08-11 16:11:00",1,"Converted"
"17642",119,"2009-12-05 16:01:00",5,"Converted"
"15689",119,"2010-04-01 09:53:00",3,"Converted"
"13722",119,"2010-03-03 14:13:00",11,"Converted"
"17429",120,"2010-10-06 12:30:00",7,"Converted"
"13388",120,"2010-04-15 10:18:00",4,"Converted"
"14346",120,"2010-07-30 10:44:00",5,"Converted"
"12693",120,"2010-07-05 13:56:00",11,"Converted"
"14024",121,"2010-11-14 10:51:00",3,"Converted"
"12929",121,"2011-02-01 12:08:00",2,"Converted"
"13280",121,"2010-03-05 09:07:00",8,"Converted"
"13162",121,"2009-12-04 13:59:00",19,"Converted"
"17994",121,"2010-03-29 10:37:00",14,"Converted"
"15247",121,"2010-06-20 14:08:00",4,"Converted"
"13355",121,"2011-08-09 14:48:00",1,"Converted"
"13217",121,"2010-02-22 12:49:00",6,"Converted"
"15985",122,"2010-05-27 15:51:00",8,"Converted"
"16951",122,"2011-02-08 14:58:00",4,"Converted"
"13869",122,"2010-01-17 14:53:00",10,"Converted"
"14127",122,"2010-10-10 11:53:00",6,"Converted"
"16788",122,"2010-02-07 12:40:00",5,"Converted"
"17085",122,"2009-12-06 12:16:00",32,"Converted"
"13752",123,"2010-06-30 10:23:00",7,"Converted"
"14331",123,"2011-07-27 15:14:00",2,"Converted"
"14053",123,"2010-08-10 11:02:00",4,"Converted"
"17331",123,"2011-08-08 11:55:00",1,"Converted"
"14079",124,"2011-08-07 12:10:00",1,"Converted"
"13248",124,"2011-06-03 13:05:00",2,"Converted"
"16174",125,"2010-04-15 15:12:00",7,"Converted"
"17400",125,"2009-12-17 15:41:00",8,"Converted"
"13082",125,"2009-12-22 15:37:00",25,"Converted"
"14344",126,"2010-03-23 15:47:00",20,"Converted"
"17457",126,"2009-12-07 14:52:00",18,"Converted"
"13218",126,"2011-08-04 16:59:00",1,"Converted"
"17692",126,"2010-06-17 11:14:00",14,"Converted"
"13402",126,"2010-05-24 10:56:00",4,"Converted"
"16572",126,"2011-03-09 12:04:00",4,"Converted"
"17723",126,"2010-11-29 10:35:00",7,"Converted"
"18099",126,"2011-08-04 15:52:00",1,"Converted"
"17267",126,"2011-08-04 17:19:00",2,"Converted"
"14778",126,"2011-02-04 11:43:00",2,"Converted"
"15254",126,"2009-12-01 14:20:00",4,"Converted"
"13513",126,"2010-02-22 16:36:00",4,"Converted"
"17514",127,"2010-02-08 14:00:00",2,"Converted"
"16835",127,"2010-05-19 08:41:00",10,"Converted"
"15133",127,"2010-07-07 12:31:00",5,"Converted"
"12643",127,"2010-04-07 14:16:00",13,"Converted"
"12917",127,"2009-12-09 14:22:00",8,"Converted"
"14972",127,"2010-11-23 16:17:00",2,"Converted"
"16324",127,"2011-06-15 14:26:00",3,"Converted"
"17887",128,"2011-08-02 17:29:00",1,"Converted"
"17053",128,"2011-08-01 10:23:00",2,"Converted"
"14076",128,"2011-08-02 15:19:00",1,"Converted"
"15374",128,"2010-03-25 12:03:00",2,"Converted"
"12750",128,"2011-08-03 09:13:00",1,"Converted"
"13106",128,"2010-10-22 13:10:00",3,"Converted"
"17353",128,"2010-01-26 11:38:00",7,"Converted"
"15120",129,"2011-07-29 09:48:00",2,"Converted"
"12644",129,"2010-01-14 13:02:00",6,"Converted"
"14403",129,"2010-03-10 14:00:00",9,"Converted"
"17615",129,"2010-08-11 12:54:00",7,"Converted"
"17553",129,"2010-04-08 09:44:00",4,"Converted"
"17282",129,"2010-06-09 12:07:00",5,"Converted"
"13075",129,"2011-08-02 10:19:00",1,"Converted"
"14133",129,"2009-12-06 12:10:00",6,"Converted"
"12378",129,"2010-05-26 14:07:00",2,"Converted"
"12534",130,"2011-08-01 10:26:00",1,"Converted"
"12942",130,"2010-12-09 09:34:00",3,"Converted"
"15438",130,"2011-07-31 14:19:00",1,"Converted"
"17941",130,"2010-01-06 15:37:00",4,"Converted"
"17695",131,"2010-01-28 09:27:00",6,"Converted"
"14885",131,"2010-08-31 10:11:00",4,"Converted"
"17926",132,"2010-05-09 14:07:00",5,"Converted"
"15776",132,"2011-07-29 13:46:00",1,"Converted"
"18064",132,"2010-02-01 15:01:00",15,"Converted"
"17931",133,"2010-02-16 15:47:00",18,"Converted"
"14143",133,"2011-07-29 09:48:00",1,"Converted"
"15149",133,"2010-02-28 11:13:00",4,"Converted"
"15245",133,"2010-04-23 14:23:00",8,"Converted"
"16147",133,"2010-02-05 12:26:00",7,"Converted"
"15118",133,"2011-07-28 14:54:00",1,"Converted"
"18268",133,"2009-12-11 10:27:00",8,"Converted"
"15942",133,"2011-07-29 09:01:00",1,"Converted"
"12743",133,"2011-07-28 16:06:00",2,"Converted"
"13414",133,"2009-12-08 17:10:00",7,"Converted"
"12507",133,"2010-05-04 09:23:00",5,"Converted"
"14002",133,"2011-07-06 14:59:00",2,"Converted"
"12453",133,"2011-07-28 14:08:00",1,"Converted"
"15639",133,"2010-04-13 13:11:00",5,"Converted"
"15746",133,"2011-07-28 15:21:00",2,"Converted"
"17649",134,"2010-08-24 13:01:00",5,"Converted"
"18151",134,"2010-03-04 10:47:00",7,"Converted"
"13420",134,"2011-06-22 11:35:00",4,"Converted"
"16696",134,"2011-04-05 15:20:00",4,"Converted"
"15261",134,"2010-10-01 11:59:00",4,"Converted"
"13730",135,"2011-07-01 12:47:00",2,"Converted"
"16447",135,"2010-02-17 14:09:00",3,"Converted"
"13194",135,"2010-10-14 11:54:00",2,"Converted"
"17693",135,"2011-07-25 15:48:00",3,"Converted"
"13492",135,"2011-05-09 10:06:00",3,"Converted"
"13296",136,"2010-05-11 14:29:00",6,"Converted"
"14692",136,"2010-04-01 14:04:00",13,"Converted"
"15855",136,"2010-08-20 17:15:00",6,"Converted"
"15372",136,"2010-02-14 11:24:00",10,"Converted"
"12763",137,"2010-12-05 15:46:00",2,"Converted"
"14100",137,"2011-07-25 11:01:00",1,"Converted"
"13037",137,"2009-12-03 17:04:00",16,"Converted"
"17040",137,"2010-06-07 15:08:00",2,"Converted"
"12864",137,"2010-07-19 17:22:00",2,"Converted"
"13802",137,"2010-02-16 10:11:00",24,"Converted"
"16178",137,"2010-11-03 14:46:00",2,"Converted"
"17935",137,"2009-12-04 14:33:00",8,"Converted"
"16305",138,"2011-07-24 12:18:00",1,"Converted"
"16948",138,"2010-02-21 13:48:00",7,"Converted"
"17265",138,"2011-06-12 12:00:00",2,"Converted"
"17312",138,"2011-07-03 13:12:00",3,"Converted"
"12916",138,"2010-01-24 11:26:00",8,"Converted"
"15704",139,"2010-05-05 14:51:00",7,"Converted"
"18262",139,"2010-04-16 09:05:00",3,"Converted"
"17660",140,"2009-12-02 16:02:00",2,"Converted"
"18146",140,"2011-05-03 16:35:00",2,"Converted"
"15623",140,"2009-12-10 14:46:00",8,"Converted"
"16866",140,"2011-07-01 12:34:00",3,"Converted"
"14400",140,"2010-03-18 12:11:00",5,"Converted"
"16654",140,"2010-04-06 13:29:00",9,"Converted"
"15108",141,"2011-04-26 10:54:00",4,"Converted"
"14259",141,"2011-07-21 10:44:00",1,"Converted"
"17962",141,"2010-01-13 15:24:00",5,"Converted"
"17694",141,"2010-05-26 08:27:00",3,"Converted"
"17866",142,"2009-12-14 16:01:00",4,"Converted"
"12521",142,"2011-07-20 10:51:00",1,"Converted"
"12468",142,"2010-01-19 12:13:00",10,"Converted"
"12510",142,"2009-12-04 13:47:00",9,"Converted"
"16807",142,"2010-02-26 15:52:00",8,"Converted"
"12875",142,"2010-01-11 12:37:00",5,"Converted"
"16112",142,"2011-01-05 11:47:00",4,"Converted"
"15713",142,"2009-12-16 09:41:00",6,"Converted"
"14117",143,"2011-07-19 09:49:00",1,"Converted"
"12947",143,"2010-12-01 16:21:00",11,"Converted"
"18087",143,"2009-12-01 09:43:00",19,"Converted"
"12840",143,"2010-02-03 14:51:00",11,"Converted"
"16054",144,"2010-04-01 18:37:00",7,"Converted"
"12833",144,"2011-07-17 13:46:00",1,"Converted"
"14758",144,"2010-04-08 08:27:00",7,"Converted"
"16398",144,"2011-03-31 09:38:00",4,"Converted"
"17984",144,"2009-12-01 11:51:00",5,"Converted"
"13821",144,"2010-01-04 13:36:00",7,"Converted"
"15716",145,"2009-12-07 12:42:00",11,"Converted"
"13967",145,"2010-11-08 13:24:00",2,"Converted"
"15004",146,"2011-07-15 14:05:00",1,"Converted"
"14958",146,"2009-12-03 16:02:00",6,"Converted"
"14722",146,"2010-08-10 13:28:00",3,"Converted"
"17948",146,"2011-07-15 12:58:00",1,"Converted"
"14461",147,"2010-01-18 12:48:00",14,"Converted"
"17259",147,"2010-02-22 13:38:00",6,"Converted"
"12815",147,"2011-05-25 13:34:00",2,"Converted"
"14891",147,"2010-09-29 12:41:00",4,"Converted"
"17440",147,"2010-06-08 14:40:00",6,"Converted"
"13667",148,"2011-07-13 15:42:00",1,"Converted"
"15256",148,"2010-05-27 11:41:00",2,"Converted"
"14847",148,"2010-05-24 12:29:00",4,"Converted"
"15402",148,"2010-04-27 12:12:00",7,"Converted"
"12405",148,"2011-07-14 08:52:00",1,"Converted"
"12915",148,"2010-04-29 19:36:00",8,"Converted"
"18121",148,"2011-07-08 12:14:00",2,"Converted"
"12653",148,"2010-07-01 09:56:00",3,"Converted"
"16450",149,"2009-12-10 19:05:00",4,"Converted"
"14483",149,"2009-12-03 10:16:00",3,"Converted"
"16998",149,"2010-09-21 14:39:00",6,"Converted"
"15795",149,"2010-01-18 11:31:00",8,"Converted"
"15895",149,"2011-07-13 10:27:00",1,"Converted"
"14548",150,"2009-12-06 14:00:00",9,"Converted"
"15265",150,"2009-12-01 17:08:00",4,"Converted"
"18142",150,"2011-05-08 12:31:00",4,"Converted"
"18193",150,"2010-09-23 13:33:00",5,"Converted"
"12669",150,"2011-03-28 10:15:00",2,"Converted"
"12717",150,"2010-04-28 14:34:00",3,"Converted"
"13745",150,"2010-06-11 17:19:00",4,"Converted"
"17337",150,"2011-02-02 17:06:00",7,"Converted"
"13675",150,"2011-02-28 12:14:00",2,"Converted"
"14267",150,"2009-12-08 19:09:00",9,"Converted"
"15577",150,"2009-12-13 16:17:00",5,"Converted"
"15045",151,"2011-03-27 11:44:00",3,"Converted"
"17126",151,"2010-08-31 13:41:00",11,"Converted"
"13678",151,"2011-07-11 10:14:00",1,"Converted"
"13754",151,"2010-09-28 15:29:00",3,"Converted"
"17444",151,"2011-06-20 09:04:00",2,"Converted"
"14552",151,"2010-04-26 13:44:00",3,"Converted"
"17787",152,"2010-12-03 13:43:00",4,"Converted"
"18024",152,"2011-07-10 12:28:00",3,"Converted"
"13338",153,"2010-01-05 12:25:00",9,"Converted"
"14016",153,"2010-01-08 14:12:00",13,"Converted"
"15920",153,"2009-12-14 13:09:00",8,"Converted"
"18037",153,"2009-12-01 13:48:00",15,"Converted"
"14905",153,"2009-12-03 14:36:00",10,"Converted"
"15182",153,"2010-01-29 14:48:00",14,"Converted"
"13955",153,"2010-11-29 17:35:00",3,"Converted"
"14021",154,"2010-04-26 11:22:00",7,"Converted"
"13302",154,"2010-07-01 12:32:00",2,"Converted"
"14264",154,"2010-04-07 13:21:00",8,"Converted"
"12648",154,"2010-01-07 18:38:00",5,"Converted"
"18013",154,"2011-07-07 14:08:00",2,"Converted"
"13699",154,"2010-06-07 13:03:00",3,"Converted"
"18072",154,"2011-06-07 10:44:00",2,"Converted"
"16581",154,"2011-06-10 10:05:00",2,"Converted"
"14104",154,"2010-05-28 16:11:00",5,"Converted"
"14459",154,"2010-02-26 13:26:00",2,"Converted"
"16091",154,"2011-05-25 09:18:00",2,"Converted"
"12461",154,"2011-07-08 10:23:00",1,"Converted"
"15512",155,"2010-02-01 13:23:00",4,"Converted"
"12980",155,"2009-12-02 11:26:00",26,"Converted"
"13291",155,"2010-02-11 18:36:00",11,"Converted"
"15581",155,"2009-12-02 12:19:00",37,"Converted"
"12450",155,"2010-08-22 13:11:00",7,"Converted"
"16919",155,"2010-08-19 15:28:00",28,"Converted"
"12977",155,"2010-07-16 16:25:00",4,"Converted"
"13583",155,"2010-01-29 13:53:00",2,"Converted"
"14645",156,"2010-03-15 11:33:00",4,"Converted"
"16829",156,"2010-11-16 18:11:00",2,"Converted"
"16146",156,"2010-09-17 10:46:00",4,"Converted"
"13253",156,"2010-01-05 12:13:00",4,"Converted"
"16338",156,"2011-07-05 13:56:00",1,"Converted"
"18203",156,"2009-12-08 13:19:00",4,"Converted"
"17341",156,"2010-06-17 18:17:00",5,"Converted"
"17046",156,"2010-03-29 13:46:00",5,"Converted"
"15334",156,"2011-06-19 13:51:00",3,"Converted"
"15889",156,"2009-12-10 12:21:00",9,"Converted"
"14352",156,"2011-03-11 14:58:00",4,"Converted"
"13826",157,"2011-06-16 13:48:00",2,"Converted"
"14338",157,"2010-06-21 10:32:00",5,"Converted"
"15646",157,"2010-10-25 13:06:00",6,"Converted"
"15349",157,"2011-06-05 15:46:00",2,"Converted"
"13085",157,"2009-12-01 07:45:00",9,"Converted"
"17464",157,"2010-03-30 13:15:00",4,"Converted"
"16344",157,"2010-02-09 12:16:00",4,"Converted"
"13833",158,"2010-10-31 14:11:00",2,"Converted"
"17765",158,"2010-09-17 12:45:00",4,"Converted"
"17105",158,"2011-02-06 14:46:00",2,"Converted"
"17781",158,"2011-03-31 19:54:00",2,"Converted"
"15007",158,"2011-07-03 16:00:00",1,"Converted"
"17899",158,"2011-07-03 14:58:00",1,"Converted"
"17939",159,"2011-07-03 12:27:00",1,"Converted"
"15483",160,"2010-01-24 15:42:00",10,"Converted"
"16498",160,"2011-06-30 19:52:00",3,"Converted"
"12922",160,"2011-07-01 15:35:00",1,"Converted"
"17123",161,"2010-05-16 11:52:00",3,"Converted"
"14803",161,"2011-02-20 13:21:00",3,"Converted"
"17891",161,"2011-06-30 20:08:00",1,"Converted"
"15578",161,"2011-06-30 13:03:00",1,"Converted"
"17505",161,"2010-04-13 16:33:00",5,"Converted"
"16553",162,"2010-02-11 18:46:00",36,"Converted"
"16801",162,"2011-03-11 13:56:00",5,"Converted"
"14327",162,"2010-01-08 14:04:00",6,"Converted"
"12424",162,"2009-12-07 14:43:00",7,"Converted"
"15537",162,"2011-06-29 13:10:00",1,"Converted"
"17408",162,"2010-07-13 14:02:00",4,"Converted"
"17391",163,"2011-06-28 12:21:00",2,"Converted"
"15976",164,"2010-06-06 14:01:00",6,"Converted"
"16545",164,"2010-11-29 10:39:00",2,"Converted"
"14351",164,"2011-06-28 11:56:00",1,"Converted"
"13300",164,"2010-05-14 15:56:00",5,"Converted"
"16473",164,"2010-11-30 16:29:00",5,"Converted"
"17900",164,"2011-06-02 14:28:00",4,"Converted"
"13656",164,"2010-04-23 12:50:00",7,"Converted"
"14481",164,"2010-01-31 12:43:00",5,"Converted"
"17110",164,"2010-04-08 13:32:00",3,"Converted"
"15146",164,"2011-02-21 13:07:00",3,"Converted"
"12493",165,"2011-05-26 14:53:00",3,"Converted"
"17980",165,"2010-11-11 14:42:00",4,"Converted"
"15644",165,"2011-03-23 15:37:00",4,"Converted"
"13453",165,"2010-11-02 13:23:00",5,"Converted"
"17969",165,"2009-12-06 13:41:00",27,"Converted"
"14795",165,"2011-06-26 13:04:00",1,"Converted"
"12548",165,"2011-06-26 15:35:00",1,"Converted"
"15104",166,"2011-03-02 14:16:00",3,"Converted"
"15665",167,"2010-03-14 15:07:00",5,"Converted"
"12809",167,"2010-03-02 14:19:00",8,"Converted"
"13856",168,"2010-03-30 15:40:00",15,"Converted"
"13937",168,"2010-11-02 12:37:00",3,"Converted"
"14656",168,"2010-04-15 12:10:00",5,"Converted"
"17704",168,"2011-04-14 09:28:00",2,"Converted"
"13929",168,"2010-01-14 07:25:00",14,"Converted"
"17204",168,"2010-06-10 11:37:00",15,"Converted"
"15258",168,"2011-05-06 14:16:00",2,"Converted"
"15379",168,"2010-11-04 11:59:00",9,"Converted"
"14584",168,"2010-02-17 14:01:00",9,"Converted"
"15384",169,"2010-04-26 12:38:00",5,"Converted"
"16247",169,"2011-06-22 14:23:00",1,"Converted"
"14998",169,"2010-04-13 16:07:00",4,"Converted"
"17709",169,"2010-04-15 14:48:00",5,"Converted"
"17877",169,"2011-06-22 13:00:00",1,"Converted"
"16647",169,"2010-06-13 15:52:00",4,"Converted"
"15041",169,"2010-09-21 13:16:00",2,"Converted"
"14643",169,"2009-12-11 11:52:00",6,"Converted"
"16287",169,"2010-01-19 09:46:00",5,"Converted"
"15130",169,"2011-06-23 10:15:00",1,"Converted"
"17630",169,"2011-04-21 14:03:00",2,"Converted"
"15412",170,"2011-06-21 15:24:00",1,"Converted"
"13936",170,"2010-10-21 14:21:00",4,"Converted"
"16214",170,"2010-09-30 13:57:00",4,"Converted"
"16114",170,"2011-06-22 10:13:00",1,"Converted"
"17960",170,"2010-03-08 12:22:00",3,"Converted"
"15825",171,"2011-06-20 13:27:00",1,"Converted"
"15700",171,"2011-06-19 15:36:00",3,"Converted"
"16526",171,"2010-05-04 16:34:00",2,"Converted"
"15280",171,"2010-05-17 14:17:00",3,"Converted"
"15389",171,"2010-01-27 12:44:00",5,"Converted"
"15507",171,"2011-06-21 11:19:00",1,"Converted"
"16739",171,"2010-06-21 09:38:00",4,"Converted"
"16320",171,"2010-01-27 13:29:00",7,"Converted"
"17897",172,"2010-05-12 16:03:00",10,"Converted"
"18260",172,"2009-12-15 13:50:00",32,"Converted"
"15016",172,"2010-06-14 13:06:00",6,"Converted"
"15076",172,"2010-07-05 14:11:00",5,"Converted"
"18062",172,"2010-04-21 08:55:00",9,"Converted"
"15535",172,"2010-09-16 20:04:00",10,"Converted"
"12837",172,"2010-05-19 15:10:00",2,"Converted"
"15921",172,"2010-03-09 11:03:00",4,"Converted"
"13343",172,"2011-06-15 12:24:00",2,"Converted"
"13568",172,"2011-06-19 14:42:00",1,"Converted"
"16050",173,"2010-11-03 15:55:00",3,"Converted"
"13618",173,"2011-06-19 11:09:00",1,"Converted"
"17616",173,"2010-09-14 10:43:00",4,"Converted"
"16805",173,"2009-12-14 15:17:00",4,"Converted"
"17879",173,"2011-06-19 12:36:00",1,"Converted"
"16484",173,"2011-06-02 10:39:00",3,"Converted"
"14162",173,"2011-02-20 12:32:00",2,"Converted"
"13005",173,"2010-09-08 12:52:00",6,"Converted"
"15909",173,"2011-06-19 10:38:00",1,"Converted"
"14491",174,"2010-12-02 12:10:00",2,"Converted"
"18168",175,"2009-12-03 17:29:00",22,"Converted"
"12908",175,"2010-03-19 15:59:00",6,"Converted"
"13951",175,"2011-02-18 15:21:00",3,"Converted"
"15219",175,"2010-03-01 11:33:00",2,"Converted"
"14245",175,"2011-03-21 10:41:00",5,"Converted"
"14037",175,"2009-12-07 11:39:00",7,"Converted"
"16257",176,"2011-06-16 10:11:00",1,"Converted"
"17446",176,"2011-02-02 14:40:00",2,"Converted"
