"customer_id","total_orders","cancelled_orders","order_level_rate","total_line_items","cancelled_line_items","line_item_rate","rate_gap"
"17557.0",4,0,0.0000,35,0,0.0000,0.0000
"17558.0",1,0,0.0000,28,0,0.0000,0.0000
"17559.0",1,0,0.0000,12,0,0.0000,0.0000
"17560.0",9,0,0.0000,56,0,0.0000,0.0000
"17561.0",4,0,0.0000,203,0,0.0000,0.0000
"17564.0",3,0,0.0000,49,0,0.0000,0.0000
"17565.0",1,0,0.0000,30,0,0.0000,0.0000
"17566.0",2,0,0.0000,152,0,0.0000,0.0000
"17568.0",1,0,0.0000,65,0,0.0000,0.0000
"17569.0",1,0,0.0000,29,0,0.0000,0.0000
"17570.0",2,1,0.5000,2,1,0.5000,0.0000
"17571.0",5,0,0.0000,353,0,0.0000,0.0000
"17572.0",10,0,0.0000,36,0,0.0000,0.0000
"17574.0",1,0,0.0000,8,0,0.0000,0.0000
"17575.0",1,0,0.0000,5,0,0.0000,0.0000
"17577.0",2,0,0.0000,21,0,0.0000,0.0000
"17580.0",5,0,0.0000,95,0,0.0000,0.0000
"17583.0",1,0,0.0000,7,0,0.0000,0.0000
"17585.0",7,0,0.0000,397,0,0.0000,0.0000
"17586.0",1,0,0.0000,8,0,0.0000,0.0000
"17587.0",1,0,0.0000,43,0,0.0000,0.0000
"17590.0",3,0,0.0000,201,0,0.0000,0.0000
"17592.0",2,1,0.5000,26,13,0.5000,0.0000
"17594.0",4,0,0.0000,104,0,0.0000,0.0000
"17595.0",2,0,0.0000,83,0,0.0000,0.0000
"17598.0",1,0,0.0000,10,0,0.0000,0.0000
"17600.0",1,0,0.0000,13,0,0.0000,0.0000
"17601.0",2,0,0.0000,76,0,0.0000,0.0000
"17604.0",6,0,0.0000,210,0,0.0000,0.0000
"17605.0",1,0,0.0000,13,0,0.0000,0.0000
"17606.0",1,0,0.0000,6,0,0.0000,0.0000
"17607.0",1,0,0.0000,22,0,0.0000,0.0000
"17608.0",4,0,0.0000,169,0,0.0000,0.0000
"17614.0",1,0,0.0000,100,0,0.0000,0.0000
"17616.0",4,0,0.0000,5,0,0.0000,0.0000
"17619.0",1,0,0.0000,77,0,0.0000,0.0000
"17620.0",1,0,0.0000,4,0,0.0000,0.0000
"17623.0",7,0,0.0000,196,0,0.0000,0.0000
"17624.0",4,0,0.0000,97,0,0.0000,0.0000
"17625.0",8,0,0.0000,703,0,0.0000,0.0000
"17626.0",1,0,0.0000,18,0,0.0000,0.0000
"17628.0",1,0,0.0000,5,0,0.0000,0.0000
"17630.0",2,0,0.0000,26,0,0.0000,0.0000
"17631.0",7,0,0.0000,69,0,0.0000,0.0000
"17632.0",2,2,1.0000,2,2,1.0000,0.0000
"17634.0",9,0,0.0000,297,0,0.0000,0.0000
"17637.0",2,0,0.0000,35,0,0.0000,0.0000
"17638.0",2,0,0.0000,3,0,0.0000,0.0000
"17639.0",6,0,0.0000,79,0,0.0000,0.0000
"17641.0",1,1,1.0000,1,1,1.0000,0.0000
"17642.0",5,0,0.0000,108,0,0.0000,0.0000
"17643.0",2,0,0.0000,39,0,0.0000,0.0000
"17645.0",1,1,1.0000,1,1,1.0000,0.0000
"17647.0",3,0,0.0000,12,0,0.0000,0.0000
"17650.0",1,0,0.0000,8,0,0.0000,0.0000
"17654.0",1,0,0.0000,22,0,0.0000,0.0000
"17656.0",5,0,0.0000,82,0,0.0000,0.0000
"17657.0",1,0,0.0000,7,0,0.0000,0.0000
"17660.0",2,0,0.0000,89,0,0.0000,0.0000
"17661.0",1,1,1.0000,1,1,1.0000,0.0000
"17662.0",2,0,0.0000,15,0,0.0000,0.0000
"17664.0",4,0,0.0000,80,0,0.0000,0.0000
"17665.0",1,0,0.0000,19,0,0.0000,0.0000
"17666.0",5,0,0.0000,44,0,0.0000,0.0000
"17668.0",2,0,0.0000,15,0,0.0000,0.0000
"17669.0",10,0,0.0000,144,0,0.0000,0.0000
"17670.0",1,0,0.0000,11,0,0.0000,0.0000
"17674.0",2,0,0.0000,38,0,0.0000,0.0000
"17683.0",3,0,0.0000,46,0,0.0000,0.0000
"17684.0",1,0,0.0000,15,0,0.0000,0.0000
"17686.0",9,0,0.0000,429,0,0.0000,0.0000
"17687.0",1,0,0.0000,26,0,0.0000,0.0000
"17689.0",2,0,0.0000,22,0,0.0000,0.0000
"17694.0",3,0,0.0000,81,0,0.0000,0.0000
"17697.0",1,0,0.0000,19,0,0.0000,0.0000
"17698.0",1,0,0.0000,8,0,0.0000,0.0000
"17699.0",2,0,0.0000,19,0,0.0000,0.0000
"17701.0",1,0,0.0000,24,0,0.0000,0.0000
"17703.0",4,0,0.0000,78,0,0.0000,0.0000
"17704.0",2,0,0.0000,31,0,0.0000,0.0000
"17708.0",4,0,0.0000,74,0,0.0000,0.0000
"17709.0",5,0,0.0000,40,0,0.0000,0.0000
"17710.0",1,0,0.0000,20,0,0.0000,0.0000
"17711.0",2,0,0.0000,23,0,0.0000,0.0000
"17712.0",1,0,0.0000,29,0,0.0000,0.0000
"17713.0",4,0,0.0000,76,0,0.0000,0.0000
"17715.0",2,0,0.0000,2,0,0.0000,0.0000
"17717.0",1,0,0.0000,26,0,0.0000,0.0000
"17721.0",1,0,0.0000,11,0,0.0000,0.0000
"17723.0",7,0,0.0000,12,0,0.0000,0.0000
"17729.0",1,0,0.0000,23,0,0.0000,0.0000
"17733.0",2,0,0.0000,35,0,0.0000,0.0000
"17734.0",6,0,0.0000,86,0,0.0000,0.0000
"17737.0",2,0,0.0000,10,0,0.0000,0.0000
"17740.0",6,0,0.0000,9,0,0.0000,0.0000
"17741.0",2,0,0.0000,6,0,0.0000,0.0000
"17742.0",11,0,0.0000,85,0,0.0000,0.0000
"17745.0",2,0,0.0000,28,0,0.0000,0.0000
"17747.0",2,1,0.5000,2,1,0.5000,0.0000
"17748.0",1,0,0.0000,17,0,0.0000,0.0000
"17749.0",3,0,0.0000,57,0,0.0000,0.0000
"17750.0",9,0,0.0000,193,0,0.0000,0.0000
"17751.0",1,0,0.0000,32,0,0.0000,0.0000
"17752.0",1,0,0.0000,1,0,0.0000,0.0000
"17755.0",1,1,1.0000,10,10,1.0000,0.0000
"17756.0",3,0,0.0000,85,0,0.0000,0.0000
"17758.0",12,0,0.0000,536,0,0.0000,0.0000
"17759.0",5,0,0.0000,138,0,0.0000,0.0000
"17761.0",1,0,0.0000,19,0,0.0000,0.0000
"17762.0",1,0,0.0000,17,0,0.0000,0.0000
"17764.0",5,0,0.0000,159,0,0.0000,0.0000
"17765.0",4,0,0.0000,83,0,0.0000,0.0000
"17766.0",2,0,0.0000,22,0,0.0000,0.0000
"17767.0",2,0,0.0000,39,0,0.0000,0.0000
"17770.0",5,0,0.0000,38,0,0.0000,0.0000
"17771.0",4,0,0.0000,69,0,0.0000,0.0000
"17772.0",3,0,0.0000,105,0,0.0000,0.0000
"17773.0",2,0,0.0000,56,0,0.0000,0.0000
"17775.0",1,0,0.0000,3,0,0.0000,0.0000
"17777.0",3,0,0.0000,194,0,0.0000,0.0000
"17778.0",1,0,0.0000,10,0,0.0000,0.0000
"17780.0",3,0,0.0000,81,0,0.0000,0.0000
"17781.0",2,0,0.0000,12,0,0.0000,0.0000
"17782.0",2,0,0.0000,29,0,0.0000,0.0000
"17783.0",3,0,0.0000,92,0,0.0000,0.0000
"17784.0",1,0,0.0000,23,0,0.0000,0.0000
"17785.0",3,0,0.0000,51,0,0.0000,0.0000
"17786.0",2,0,0.0000,72,0,0.0000,0.0000
"17787.0",4,0,0.0000,165,0,0.0000,0.0000
"17788.0",2,0,0.0000,5,0,0.0000,0.0000
"17789.0",2,0,0.0000,29,0,0.0000,0.0000
"17790.0",20,0,0.0000,304,0,0.0000,0.0000
"17791.0",1,0,0.0000,10,0,0.0000,0.0000
"17792.0",2,0,0.0000,53,0,0.0000,0.0000
"17793.0",1,0,0.0000,58,0,0.0000,0.0000
"17794.0",2,0,0.0000,7,0,0.0000,0.0000
"17795.0",2,0,0.0000,46,0,0.0000,0.0000
"17796.0",7,0,0.0000,225,0,0.0000,0.0000
"17797.0",8,0,0.0000,275,0,0.0000,0.0000
"17798.0",1,0,0.0000,49,0,0.0000,0.0000
"17800.0",9,0,0.0000,104,0,0.0000,0.0000
"17803.0",1,0,0.0000,27,0,0.0000,0.0000
"17805.0",2,0,0.0000,11,0,0.0000,0.0000
"17806.0",1,0,0.0000,43,0,0.0000,0.0000
"17807.0",3,0,0.0000,89,0,0.0000,0.0000
"17808.0",4,0,0.0000,33,0,0.0000,0.0000
"17812.0",7,0,0.0000,233,0,0.0000,0.0000
"17814.0",2,0,0.0000,146,0,0.0000,0.0000
"17815.0",1,0,0.0000,13,0,0.0000,0.0000
"17816.0",6,0,0.0000,55,0,0.0000,0.0000
"17818.0",1,0,0.0000,46,0,0.0000,0.0000
"17821.0",1,0,0.0000,6,0,0.0000,0.0000
"17822.0",5,0,0.0000,176,0,0.0000,0.0000
"17823.0",2,0,0.0000,110,0,0.0000,0.0000
"17824.0",1,0,0.0000,13,0,0.0000,0.0000
"17825.0",4,0,0.0000,28,0,0.0000,0.0000
"17826.0",1,0,0.0000,34,0,0.0000,0.0000
"17830.0",3,0,0.0000,23,0,0.0000,0.0000
"17831.0",1,0,0.0000,2,0,0.0000,0.0000
"17832.0",1,0,0.0000,61,0,0.0000,0.0000
"17833.0",1,0,0.0000,32,0,0.0000,0.0000
"17834.0",2,0,0.0000,59,0,0.0000,0.0000
"17835.0",3,0,0.0000,61,0,0.0000,0.0000
"17836.0",1,0,0.0000,24,0,0.0000,0.0000
"17839.0",1,0,0.0000,56,0,0.0000,0.0000
"17840.0",1,0,0.0000,55,0,0.0000,0.0000
"17842.0",1,0,0.0000,18,0,0.0000,0.0000
"17843.0",2,0,0.0000,64,0,0.0000,0.0000
"17844.0",1,0,0.0000,5,0,0.0000,0.0000
"17845.0",4,0,0.0000,48,0,0.0000,0.0000
"17846.0",1,0,0.0000,1,0,0.0000,0.0000
"17847.0",2,0,0.0000,9,0,0.0000,0.0000
"17849.0",8,0,0.0000,50,0,0.0000,0.0000
"17851.0",6,0,0.0000,237,0,0.0000,0.0000
"17852.0",5,0,0.0000,110,0,0.0000,0.0000
"17853.0",3,0,0.0000,106,0,0.0000,0.0000
"17854.0",6,0,0.0000,120,0,0.0000,0.0000
"17855.0",1,0,0.0000,34,0,0.0000,0.0000
"17859.0",1,0,0.0000,25,0,0.0000,0.0000
"17860.0",4,0,0.0000,232,0,0.0000,0.0000
"17862.0",4,0,0.0000,102,0,0.0000,0.0000
"17863.0",12,0,0.0000,276,0,0.0000,0.0000
"17864.0",5,0,0.0000,145,0,0.0000,0.0000
"17868.0",1,0,0.0000,19,0,0.0000,0.0000
"17869.0",7,0,0.0000,98,0,0.0000,0.0000
"17871.0",5,0,0.0000,85,0,0.0000,0.0000
"17872.0",1,0,0.0000,15,0,0.0000,0.0000
"17875.0",1,0,0.0000,26,0,0.0000,0.0000
"17876.0",3,0,0.0000,4,0,0.0000,0.0000
"17877.0",1,0,0.0000,12,0,0.0000,0.0000
"17878.0",3,0,0.0000,85,0,0.0000,0.0000
"17879.0",1,0,0.0000,6,0,0.0000,0.0000
"17880.0",3,0,0.0000,45,0,0.0000,0.0000
"17881.0",1,0,0.0000,8,0,0.0000,0.0000
"17882.0",2,0,0.0000,56,0,0.0000,0.0000
"17885.0",1,0,0.0000,64,0,0.0000,0.0000
"17887.0",1,0,0.0000,10,0,0.0000,0.0000
"17889.0",7,0,0.0000,122,0,0.0000,0.0000
"17890.0",2,0,0.0000,94,0,0.0000,0.0000
"17891.0",1,0,0.0000,34,0,0.0000,0.0000
"17892.0",3,0,0.0000,28,0,0.0000,0.0000
"17893.0",1,0,0.0000,16,0,0.0000,0.0000
"17895.0",1,0,0.0000,16,0,0.0000,0.0000
"17896.0",1,0,0.0000,2,0,0.0000,0.0000
"17898.0",4,0,0.0000,50,0,0.0000,0.0000
"17899.0",1,0,0.0000,32,0,0.0000,0.0000
"17901.0",3,0,0.0000,22,0,0.0000,0.0000
"17902.0",1,0,0.0000,24,0,0.0000,0.0000
"17903.0",1,0,0.0000,45,0,0.0000,0.0000
"17906.0",1,0,0.0000,12,0,0.0000,0.0000
"17907.0",1,0,0.0000,13,0,0.0000,0.0000
"17909.0",1,0,0.0000,9,0,0.0000,0.0000
"17910.0",1,0,0.0000,26,0,0.0000,0.0000
"17911.0",1,0,0.0000,39,0,0.0000,0.0000
"17913.0",14,0,0.0000,476,0,0.0000,0.0000
"17914.0",1,0,0.0000,80,0,0.0000,0.0000
"17915.0",1,0,0.0000,35,0,0.0000,0.0000
"17916.0",2,0,0.0000,19,0,0.0000,0.0000
"17917.0",3,0,0.0000,94,0,0.0000,0.0000
"17918.0",3,0,0.0000,40,0,0.0000,0.0000
"17919.0",2,0,0.0000,40,0,0.0000,0.0000
"17922.0",1,0,0.0000,8,0,0.0000,0.0000
"17923.0",3,0,0.0000,3,0,0.0000,0.0000
"17925.0",1,0,0.0000,2,0,0.0000,0.0000
"17926.0",5,0,0.0000,44,0,0.0000,0.0000
"17927.0",1,0,0.0000,10,0,0.0000,0.0000
"17928.0",3,0,0.0000,27,0,0.0000,0.0000
"17932.0",3,0,0.0000,90,0,0.0000,0.0000
"17933.0",1,0,0.0000,14,0,0.0000,0.0000
"17934.0",3,0,0.0000,41,0,0.0000,0.0000
"17936.0",1,0,0.0000,77,0,0.0000,0.0000
"17937.0",7,0,0.0000,43,0,0.0000,0.0000
"17938.0",1,0,0.0000,29,0,0.0000,0.0000
"17939.0",1,0,0.0000,12,0,0.0000,0.0000
"17941.0",4,0,0.0000,7,0,0.0000,0.0000
"17942.0",1,0,0.0000,2,0,0.0000,0.0000
"17943.0",1,1,1.0000,1,1,1.0000,0.0000
"17944.0",1,0,0.0000,26,0,0.0000,0.0000
"17945.0",3,0,0.0000,72,0,0.0000,0.0000
"17946.0",2,0,0.0000,20,0,0.0000,0.0000
"17947.0",1,0,0.0000,9,0,0.0000,0.0000
"17948.0",1,0,0.0000,1,0,0.0000,0.0000
"17952.0",4,0,0.0000,104,0,0.0000,0.0000
"17953.0",1,0,0.0000,21,0,0.0000,0.0000
"17955.0",6,0,0.0000,22,0,0.0000,0.0000
"17956.0",1,0,0.0000,1,0,0.0000,0.0000
"17957.0",1,0,0.0000,31,0,0.0000,0.0000
"17958.0",2,0,0.0000,36,0,0.0000,0.0000
"17959.0",1,0,0.0000,2,0,0.0000,0.0000
"17960.0",3,0,0.0000,37,0,0.0000,0.0000
"17963.0",4,0,0.0000,112,0,0.0000,0.0000
"17964.0",2,0,0.0000,139,0,0.0000,0.0000
"17966.0",10,0,0.0000,114,0,0.0000,0.0000
"17967.0",2,0,0.0000,115,0,0.0000,0.0000
"17968.0",4,0,0.0000,220,0,0.0000,0.0000
"17970.0",1,0,0.0000,31,0,0.0000,0.0000
"17971.0",1,0,0.0000,21,0,0.0000,0.0000
"17972.0",1,0,0.0000,31,0,0.0000,0.0000
"17973.0",1,0,0.0000,15,0,0.0000,0.0000
"17974.0",6,0,0.0000,403,0,0.0000,0.0000
"17976.0",1,0,0.0000,130,0,0.0000,0.0000
"17978.0",4,0,0.0000,80,0,0.0000,0.0000
"17980.0",4,0,0.0000,66,0,0.0000,0.0000
"17981.0",1,0,0.0000,17,0,0.0000,0.0000
"17982.0",1,0,0.0000,13,0,0.0000,0.0000
"17983.0",1,0,0.0000,24,0,0.0000,0.0000
"17984.0",5,0,0.0000,251,0,0.0000,0.0000
"17985.0",1,0,0.0000,23,0,0.0000,0.0000
"17986.0",1,0,0.0000,1,0,0.0000,0.0000
"17989.0",1,0,0.0000,34,0,0.0000,0.0000
"17991.0",3,0,0.0000,40,0,0.0000,0.0000
"17992.0",1,0,0.0000,53,0,0.0000,0.0000
"17993.0",1,0,0.0000,64,0,0.0000,0.0000
"17995.0",3,0,0.0000,29,0,0.0000,0.0000
"17996.0",3,0,0.0000,67,0,0.0000,0.0000
"17999.0",3,0,0.0000,176,0,0.0000,0.0000
"18000.0",1,0,0.0000,6,0,0.0000,0.0000
"18001.0",6,0,0.0000,140,0,0.0000,0.0000
"18002.0",4,0,0.0000,54,0,0.0000,0.0000
"18003.0",1,0,0.0000,25,0,0.0000,0.0000
"18004.0",1,0,0.0000,40,0,0.0000,0.0000
"18005.0",2,0,0.0000,60,0,0.0000,0.0000
"18006.0",4,0,0.0000,65,0,0.0000,0.0000
"18007.0",1,0,0.0000,51,0,0.0000,0.0000
"18008.0",23,0,0.0000,102,0,0.0000,0.0000
"18010.0",1,0,0.0000,14,0,0.0000,0.0000
"18011.0",2,0,0.0000,93,0,0.0000,0.0000
"18012.0",1,0,0.0000,13,0,0.0000,0.0000
"18013.0",2,0,0.0000,31,0,0.0000,0.0000
"18014.0",1,0,0.0000,32,0,0.0000,0.0000
"18015.0",1,0,0.0000,46,0,0.0000,0.0000
"18016.0",7,0,0.0000,170,0,0.0000,0.0000
"18017.0",4,0,0.0000,4,0,0.0000,0.0000
"18019.0",1,0,0.0000,5,0,0.0000,0.0000
"18021.0",2,0,0.0000,33,0,0.0000,0.0000
"18022.0",5,0,0.0000,496,0,0.0000,0.0000
"18023.0",1,1,1.0000,1,1,1.0000,0.0000
"18025.0",6,0,0.0000,112,0,0.0000,0.0000
"18026.0",2,0,0.0000,17,0,0.0000,0.0000
"18027.0",1,0,0.0000,21,0,0.0000,0.0000
"18028.0",1,0,0.0000,4,0,0.0000,0.0000
"18029.0",1,0,0.0000,18,0,0.0000,0.0000
"18031.0",1,0,0.0000,65,0,0.0000,0.0000
"18032.0",1,0,0.0000,5,0,0.0000,0.0000
"18033.0",1,0,0.0000,34,0,0.0000,0.0000
"18034.0",3,0,0.0000,225,0,0.0000,0.0000
"18035.0",5,0,0.0000,61,0,0.0000,0.0000
"18036.0",11,0,0.0000,332,0,0.0000,0.0000
"18037.0",15,0,0.0000,33,0,0.0000,0.0000
"18038.0",1,0,0.0000,32,0,0.0000,0.0000
"18039.0",4,0,0.0000,168,0,0.0000,0.0000
"18040.0",2,0,0.0000,19,0,0.0000,0.0000
"18042.0",2,0,0.0000,16,0,0.0000,0.0000
"18043.0",3,0,0.0000,187,0,0.0000,0.0000
"18045.0",1,0,0.0000,47,0,0.0000,0.0000
"18046.0",1,0,0.0000,26,0,0.0000,0.0000
"18047.0",2,0,0.0000,88,0,0.0000,0.0000
"18048.0",3,0,0.0000,61,0,0.0000,0.0000
"18049.0",2,0,0.0000,95,0,0.0000,0.0000
"18050.0",2,0,0.0000,23,0,0.0000,0.0000
"18052.0",1,0,0.0000,16,0,0.0000,0.0000
"18054.0",1,0,0.0000,11,0,0.0000,0.0000
"18057.0",3,0,0.0000,140,0,0.0000,0.0000
"18058.0",3,0,0.0000,16,0,0.0000,0.0000
"18060.0",2,0,0.0000,75,0,0.0000,0.0000
"18063.0",2,0,0.0000,3,0,0.0000,0.0000
"18066.0",3,0,0.0000,53,0,0.0000,0.0000
"18067.0",1,0,0.0000,37,0,0.0000,0.0000
"18068.0",1,0,0.0000,1,0,0.0000,0.0000
"18071.0",6,0,0.0000,86,0,0.0000,0.0000
"18072.0",2,1,0.5000,36,18,0.5000,0.0000
"18074.0",2,0,0.0000,56,0,0.0000,0.0000
"18076.0",1,0,0.0000,8,0,0.0000,0.0000
"18077.0",18,0,0.0000,377,0,0.0000,0.0000
"18078.0",4,0,0.0000,77,0,0.0000,0.0000
"18079.0",5,0,0.0000,140,0,0.0000,0.0000
"18080.0",2,0,0.0000,2,0,0.0000,0.0000
"18081.0",3,0,0.0000,17,0,0.0000,0.0000
"18082.0",1,0,0.0000,73,0,0.0000,0.0000
"18083.0",1,0,0.0000,42,0,0.0000,0.0000
"18085.0",4,0,0.0000,71,0,0.0000,0.0000
"18086.0",1,0,0.0000,7,0,0.0000,0.0000
"18088.0",1,0,0.0000,39,0,0.0000,0.0000
"18089.0",1,0,0.0000,10,0,0.0000,0.0000
"18090.0",1,0,0.0000,60,0,0.0000,0.0000
"18091.0",1,0,0.0000,25,0,0.0000,0.0000
"18095.0",5,0,0.0000,48,0,0.0000,0.0000
"18096.0",6,0,0.0000,438,0,0.0000,0.0000
"18098.0",1,0,0.0000,88,0,0.0000,0.0000
"18099.0",1,0,0.0000,19,0,0.0000,0.0000
"18100.0",1,0,0.0000,30,0,0.0000,0.0000
"18101.0",5,0,0.0000,112,0,0.0000,0.0000
"18103.0",1,0,0.0000,10,0,0.0000,0.0000
"18104.0",1,0,0.0000,38,0,0.0000,0.0000
"18105.0",1,0,0.0000,18,0,0.0000,0.0000
"18106.0",6,0,0.0000,196,0,0.0000,0.0000
"18107.0",1,0,0.0000,39,0,0.0000,0.0000
"18112.0",4,0,0.0000,63,0,0.0000,0.0000
"18113.0",1,0,0.0000,2,0,0.0000,0.0000
"18114.0",1,0,0.0000,28,0,0.0000,0.0000
"18115.0",1,0,0.0000,3,0,0.0000,0.0000
"18116.0",13,0,0.0000,574,0,0.0000,0.0000
"18117.0",1,0,0.0000,74,0,0.0000,0.0000
"18119.0",1,0,0.0000,60,0,0.0000,0.0000
"18120.0",1,0,0.0000,17,0,0.0000,0.0000
"18121.0",2,0,0.0000,32,0,0.0000,0.0000
"18122.0",6,0,0.0000,364,0,0.0000,0.0000
"18123.0",3,0,0.0000,59,0,0.0000,0.0000
"18124.0",1,0,0.0000,24,0,0.0000,0.0000
"18126.0",1,0,0.0000,56,0,0.0000,0.0000
"18127.0",4,0,0.0000,69,0,0.0000,0.0000
"18128.0",1,0,0.0000,45,0,0.0000,0.0000
"18129.0",1,0,0.0000,14,0,0.0000,0.0000
"18131.0",1,0,0.0000,4,0,0.0000,0.0000
"18132.0",1,0,0.0000,66,0,0.0000,0.0000
"18133.0",2,1,0.5000,2,1,0.5000,0.0000
"18134.0",2,0,0.0000,28,0,0.0000,0.0000
"18137.0",2,0,0.0000,29,0,0.0000,0.0000
"18138.0",1,0,0.0000,8,0,0.0000,0.0000
"18140.0",1,0,0.0000,54,0,0.0000,0.0000
"18143.0",2,0,0.0000,61,0,0.0000,0.0000
"18144.0",19,0,0.0000,87,0,0.0000,0.0000
"18146.0",2,0,0.0000,10,0,0.0000,0.0000
"18147.0",2,0,0.0000,7,0,0.0000,0.0000
"18148.0",1,0,0.0000,11,0,0.0000,0.0000
"18149.0",7,0,0.0000,96,0,0.0000,0.0000
"18150.0",3,0,0.0000,37,0,0.0000,0.0000
"18152.0",1,0,0.0000,10,0,0.0000,0.0000
"18153.0",1,0,0.0000,17,0,0.0000,0.0000
"18154.0",5,0,0.0000,47,0,0.0000,0.0000
"18156.0",2,0,0.0000,195,0,0.0000,0.0000
"18157.0",1,0,0.0000,26,0,0.0000,0.0000
"18159.0",1,0,0.0000,23,0,0.0000,0.0000
"18160.0",3,0,0.0000,65,0,0.0000,0.0000
"18162.0",1,0,0.0000,47,0,0.0000,0.0000
"18165.0",1,0,0.0000,10,0,0.0000,0.0000
"18166.0",1,0,0.0000,10,0,0.0000,0.0000
"18169.0",1,0,0.0000,9,0,0.0000,0.0000
"18170.0",9,0,0.0000,126,0,0.0000,0.0000
"18173.0",5,0,0.0000,45,0,0.0000,0.0000
"18174.0",2,0,0.0000,2,0,0.0000,0.0000
"18175.0",1,0,0.0000,7,0,0.0000,0.0000
"18179.0",8,0,0.0000,109,0,0.0000,0.0000
"18180.0",6,0,0.0000,119,0,0.0000,0.0000
"18182.0",1,0,0.0000,10,0,0.0000,0.0000
"18184.0",1,0,0.0000,1,0,0.0000,0.0000
"18185.0",1,0,0.0000,17,0,0.0000,0.0000
"18186.0",1,0,0.0000,11,0,0.0000,0.0000
"18191.0",2,0,0.0000,15,0,0.0000,0.0000
"18192.0",1,0,0.0000,45,0,0.0000,0.0000
"18195.0",1,0,0.0000,5,0,0.0000,0.0000
"18196.0",4,0,0.0000,281,0,0.0000,0.0000
"18200.0",1,0,0.0000,32,0,0.0000,0.0000
"18201.0",1,0,0.0000,27,0,0.0000,0.0000
"18202.0",3,0,0.0000,68,0,0.0000,0.0000
"18203.0",4,0,0.0000,60,0,0.0000,0.0000
"18205.0",2,0,0.0000,32,0,0.0000,0.0000
"18206.0",1,0,0.0000,19,0,0.0000,0.0000
"18208.0",1,0,0.0000,17,0,0.0000,0.0000
"18209.0",1,0,0.0000,8,0,0.0000,0.0000
"18210.0",7,0,0.0000,144,0,0.0000,0.0000
"18211.0",5,0,0.0000,42,0,0.0000,0.0000
"18212.0",2,0,0.0000,55,0,0.0000,0.0000
"18213.0",1,0,0.0000,15,0,0.0000,0.0000
"18216.0",1,0,0.0000,26,0,0.0000,0.0000
"18222.0",1,0,0.0000,19,0,0.0000,0.0000
"18224.0",1,0,0.0000,10,0,0.0000,0.0000
"18229.0",28,0,0.0000,211,0,0.0000,0.0000
"18233.0",1,0,0.0000,1,0,0.0000,0.0000
"18234.0",1,0,0.0000,30,0,0.0000,0.0000
"18235.0",3,0,0.0000,104,0,0.0000,0.0000
"18236.0",12,0,0.0000,98,0,0.0000,0.0000
"18237.0",5,0,0.0000,61,0,0.0000,0.0000
"18238.0",1,0,0.0000,14,0,0.0000,0.0000
"18239.0",6,0,0.0000,125,0,0.0000,0.0000
"18240.0",1,0,0.0000,6,0,0.0000,0.0000
"18242.0",8,0,0.0000,140,0,0.0000,0.0000
"18243.0",1,0,0.0000,26,0,0.0000,0.0000
"18244.0",2,0,0.0000,19,0,0.0000,0.0000
"18246.0",3,0,0.0000,5,0,0.0000,0.0000
"18249.0",1,0,0.0000,8,0,0.0000,0.0000
"18251.0",9,0,0.0000,108,0,0.0000,0.0000
"18253.0",1,0,0.0000,7,0,0.0000,0.0000
"18254.0",1,0,0.0000,16,0,0.0000,0.0000
"18255.0",2,0,0.0000,19,0,0.0000,0.0000
"18259.0",7,0,0.0000,92,0,0.0000,0.0000
"18261.0",2,0,0.0000,21,0,0.0000,0.0000
"18262.0",3,0,0.0000,42,0,0.0000,0.0000
"18264.0",1,0,0.0000,36,0,0.0000,0.0000
"18265.0",2,0,0.0000,46,0,0.0000,0.0000
"18266.0",1,0,0.0000,14,0,0.0000,0.0000
"18271.0",2,0,0.0000,21,0,0.0000,0.0000
"18273.0",4,0,0.0000,4,0,0.0000,0.0000
"18274.0",2,1,0.5000,22,11,0.5000,0.0000
"18275.0",2,0,0.0000,19,0,0.0000,0.0000
"18278.0",2,0,0.0000,24,0,0.0000,0.0000
"18279.0",1,0,0.0000,13,0,0.0000,0.0000
"18281.0",2,0,0.0000,17,0,0.0000,0.0000
"18283.0",22,0,0.0000,986,0,0.0000,0.0000
"18285.0",1,0,0.0000,12,0,0.0000,0.0000
"17545.0",6,0,0.0000,278,0,0.0000,0.0000
"12347.0",8,0,0.0000,253,0,0.0000,0.0000
"12348.0",5,0,0.0000,51,0,0.0000,0.0000
"12350.0",1,0,0.0000,17,0,0.0000,0.0000
"12351.0",1,0,0.0000,21,0,0.0000,0.0000
"12353.0",2,0,0.0000,24,0,0.0000,0.0000
"12354.0",1,0,0.0000,58,0,0.0000,0.0000
"12355.0",2,0,0.0000,35,0,0.0000,0.0000
"12356.0",6,0,0.0000,143,0,0.0000,0.0000
"12357.0",3,0,0.0000,296,0,0.0000,0.0000
"12358.0",5,0,0.0000,77,0,0.0000,0.0000
"12361.0",4,0,0.0000,29,0,0.0000,0.0000
"12363.0",2,0,0.0000,23,0,0.0000,0.0000
"12364.0",4,0,0.0000,85,0,0.0000,0.0000
"12366.0",1,0,0.0000,3,0,0.0000,0.0000
"12367.0",1,0,0.0000,11,0,0.0000,0.0000
"12368.0",1,0,0.0000,18,0,0.0000,0.0000
"12369.0",3,0,0.0000,93,0,0.0000,0.0000
"12370.0",7,0,0.0000,202,0,0.0000,0.0000
"12371.0",5,0,0.0000,167,0,0.0000,0.0000
