"customer_id","frequency_completed_only","frequency_all_orders","cancellation_gap"
"15163",2,2,0
"12550",1,1,0
"15165",1,1,0
"15166",1,1,0
"15167",5,5,0
"15168",1,1,0
"15169",2,2,0
"15170",1,1,0
"18281",2,2,0
"15172",5,5,0
"12549",6,6,0
"15174",2,2,0
"15175",1,1,0
"17733",2,2,0
"15177",1,1,0
"15178",1,1,0
"13620",1,1,0
"15180",3,3,0
"13619",2,2,0
"13618",1,1,0
"17734",6,6,0
"15184",4,4,0
"15185",1,1,0
"15186",5,5,0
"13616",2,2,0
"15188",1,1,0
"13614",6,6,0
"15190",1,1,0
"15191",3,3,0
"15192",5,5,0
"15193",1,1,0
"13613",5,5,0
"15195",1,1,0
"15196",2,2,0
"13609",1,1,0
"12548",1,1,0
"15199",10,10,0
"15200",1,1,0
"13608",1,1,0
"13606",3,3,0
"15203",15,15,0
"15204",1,1,0
"18200",1,1,0
"15206",4,4,0
"13605",2,2,0
"17737",2,2,0
"15209",1,1,0
"15210",3,3,0
"15211",2,2,0
"12547",3,3,0
"12545",2,2,0
"15214",8,8,0
"13603",1,1,0
"15216",2,2,0
"15217",1,1,0
"13602",4,4,0
"15219",2,2,0
"17740",6,6,0
"13601",4,4,0
"13600",2,2,0
"17741",2,2,0
"13596",2,2,0
"15225",1,1,0
"15226",1,1,0
"15227",9,9,0
"17742",11,11,0
"15229",1,1,0
"15230",2,2,0
"18201",1,1,0
"15232",2,2,0
"15233",1,1,0
"15234",1,1,0
"15235",16,16,0
"15236",1,1,0
"15237",4,4,0
"13595",3,3,0
"18202",3,3,0
"13592",4,4,0
"17745",2,2,0
"15242",1,1,0
"15243",2,2,0
"12543",1,1,0
"15245",8,8,0
"15246",3,3,0
"18203",4,4,0
"17748",1,1,0
"13589",6,6,0
"15250",1,1,0
"13586",1,1,0
"13583",2,2,0
"13582",2,2,0
"17749",3,3,0
"13581",2,2,0
"15256",2,2,0
"17750",9,9,0
"15258",2,2,0
"15259",4,4,0
"13580",1,1,0
"15261",4,4,0
"15262",3,3,0
"15263",1,1,0
"17751",1,1,0
"15265",4,4,0
"17752",1,1,0
"15267",5,5,0
"18285",1,1,0
"15269",3,3,0
"13578",1,1,0
"13575",5,5,0
"15272",6,6,0
"15273",1,1,0
"15274",2,2,0
"12541",3,3,0
"17756",3,3,0
"15277",2,2,0
"15278",4,4,0
"13574",1,1,0
"15280",3,3,0
"13573",6,6,0
"15282",1,1,0
"12538",2,2,0
"15284",1,1,0
"15285",1,1,0
"15286",1,1,0
"17758",12,12,0
"15288",10,10,0
"13572",1,1,0
"13571",26,26,0
"13570",1,1,0
"15292",1,1,0
"15293",1,1,0
"17759",5,5,0
"15295",1,1,0
"13569",4,4,0
"18205",2,2,0
"13568",1,1,0
"13566",5,5,0
"15300",1,1,0
"13565",3,3,0
"17761",1,1,0
"17762",1,1,0
"13563",2,2,0
"15305",1,1,0
"18206",1,1,0
"15307",1,1,0
"17764",5,5,0
"13562",8,8,0
"15310",1,1,0
"13561",11,11,0
"13560",1,1,0
"15313",1,1,0
"17765",4,4,0
"17766",2,2,0
"15316",1,1,0
"17767",2,2,0
"15318",1,1,0
"15319",1,1,0
"15320",1,1,0
"13559",2,2,0
"12376",2,2,0
"12537",1,1,0
"15324",1,1,0
"17770",5,5,0
"13558",4,4,0
"15327",1,1,0
"15328",1,1,0
"13556",2,2,0
"15330",2,2,0
"17771",4,4,0
"15332",6,6,0
"15333",1,1,0
"15334",3,3,0
"15335",1,1,0
"15336",1,1,0
"17772",3,3,0
"15338",1,1,0
"13553",1,1,0
"15340",1,1,0
"17773",2,2,0
"12535",2,2,0
"15343",1,1,0
"13551",2,2,0
"17775",1,1,0
"18208",1,1,0
"13550",1,1,0
"15348",1,1,0
"15349",2,2,0
"15350",2,2,0
"13548",3,3,0
"15352",1,1,0
"17777",3,3,0
"13547",1,1,0
"15355",2,2,0
"15356",13,13,0
"13546",5,5,0
"17778",1,1,0
"15360",1,1,0
"15361",4,4,0
"15362",2,2,0
"12534",1,1,0
"15364",2,2,0
"13543",2,2,0
"15366",7,7,0
"13540",3,3,0
"15368",2,2,0
"13538",12,12,0
"17780",3,3,0
"15371",1,1,0
"13537",2,2,0
"17781",2,2,0
"15374",2,2,0
"15375",1,1,0
"15376",3,3,0
"17782",2,2,0
"15378",2,2,0
"17783",3,3,0
"13536",7,7,0
"17784",1,1,0
"13535",1,1,0
"17785",3,3,0
"15385",3,3,0
"15386",1,1,0
"15387",1,1,0
"15388",1,1,0
"15389",5,5,0
"15390",2,2,0
"17786",2,2,0
"17787",4,4,0
"15393",5,5,0
"13533",3,3,0
"15395",1,1,0
"15396",2,2,0
"15397",1,1,0
"17788",2,2,0
"15399",3,3,0
"17789",2,2,0
"15401",2,2,0
"17790",20,20,0
"15403",2,2,0
"15404",1,1,0
"15405",2,2,0
"13532",1,1,0
"15407",4,4,0
"15408",1,1,0
"17791",1,1,0
"15410",10,10,0
"17792",2,2,0
"15412",1,1,0
"13531",6,6,0
"15414",3,3,0
"15415",1,1,0
"13530",1,1,0
"15417",1,1,0
"15418",2,2,0
"15419",1,1,0
"15420",6,6,0
"15421",10,10,0
"17793",1,1,0
"17794",2,2,0
"15424",3,3,0
"15425",4,4,0
"13529",2,2,0
"15427",3,3,0
"15428",4,4,0
"17795",2,2,0
"17796",7,7,0
"15431",1,1,0
"13525",2,2,0
"17797",8,8,0
"13524",5,5,0
"15435",1,1,0
"15436",3,3,0
"15437",2,2,0
"15438",1,1,0
"15439",4,4,0
"15440",3,3,0
"15441",3,3,0
"15442",1,1,0
"13522",1,1,0
"15444",2,2,0
"15445",2,2,0
"13521",3,3,0
"17798",1,1,0
"15448",2,2,0
"13518",1,1,0
"15450",1,1,0
"15451",2,2,0
"15452",6,6,0
"15453",7,7,0
"15454",2,2,0
"15455",1,1,0
"15456",10,10,0
"15457",1,1,0
"15458",2,2,0
"15459",2,2,0
"15460",1,1,0
"12532",1,1,0
"15462",4,4,0
"15463",1,1,0
"15464",1,1,0
"13516",4,4,0
"15466",4,4,0
"17800",9,9,0
"13515",6,6,0
"13514",4,4,0
"15470",1,1,0
"15471",3,3,0
"15472",1,1,0
"13512",4,4,0
"15474",1,1,0
"15475",1,1,0
"18209",1,1,0
"15477",1,1,0
"15478",3,3,0
"15479",1,1,0
"13509",8,8,0
"15481",1,1,0
"13508",2,2,0
"15483",10,10,0
"12527",5,5,0
"17803",1,1,0
"15486",1,1,0
"15487",1,1,0
"15488",5,5,0
"13507",4,4,0
"18210",7,7,0
"17805",2,2,0
"15492",2,2,0
"13504",1,1,0
"17806",1,1,0
"15495",1,1,0
"15496",1,1,0
"13498",1,1,0
"13494",1,1,0
"15499",1,1,0
"15500",4,4,0
"15501",2,2,0
"13493",2,2,0
"15503",2,2,0
"17807",3,3,0
"13492",3,3,0
"15506",6,6,0
"15507",1,1,0
"15508",6,6,0
"15509",1,1,0
"15510",1,1,0
"15511",5,5,0
"15512",4,4,0
"13491",27,27,0
"13490",1,1,0
"15515",1,1,0
"15516",3,3,0
"15517",1,1,0
"13489",4,4,0
"15519",2,2,0
"15520",1,1,0
"13487",5,5,0
"15522",2,2,0
"13486",3,3,0
"15524",2,2,0
"17808",4,4,0
"15526",2,2,0
"13483",1,1,0
"15528",1,1,0
"12526",3,3,0
"15530",5,5,0
"15531",2,2,0
"13482",2,2,0
"13480",2,2,0
"15534",1,1,0
"13475",4,4,0
"15536",1,1,0
"15537",1,1,0
"13474",3,3,0
"15539",1,1,0
"15540",2,2,0
"15541",1,1,0
"18211",5,5,0
"15543",2,2,0
"13472",2,2,0
"15545",2,2,0
"12522",2,2,0
"13471",4,4,0
"15548",1,1,0
"17812",7,7,0
"13470",2,2,0
"13469",1,1,0
"15552",2,2,0
"15553",1,1,0
"15554",1,1,0
"13467",2,2,0
"15556",1,1,0
"15557",1,1,0
"12521",1,1,0
"15559",1,1,0
"15560",2,2,0
"17814",2,2,0
"15562",3,3,0
"13465",2,2,0
"15564",2,2,0
"15565",2,2,0
"15566",2,2,0
"15567",1,1,0
"15568",3,3,0
"15569",10,10,0
"13460",2,2,0
"15571",14,14,0
"15572",10,10,0
"15573",5,5,0
"17815",1,1,0
"15575",1,1,0
"15576",1,1,0
"15577",5,5,0
"15578",1,1,0
"13459",2,2,0
"13454",1,1,0
"13452",3,3,0
"15582",3,3,0
"15583",1,1,0
"17816",6,6,0
"15585",1,1,0
"18212",2,2,0
"15587",7,7,0
"15588",1,1,0
"17818",1,1,0
"18213",1,1,0
"15591",3,3,0
"15592",1,1,0
"15593",1,1,0
"12518",5,5,0
"15595",1,1,0
"13449",1,1,0
"17821",1,1,0
"13445",1,1,0
"15599",3,3,0
"17822",5,5,0
"13444",2,2,0
"13442",3,3,0
"17823",2,2,0
"15604",1,1,0
"17824",1,1,0
"13441",2,2,0
"13439",3,3,0
"15608",5,5,0
"17825",4,4,0
"15610",1,1,0
"13438",1,1,0
"15612",2,2,0
"15613",1,1,0
"13437",7,7,0
"13436",1,1,0
"15616",1,1,0
"15617",3,3,0
"17826",1,1,0
"15619",1,1,0
"13434",5,5,0
"13432",2,2,0
"13429",4,4,0
"15623",8,8,0
"15624",4,4,0
"13428",3,3,0
"18271",2,2,0
"15627",2,2,0
"13427",6,6,0
"15629",4,4,0
"12516",4,4,0
"15631",1,1,0
"13423",1,1,0
"13419",1,1,0
"15634",2,2,0
"15635",1,1,0
"15636",4,4,0
"15637",5,5,0
"13416",3,3,0
"13412",1,1,0
"13411",1,1,0
"15641",12,12,0
"15642",1,1,0
"13404",2,2,0
"15644",4,4,0
"12351",1,1,0
"17830",3,3,0
"15647",1,1,0
"13403",3,3,0
"15649",4,4,0
"17831",1,1,0
"15651",5,5,0
"17832",1,1,0
"15653",2,2,0
"15654",2,2,0
"17833",1,1,0
"15656",4,4,0
"15657",1,1,0
"13402",4,4,0
"15659",3,3,0
"13399",3,3,0
"15661",8,8,0
"15662",2,2,0
"15663",1,1,0
"13398",2,2,0
"15665",5,5,0
"15666",2,2,0
"15667",1,1,0
"15668",1,1,0
"17834",2,2,0
"17835",3,3,0
"13395",3,3,0
"15672",1,1,0
"17836",1,1,0
"13392",1,1,0
"15675",4,4,0
"13391",1,1,0
"15677",3,3,0
"15678",3,3,0
"15679",4,4,0
"13390",1,1,0
"13389",3,3,0
"12515",1,1,0
"15683",2,2,0
"13387",1,1,0
"15685",1,1,0
"15686",1,1,0
"13386",2,2,0
"15688",1,1,0
"15689",3,3,0
"15690",2,2,0
"12514",2,2,0
"15692",1,1,0
"15693",1,1,0
"13385",1,1,0
"15695",4,4,0
"13383",1,1,0
"15697",1,1,0
"15698",1,1,0
"15699",1,1,0
"17839",1,1,0
"15701",4,4,0
"15702",2,2,0
"15703",1,1,0
"13382",5,5,0
"15705",1,1,0
"13380",1,1,0
"15707",4,4,0
"13379",3,3,0
"15709",2,2,0
"15710",1,1,0
"15711",2,2,0
"17840",1,1,0
"13376",3,3,0
"15714",5,5,0
"15715",5,5,0
"15716",11,11,0
"15717",5,5,0
"15718",1,1,0
"13374",2,2,0
"15720",2,2,0
"15721",1,1,0
"13373",6,6,0
"15723",4,4,0
"13372",1,1,0
"15725",1,1,0
"15726",1,1,0
"15727",15,15,0
"12512",2,2,0
"13367",1,1,0
"13366",1,1,0
"15731",1,1,0
"13363",3,3,0
"15733",1,1,0
"15734",4,4,0
"15735",1,1,0
"17842",1,1,0
"13361",2,2,0
"13358",1,1,0
"15739",1,1,0
"15740",1,1,0
"15741",2,2,0
"15742",1,1,0
"15743",4,4,0
"15744",1,1,0
"13357",5,5,0
"17843",2,2,0
"17844",1,1,0
"15748",3,3,0
"17845",4,4,0
"13356",1,1,0
"13355",1,1,0
"17846",1,1,0
"15753",1,1,0
"13354",1,1,0
"13351",1,1,0
"15756",4,4,0
"15757",6,6,0
"15758",1,1,0
"13349",1,1,0
"13348",1,1,0
"15761",1,1,0
"15762",2,2,0
"17847",2,2,0
"13347",1,1,0
"15765",1,1,0
"18216",1,1,0
"13346",6,6,0
"13344",3,3,0
"15770",1,1,0
"15771",3,3,0
"15772",1,1,0
"15773",2,2,0
"17849",8,8,0
"15775",2,2,0
"15776",1,1,0
"13341",1,1,0
"15778",1,1,0
"15779",2,2,0
"15780",3,3,0
"12509",1,1,0
"13340",12,12,0
"15783",1,1,0
"15784",2,2,0
"13339",1,1,0
"13336",1,1,0
"15787",3,3,0
"17851",6,6,0
"17852",5,5,0
"15790",1,1,0
"13333",3,3,0
"15792",2,2,0
"17853",3,3,0
"15794",2,2,0
"15795",8,8,0
"13332",1,1,0
"15797",6,6,0
"15798",3,3,0
"15799",4,4,0
"15800",7,7,0
"17854",6,6,0
"13331",1,1,0
"15803",4,4,0
"13330",6,6,0
"13328",1,1,0
"15806",3,3,0
"17855",1,1,0
"13326",1,1,0
"13325",1,1,0
"13323",5,5,0
"13322",1,1,0
"12508",2,2,0
"15813",2,2,0
"13321",2,2,0
"15815",5,5,0
"12506",1,1,0
"15817",3,3,0
"15818",1,1,0
"12502",5,5,0
"15820",1,1,0
"15821",2,2,0
"13318",3,3,0
"13315",1,1,0
"15824",2,2,0
"15825",1,1,0
"13312",1,1,0
"13311",2,2,0
"15828",1,1,0
"15829",2,2,0
"17859",1,1,0
"17860",4,4,0
"15832",1,1,0
"15833",1,1,0
"13309",6,6,0
"15835",4,4,0
"12499",1,1,0
"15837",2,2,0
"13307",3,3,0
"13306",1,1,0
"17862",4,4,0
"13305",16,16,0
"17863",12,12,0
"15843",1,1,0
"15844",1,1,0
"13303",1,1,0
"15846",1,1,0
"15847",5,5,0
"15848",1,1,0
"15850",6,6,0
"15851",1,1,0
"15852",3,3,0
"15853",1,1,0
"15854",21,21,0
"15855",6,6,0
"13302",2,2,0
"15857",2,2,0
"13301",4,4,0
"15859",1,1,0
"15860",17,17,0
"13298",1,1,0
"15862",13,13,0
"15863",5,5,0
"13296",6,6,0
"15865",5,5,0
"15866",1,1,0
"13294",3,3,0
"15868",1,1,0
"15869",3,3,0
"15870",4,4,0
"15871",1,1,0
"15872",4,4,0
"17864",5,5,0
"13291",11,11,0
"15875",1,1,0
"15876",2,2,0
"12498",3,3,0
"15878",2,2,0
"15879",4,4,0
"12374",4,4,0
"13289",1,1,0
"13286",1,1,0
"15883",2,2,0
"12496",2,2,0
"13285",6,6,0
"15886",4,4,0
"15887",3,3,0
"17868",1,1,0
"17869",7,7,0
"15890",5,5,0
"15891",1,1,0
"15892",1,1,0
"15893",1,1,0
"15894",2,2,0
"15895",1,1,0
"15897",2,2,0
"13283",4,4,0
"15899",1,1,0
"12373",3,3,0
"13277",7,7,0
"15902",1,1,0
"13275",2,2,0
"15904",1,1,0
"15905",1,1,0
"13274",1,1,0
"15907",3,3,0
"15908",2,2,0
"15909",1,1,0
"15910",15,15,0
"13273",1,1,0
"15912",9,9,0
"15913",1,1,0
"15914",2,2,0
"15915",1,1,0
"13272",2,2,0
"15917",5,5,0
"15918",3,3,0
"15919",2,2,0
"15920",9,9,0
"15921",4,4,0
"17871",5,5,0
"15923",1,1,0
"15924",1,1,0
"15925",1,1,0
"15926",1,1,0
"15927",1,1,0
"15928",1,1,0
"15929",1,1,0
"15930",1,1,0
"15931",1,1,0
"13270",1,1,0
"15933",3,3,0
"15934",2,2,0
"17872",1,1,0
"15936",2,2,0
"15937",1,1,0
"15938",9,9,0
"12492",3,3,0
"13265",5,5,0
"12372",3,3,0
"15942",1,1,0
"15943",2,2,0
"15944",4,4,0
"15945",4,4,0
"15946",3,3,0
"15947",1,1,0
"15948",3,3,0
"15949",2,2,0
"13264",1,1,0
"17875",1,1,0
"15952",4,4,0
"13263",39,39,0
"15954",1,1,0
"13262",3,3,0
"15956",2,2,0
"15957",3,3,0
"15958",4,4,0
"15959",3,3,0
"17876",3,3,0
"15961",1,1,0
"15962",1,1,0
"15963",2,2,0
"15964",1,1,0
"17877",1,1,0
"17878",3,3,0
"17879",1,1,0
"15968",1,1,0
"17880",3,3,0
"15970",2,2,0
"13261",2,2,0
"15972",5,5,0
"13260",1,1,0
"17881",1,1,0
"15975",1,1,0
"15976",6,6,0
"15977",2,2,0
"13259",9,9,0
"15979",1,1,0
"13258",5,5,0
"13254",1,1,0
"15982",1,1,0
"15983",8,8,0
"13253",4,4,0
"17882",2,2,0
"15986",2,2,0
"15987",8,8,0
"15988",3,3,0
"15989",2,2,0
"15990",7,7,0
"15991",1,1,0
"15992",3,3,0
"13251",1,1,0
"13249",9,9,0
"15995",1,1,0
"12371",5,5,0
"13248",2,2,0
"15999",1,1,0
"16000",3,3,0
"12491",1,1,0
"16002",1,1,0
"16003",10,10,0
"16004",5,5,0
"17885",1,1,0
"16006",2,2,0
"16007",7,7,0
"16008",15,15,0
"16009",4,4,0
"12370",7,7,0
"17887",1,1,0
"16012",5,5,0
"13247",4,4,0
"12489",1,1,0
"17889",7,7,0
"13245",2,2,0
"16017",5,5,0
"16018",4,4,0
"13244",1,1,0
"16020",3,3,0
"16021",2,2,0
"16022",1,1,0
"16023",3,3,0
"16024",3,3,0
"16025",1,1,0
"16026",1,1,0
"13243",5,5,0
"16028",1,1,0
"13242",7,7,0
"16030",1,1,0
"16031",2,2,0
"16032",6,6,0
"13241",1,1,0
"17890",2,2,0
"16035",1,1,0
"16036",4,4,0
"13237",1,1,0
"17891",1,1,0
"17892",3,3,0
"17893",1,1,0
"16041",3,3,0
"13234",2,2,0
"16043",8,8,0
"16044",1,1,0
"12488",3,3,0
"16046",1,1,0
"16047",1,1,0
"13233",4,4,0
"16049",6,6,0
"16050",3,3,0
"16051",1,1,0
"16052",1,1,0
"13232",7,7,0
"13229",1,1,0
"16055",1,1,0
"16056",1,1,0
"13228",1,1,0
"16058",1,1,0
"16059",12,12,0
"16060",3,3,0
"13227",1,1,0
"16062",8,8,0
"16063",1,1,0
"16064",1,1,0
"13226",2,2,0
"16066",5,5,0
"13223",6,6,0
"16068",1,1,0
"16069",1,1,0
"16070",2,2,0
"16071",4,4,0
"16072",4,4,0
"17895",1,1,0
"16074",1,1,0
"17896",1,1,0
"18222",1,1,0
"17898",4,4,0
"16078",2,2,0
"16079",3,3,0
"13222",1,1,0
"16081",8,8,0
"16082",1,1,0
"16083",4,4,0
"16084",1,1,0
"17899",1,1,0
"12486",1,1,0
"16087",5,5,0
"16088",2,2,0
"16089",2,2,0
"16090",1,1,0
"16091",2,2,0
"13221",2,2,0
"16093",1,1,0
"13220",5,5,0
"16095",1,1,0
"16096",4,4,0
"16097",1,1,0
"16098",14,14,0
"17901",3,3,0
"16100",1,1,0
"13219",1,1,0
"16102",3,3,0
"13218",1,1,0
"13216",1,1,0
"16105",5,5,0
"16106",1,1,0
"16107",7,7,0
"13215",1,1,0
"17902",1,1,0
"16110",4,4,0
"16111",1,1,0
"16112",4,4,0
"16113",1,1,0
"16114",1,1,0
"16115",12,12,0
"17903",1,1,0
"12369",3,3,0
"13214",7,7,0
"16119",8,8,0
"18224",1,1,0
"17906",1,1,0
"16122",6,6,0
"16123",1,1,0
"13210",1,1,0
"16125",14,14,0
"16126",15,15,0
"16127",2,2,0
"13207",4,4,0
"16129",3,3,0
"16130",4,4,0
"13205",1,1,0
"16132",2,2,0
"13204",1,1,0
"13201",4,4,0
"16135",2,2,0
"17907",1,1,0
"16137",1,1,0
"12485",1,1,0
"16139",5,5,0
"13200",4,4,0
"16141",2,2,0
"16142",1,1,0
"13197",1,1,0
"16144",1,1,0
"13195",1,1,0
"16146",4,4,0
"13194",2,2,0
"13193",1,1,0
"16149",3,3,0
"13191",1,1,0
"16152",1,1,0
"13189",2,2,0
"17909",1,1,0
"13188",1,1,0
"17910",1,1,0
"17911",1,1,0
"12368",1,1,0
"13185",1,1,0
"13182",1,1,0
"16162",1,1,0
"13181",1,1,0
"17913",14,14,0
"16165",1,1,0
"13180",1,1,0
"17914",1,1,0
"13179",1,1,0
"16169",4,4,0
"13177",2,2,0
"16171",1,1,0
"16172",8,8,0
"17915",1,1,0
"16174",7,7,0
"16175",7,7,0
"13176",1,1,0
"13174",12,12,0
"16178",2,2,0
"16179",1,1,0
"13172",1,1,0
"16181",1,1,0
"16182",9,9,0
"16183",4,4,0
"17916",2,2,0
"16185",3,3,0
"13170",1,1,0
"13169",3,3,0
"17917",3,3,0
"16189",2,2,0
"16190",8,8,0
"13167",5,5,0
"16192",1,1,0
"16193",2,2,0
"16194",1,1,0
"16195",1,1,0
"16196",1,1,0
"16197",9,9,0
"16198",2,2,0
"16199",7,7,0
"17918",3,3,0
"17919",2,2,0
"13165",3,3,0
"12478",1,1,0
"12475",2,2,0
"16205",7,7,0
"17922",1,1,0
"16207",1,1,0
"16208",10,10,0
"16209",9,9,0
"13161",2,2,0
"17923",3,3,0
"12470",1,1,0
"16213",1,1,0
"16214",4,4,0
"16215",1,1,0
"16216",1,1,0
"13160",1,1,0
"13158",5,5,0
"16219",1,1,0
"17925",1,1,0
"16222",2,2,0
"16223",2,2,0
"16224",5,5,0
"13156",3,3,0
"16226",5,5,0
"13155",6,6,0
"17926",5,5,0
"17927",1,1,0
"16230",2,2,0
"16231",4,4,0
"13153",1,1,0
"13149",4,4,0
"17928",3,3,0
"13147",4,4,0
"16236",1,1,0
"16237",1,1,0
"16238",1,1,0
"12367",1,1,0
"13146",1,1,0
"16241",16,16,0
"13144",2,2,0
"16243",2,2,0
"16244",2,2,0
"13142",1,1,0
"16246",2,2,0
"16247",1,1,0
"16248",1,1,0
"16249",5,5,0
"16250",3,3,0
"16251",1,1,0
"12469",2,2,0
"13140",5,5,0
"16254",3,3,0
"13135",2,2,0
"12466",1,1,0
"16257",1,1,0
"17932",3,3,0
"16259",3,3,0
"16260",1,1,0
"16261",6,6,0
"13133",3,3,0
"16263",1,1,0
"16264",2,2,0
"13132",1,1,0
"16266",14,14,0
"16267",1,1,0
"16268",2,2,0
"17933",1,1,0
"16270",1,1,0
"17934",3,3,0
"16272",1,1,0
"16273",2,2,0
"16274",1,1,0
"16275",3,3,0
"16276",3,3,0
"16277",1,1,0
"13130",1,1,0
"18273",4,4,0
"16280",1,1,0
"17936",1,1,0
"16282",3,3,0
"13129",2,2,0
"16284",3,3,0
"16285",1,1,0
"13128",1,1,0
"16287",5,5,0
"16288",1,1,0
"17937",7,7,0
"16290",4,4,0
"16291",1,1,0
"13127",1,1,0
"13125",1,1,0
"16294",1,1,0
"16295",4,4,0
"13124",4,4,0
"13123",2,2,0
"13122",2,2,0
"17938",1,1,0
"16300",3,3,0
"16301",1,1,0
"17939",1,1,0
"13120",1,1,0
"16304",1,1,0
"16305",1,1,0
"13119",1,1,0
"16307",3,3,0
"16308",7,7,0
"12464",8,8,0
"16310",2,2,0
"16311",2,2,0
"16312",1,1,0
"16313",2,2,0
"16314",3,3,0
"16315",2,2,0
"13114",1,1,0
"17941",4,4,0
"16318",1,1,0
"16319",1,1,0
"13111",1,1,0
"13108",2,2,0
"16322",2,2,0
"16323",2,2,0
"16324",3,3,0
"13105",1,1,0
"13104",9,9,0
"13103",3,3,0
"16328",1,1,0
"16329",4,4,0
"17942",1,1,0
"16331",6,6,0
"13101",4,4,0
"16333",22,22,0
"16334",1,1,0
"17944",1,1,0
"16336",4,4,0
"16337",1,1,0
"16338",1,1,0
"16339",1,1,0
"16340",3,3,0
"13099",1,1,0
"16342",4,4,0
"16343",3,3,0
"16344",4,4,0
"16345",2,2,0
"16346",1,1,0
"13096",1,1,0
"16348",8,8,0
"16349",1,1,0
"13095",1,1,0
"13088",1,1,0
"16352",2,2,0
"13087",1,1,0
"16354",5,5,0
"17945",3,3,0
"17946",2,2,0
"16357",4,4,0
"17947",1,1,0
"13086",1,1,0
"13083",3,3,0
"16361",4,4,0
"13079",6,6,0
"16363",1,1,0
"16364",2,2,0
"17948",1,1,0
"16366",4,4,0
"16367",3,3,0
"16368",3,3,0
"16369",7,7,0
"16370",4,4,0
"16371",1,1,0
"12461",2,2,0
"16373",2,2,0
"16374",5,5,0
"16375",2,2,0
"18283",22,22,0
"16377",2,2,0
"16378",3,3,0
"18229",28,28,0
"16380",1,1,0
"16381",2,2,0
"16382",2,2,0
"13076",1,1,0
"16384",4,4,0
"16385",5,5,0
"16386",3,3,0
"16387",5,5,0
"16388",1,1,0
"17952",4,4,0
"16390",3,3,0
"16391",4,4,0
"16392",3,3,0
"13075",1,1,0
"13073",2,2,0
"13072",1,1,0
"13071",1,1,0
"16397",1,1,0
"13068",2,2,0
"16399",3,3,0
"16400",9,9,0
"13067",3,3,0
"16402",2,2,0
"17953",1,1,0
"12460",1,1,0
"16405",2,2,0
"17955",6,6,0
"16407",14,14,0
"16408",1,1,0
"16409",12,12,0
"16410",1,1,0
"16411",4,4,0
"16412",5,5,0
"16413",2,2,0
"16414",5,5,0
"16415",3,3,0
"17956",1,1,0
"16417",1,1,0
"16418",5,5,0
"17957",1,1,0
"16420",1,1,0
"16421",3,3,0
"13064",6,6,0
"16423",1,1,0
"17958",2,2,0
"16425",1,1,0
"16426",10,10,0
"16427",2,2,0
"17959",1,1,0
"16429",1,1,0
"16430",7,7,0
"16431",3,3,0
"16432",1,1,0
"16433",2,2,0
"17960",3,3,0
"16435",3,3,0
"12459",1,1,0
"16437",2,2,0
"16438",5,5,0
"16439",1,1,0
"16440",6,6,0
"12366",1,1,0
"16442",5,5,0
"16443",1,1,0
"13063",1,1,0
"16445",4,4,0
"13062",1,1,0
"16447",3,3,0
"16448",2,2,0
"17963",4,4,0
"17964",2,2,0
"12458",4,4,0
"16452",2,2,0
"16453",2,2,0
"13061",1,1,0
"13060",1,1,0
"17966",10,10,0
"16457",1,1,0
"16458",30,30,0
"16459",1,1,0
"16460",3,3,0
"16461",3,3,0
"17967",2,2,0
"13058",3,3,0
"16464",3,3,0
"17968",4,4,0
"12455",10,10,0
"17970",1,1,0
"16468",3,3,0
"16469",5,5,0
"17971",1,1,0
"13056",1,1,0
"16472",2,2,0
"17972",1,1,0
"13053",1,1,0
"16475",4,4,0
"13052",7,7,0
"16477",11,11,0
"16478",3,3,0
"16479",2,2,0
"16480",1,1,0
"13051",2,2,0
"16482",1,1,0
"16483",1,1,0
"17973",1,1,0
"13046",3,3,0
"16486",1,1,0
"16487",2,2,0
"17974",6,6,0
"16489",2,2,0
"12453",1,1,0
"17976",1,1,0
"16492",1,1,0
"13045",3,3,0
"16494",1,1,0
"16495",3,3,0
"12364",4,4,0
"16497",23,23,0
"17978",4,4,0
"13041",4,4,0
"18275",2,2,0
"16501",1,1,0
"16502",2,2,0
"13040",2,2,0
"16504",1,1,0
"16505",1,1,0
"16506",2,2,0
"16507",1,1,0
"16508",1,1,0
"16509",1,1,0
"16510",6,6,0
"16511",6,6,0
"16513",4,4,0
"16515",10,10,0
"16516",1,1,0
"16517",1,1,0
"13039",4,4,0
"16519",4,4,0
"13038",3,3,0
"16521",3,3,0
"16522",2,2,0
"13036",1,1,0
"16524",2,2,0
"13034",3,3,0
"16526",2,2,0
"16527",2,2,0
"16528",1,1,0
"16529",4,4,0
"16530",1,1,0
"17980",4,4,0
"16532",5,5,0
"13033",2,2,0
"16534",1,1,0
"16535",3,3,0
"17981",1,1,0
"16537",1,1,0
"16538",3,3,0
"16539",10,10,0
"16540",1,1,0
"17982",1,1,0
"16542",2,2,0
"17983",1,1,0
"13031",5,5,0
"16545",2,2,0
"13030",2,2,0
"16547",1,1,0
"16548",1,1,0
"13029",5,5,0
"13025",1,1,0
"16551",7,7,0
"16552",2,2,0
"13023",3,3,0
"13022",1,1,0
"13017",1,1,0
"13016",3,3,0
"16557",2,2,0
"13011",1,1,0
"16559",1,1,0
"13010",2,2,0
"16561",2,2,0
"16562",1,1,0
"17984",5,5,0
"16564",1,1,0
"17985",1,1,0
"17986",1,1,0
"16567",2,2,0
"16568",2,2,0
"16569",5,5,0
